entity1,relation,entity2
Q199,P31,Q91025251
Q199,P460,Q73026
Q199,P460,Q713113
Q199,P910,Q8485348
Q199,P179,Q23835349
Q199,P1889,Q27721
Q199,P1889,Q23108
Q199,P1889,Q13012262
Q199,P2959,Q56446900
Q199,P2959,Q56639902
Q199,P2959,Q60454562
Q199,P2959,Q60455150
Q199,P2959,Q89813770
Q199,P461,Q310395
Q199,P461,Q199
Q199,P1343,Q1970746
Q199,P629,Q80799905
Q199,P629,Q82285393
Q199,P629,Q63579660
Q199,P111,Q126818
Q4259259,P279,Q1314278
Q4259259,P1343,Q2657718
Q4259259,P1343,Q2041543
Q4259259,P366,Q12321255
Q4259259,P460,Q12321255
Q4259259,P460,Q1259027
Q4259259,P2079,Q1153946
Q4259259,P138,Q13414920
Q4259259,P138,Q627175
Q2118609,P279,Q57248625
Q2118609,P1889,Q57248774
Q2118609,P1889,Q162919
Q2118609,P460,Q21013262
Q2118609,P366,Q953429
Q2118609,P366,Q99194075
Q1029907,P279,Q24060765
Q1029907,P279,Q66545296
Q1029907,P910,Q7177888
Q1029907,P1343,Q19558994
Q1029907,P2286,Q707177
Q1029907,P2289,Q4115303
Q1029907,P2288,Q1995284
Q1029907,P927,Q682466
Q1029907,P31,Q4936952
Q1029907,P361,Q11829360
Q1029907,P2789,Q173710
Q1029907,P2789,Q11090
Q1029907,P2789,Q134955
Q1029907,P527,Q2449197
Q1029907,P527,Q3270352
Q1029907,P527,Q33138851
Q1029907,P527,Q1542842
Q1029907,P4330,Q945611
Q1029907,P4843,Q59923892
Q124490,P910,Q7023068
Q124490,P461,Q76611
Q124490,P527,Q855919
Q124490,P279,Q4026292
Q124490,P279,Q1914636
Q124490,P1542,Q81938
Q124490,P1542,Q193078
Q124490,P1889,Q190845
Q124490,P361,Q600571
Q124490,P1343,Q19190511
Q124490,P1537,Q855919
Q124490,P1537,Q1712140
Q363366,P31,Q4167410
Q363366,P1889,Q37467478
Q18609226,P31,Q8513
Q18609226,P31,Q35127
Q18609226,P137,Q623578
Q18609226,P17,Q408
Q18609226,P127,Q623578
Q18609226,P1687,P5603
Q18609226,P921,Q4438762
Q18609226,P921,Q174825
Q18609226,P1343,Q73357989
Q15856575,P31,Q4167410
Q131596,P910,Q7305291
Q131596,P279,Q10354598
Q131596,P279,Q5890494
Q131596,P527,Q1207909
Q131596,P527,Q489357
Q131596,P127,Q131512
Q143873,P31,Q186713
Q143873,P910,Q71344818
Q143873,P279,Q446
Q143873,P1343,Q2657718
Q143873,P1343,Q4532138
Q143873,P2670,Q47450777
Q143873,P1889,Q21958357
Q143873,P1889,Q1057381
Q143873,P1889,Q263421
Q143873,P1889,Q2644088
Q143873,P366,Q64830866
Q143873,P366,Q6497460
Q143873,P361,Q6497460
Q143873,P361,Q2644088
Q5167661,P910,Q7216532
Q5167661,P460,Q6316865
Q5167661,P1343,Q2657718
Q5167661,P1343,Q2041543
Q5167661,P461,Q770480
Q5167661,P1424,Q22759842
Q5167661,P1889,Q1144825
Q5167661,P31,Q151885
Q5167661,P31,Q1047113
Q10870555,P279,Q732577
Q10870555,P279,Q49848
Q419329,P31,Q4167410
Q419329,P1889,Q37152136
Q263668,P910,Q6980641
Q263668,P31,Q182545
Q263668,P279,Q998840
Q263668,P460,Q1637961
Q263668,P366,Q35874
Q343074,P31,Q4167410
Q343074,P1889,Q37475725
Q283,P527,Q629
Q283,P527,Q556
Q283,P910,Q6529461
Q283,P873,Q106410
Q283,P873,Q111059
Q283,P2959,Q52634190
Q283,P703,Q15978631
Q283,P1552,Q128709
Q283,P1552,Q30007162
Q283,P1552,Q30100868
Q283,P1552,Q179388
Q283,P1552,Q182677
Q283,P1552,Q1075
Q283,P1552,Q180600
Q283,P1552,Q3236003
Q283,P462,Q5960345
Q283,P462,Q3133
Q283,P462,Q17244894
Q283,P462,Q5960345
Q283,P462,Q3142
Q283,P462,Q11567495
Q283,P462,Q23444
Q283,P462,Q11567495
Q283,P462,Q5148636
Q283,P4147,Q849881
Q283,P4149,Q199877
Q283,P5008,Q5460604
Q283,P5125,Q7112809
Q283,P4952,Q2005334
Q283,P4952,Q51139288
Q283,P1542,Q57385793
Q283,P1889,Q29053744
Q283,P1889,Q75820688
Q283,P1889,Q2637515
Q283,P1889,Q56877699
Q283,P1889,Q232974
Q283,P1343,Q602358
Q283,P1343,Q19180675
Q283,P1343,Q1970746
Q283,P1343,Q1768721
Q283,P1343,Q4086271
Q283,P31,Q11173
Q283,P31,Q11723014
Q283,P31,Q50690
Q283,P366,Q3535009
Q283,P361,Q2095
Q283,P361,Q103135
Q37017,P527,Q18534278
Q37017,P527,Q1847641
Q37017,P527,Q7363
Q37017,P527,Q7364
Q37017,P527,Q43748
Q37017,P527,Q82714
Q37017,P527,Q9635
Q37017,P527,Q41055
Q37017,P527,Q47038
Q37017,P910,Q8442179
Q37017,P31,Q4936952
Q37017,P2959,Q22828726
Q37017,P5008,Q5460604
Q37017,P1889,Q167896
Q37017,P279,Q66515796
Q37017,P361,Q23640
Q37017,P1343,Q2041543
Q37017,P1343,Q1768721
Q1452270,P279,Q234460
Q1452270,P1552,Q67151813
Q5189153,P31,Q4167410
Q5189153,P460,Q16726223
Q5189153,P460,Q10712515
Q5189153,P1343,Q2041543
Q5189153,P910,Q8234313
Q679087,P31,Q4167410
Q679087,P1889,Q18812548
Q628179,P279,Q5004679
Q628179,P910,Q8863158
Q628179,P1424,Q13362630
Q628179,P1963,P559
Q628179,P1963,P2043
Q628179,P1963,P131
Q628179,P1963,P7252
Q628179,P1963,P7297
Q628179,P2959,Q5004679
Q628179,P1343,Q65109596
Q628179,P6440,Q66314461
Q17070457,P31,Q11424
Q17070457,P136,Q200092
Q17070457,P57,Q7147517
Q17070457,P495,Q30
Q17070457,P462,Q22006653
Q17070457,P162,Q7147517
Q17070457,P58,Q7147517
Q17070457,P364,Q1860
Q343542,P31,Q4167410
Q178561,P361,Q198
Q178561,P279,Q650711
Q178561,P279,Q13418847
Q178561,P279,Q645883
Q178561,P910,Q7145329
Q178561,P1963,P4220
Q178561,P1963,P361
Q178561,P1963,P17
Q178561,P1963,P276
Q178561,P1963,P585
Q178561,P1963,P580
Q178561,P1963,P582
Q178561,P1963,P710
Q178561,P1343,Q2041543
Q178561,P1687,P607
Q52948,P910,Q8550126
Q52948,P279,Q4026292
Q52948,P527,Q104934
Q52948,P527,Q751436
Q52948,P527,Q11024
Q52948,P276,Q58778
Q52948,P828,Q30308136
Q52948,P2579,Q97008347
Q133250,P279,Q11348
Q133250,P279,Q17008256
Q133250,P279,Q20937557
Q133250,P910,Q8730188
Q133250,P1552,Q56857694
Q133250,P1889,Q4516355
Q133250,P1889,Q11085785
Q842336,P136,Q10922
Q842336,P136,Q217467
Q842336,P136,Q486365
Q842336,P910,Q8425671
Q842336,P31,Q215380
Q842336,P527,Q321672
Q842336,P527,Q2507275
Q842336,P527,Q3735289
Q842336,P527,Q3810660
Q842336,P527,Q3900804
Q842336,P527,Q16190995
Q842336,P527,Q1088782
Q842336,P112,Q321672
Q842336,P112,Q2507275
Q842336,P495,Q145
Q842336,P740,Q990775
Q842336,P264,Q781847
Q9332,P910,Q1458590
Q9332,P1889,Q2515874
Q9332,P279,Q1914636
Q9332,P5008,Q5460604
Q9332,P2579,Q3919817
Q9332,P361,Q77468620
Q9332,P1552,Q1299714
Q9332,P1552,Q1375683
Q9332,P1552,Q2724302
Q9332,P1552,Q2515887
Q11432,P31,Q15831576
Q11432,P279,Q102205
Q11432,P910,Q6509956
Q11432,P1343,Q2041543
Q11432,P1343,Q602358
Q11432,P1889,Q40858
Q11432,P1889,Q30067
Q11432,P1889,Q39558
Q11432,P1557,Q29147941
Q11432,P1552,Q128709
Q11432,P5008,Q5460604
Q11432,P5136,Q11435
Q11432,P527,Q182333
Q11432,P527,Q39552
Q11432,P527,Q39297
Q11432,P527,Q11466
Q11432,P527,Q104946
Q11432,P1441,Q32020202
Q12876,P910,Q7238140
Q12876,P910,Q9974239
Q12876,P279,Q130368
Q12876,P137,Q383108
Q12876,P137,Q4709134
Q12876,P137,Q9212
Q12876,P31,Q22999537
Q12876,P31,Q15142889
Q12876,P5008,Q5460604
Q12876,P2184,Q2328012
Q12876,P138,Q838858
Q12876,P1889,Q1756525
Q9165,P279,Q450
Q9165,P361,Q215627
Q9165,P361,Q77468620
Q9165,P1343,Q302556
Q9165,P1343,Q4086271
Q9165,P1343,Q4173137
Q9165,P1343,Q19180675
Q9165,P1343,Q1970746
Q9165,P1343,Q602358
Q9165,P1343,Q20961706
Q9165,P1343,Q602358
Q9165,P5008,Q5460604
Q9165,P910,Q9934755
Q446,P361,Q15618781
Q446,P361,Q592289
Q446,P279,Q186713
Q446,P910,Q8126980
Q446,P1343,Q2657718
Q446,P1419,Q17278
Q446,P5008,Q5460604
Q446,P2789,Q2140339
Q4761205,P31,Q4167410
Q4761205,P1889,Q23301833
Q4761205,P460,Q22214389
Q419647,P31,Q4167410
Q419647,P1889,Q30152380
Q257255,P31,Q4167410
Q257255,P1889,Q19901977
Q257255,P1889,Q1931044
Q257255,P460,Q100165703
Q4916,P166,Q152337
Q4916,P138,Q46
Q4916,P31,Q8142
Q4916,P31,Q28795800
Q4916,P489,Q18100
Q4916,P562,Q8901
Q4916,P910,Q7778928
Q4916,P2959,Q25681519
Q4916,P17,Q40
Q4916,P17,Q31
Q4916,P17,Q229
Q4916,P17,Q55
Q4916,P17,Q191
Q4916,P17,Q33
Q4916,P17,Q142
Q4916,P17,Q183
Q4916,P17,Q41
Q4916,P17,Q27
Q4916,P17,Q38
Q4916,P17,Q211
Q4916,P17,Q37
Q4916,P17,Q32
Q4916,P17,Q233
Q4916,P17,Q235
Q4916,P17,Q45
Q4916,P17,Q238
Q4916,P17,Q214
Q4916,P17,Q215
Q4916,P17,Q29
Q4916,P17,Q237
Q4916,P17,Q228
Q4916,P1365,Q208730
Q4916,P1365,Q232415
Q4916,P1365,Q193716
Q4916,P1365,Q788472
Q4916,P1365,Q129983
Q4916,P1365,Q203354
Q4916,P1365,Q184172
Q4916,P1365,Q16068
Q4916,P1365,Q1546443
Q4916,P1365,Q270642
Q4916,P1365,Q204992
Q4916,P1365,Q133011
Q4916,P1365,Q25627
Q4916,P1365,Q213940
Q4916,P1365,Q174467
Q4916,P1365,Q1047040
Q4916,P1365,Q468474
Q4916,P1365,Q1063029
Q4916,P1365,Q178874
Q4916,P1365,Q208133
Q4916,P1365,Q189097
Q4916,P1365,Q183354
Q4916,P1365,Q221828
Q4916,P1001,Q8268
Q4916,P5008,Q5460604
Q4916,P279,Q363958
Q17073982,P31,Q7777573
Q17073982,P1889,Q3062625
Q17073982,P1889,Q1029894
Q1574963,P910,Q8971609
Q1574963,P279,Q12796
Q1574963,P279,Q46944
Q1574963,P279,Q7816242
Q413637,P31,Q4167410
Q413637,P1889,Q36925853
Q354775,P31,Q4167410
Q354775,P1889,Q775182
Q21482910,P31,Q101352
Q21482910,P1889,Q1018459
Q21482910,P282,Q8229
Q175003,P31,Q4167410
Q402285,P31,Q4167410
Q402285,P460,Q9061903
Q341104,P31,Q4167410
Q341104,P1889,Q52286729
Q9956,P31,Q19776628
Q9956,P31,Q3841820
Q9956,P361,Q8229
Q9956,P361,Q606972
Q9956,P361,Q754673
Q9956,P361,Q76228
Q9956,P361,Q607188
Q9956,P361,Q20581324
Q9956,P361,Q1095058
Q9956,P361,Q1187758
Q9956,P361,Q637405
Q9956,P361,Q550383
Q9956,P361,Q755124
Q9956,P361,Q18691434
Q9956,P361,Q384749
Q9956,P361,Q994407
Q9956,P361,Q1493494
Q9956,P361,Q2839543
Q9956,P1299,Q17022013
Q9956,P1889,Q208001
Q9956,P1889,Q11110
Q9956,P910,Q16363428
Q9956,P1343,Q867541
Q2202182,P31,Q4167410
Q2202182,P1889,Q37554136
Q601401,P1151,Q15218281
Q601401,P279,Q21651837
Q601401,P279,Q268592
Q601401,P910,Q7884060
Q601401,P361,Q159810
Q601401,P361,Q37654
Q601401,P1343,Q2041543
Q601401,P1343,Q602358
Q601401,P1343,Q30059240
Q601401,P31,Q268592
Q601401,P460,Q26643
Q601401,P527,Q7832052
Q601401,P3095,Q3704253
Q601401,P1382,Q64534006
Q601401,P1889,Q1411457
Q601401,P2579,Q8134
Q601401,P2579,Q97008347
Q2238195,P279,Q35874
Q2995534,P31,Q4167410
Q171558,P279,Q18669875
Q171558,P910,Q8219800
Q171558,P1343,Q4114391
Q171558,P1343,Q19180675
Q171558,P1343,Q602358
Q171558,P1382,Q690140
Q171558,P1542,Q193078
Q171558,P1542,Q4
Q171558,P1963,P276
Q171558,P1963,P625
Q171558,P1963,P585
Q171558,P1963,P1120
Q171558,P1963,P1339
Q171558,P1963,P17
Q171558,P1963,P18
Q171558,P1963,P1561
Q171558,P1963,P1840
Q171558,P1963,P373
Q171558,P1963,P131
Q171558,P1963,P580
Q171558,P1963,P582
Q171558,P2579,Q2493125
Q1235072,P31,Q4167410
Q226669,P31,Q4167410
Q226669,P1889,Q37507038
Q226669,P460,Q253346
Q226669,P460,Q3307092
Q226669,P460,Q1924539
Q226669,P460,Q1569912
Q227723,P31,Q4167410
Q227723,P1889,Q36877186
Q165950,P910,Q5827774
Q165950,P279,Q1914636
Q165950,P279,Q83267
Q165950,P1343,Q2657718
Q165950,P1343,Q602358
Q165950,P1343,Q2041543
Q165950,P3095,Q9352089
Q165950,P3095,Q5179297
Q165950,P5008,Q99671171
Q201650,P910,Q15957557
Q201650,P279,Q622645
Q201650,P31,Q1411242
Q201650,P1343,Q4173137
Q201650,P1343,Q4086271
Q3485002,P31,Q4167410
Q3485002,P31,Q18340392
Q1723907,P31,Q4167410
Q1723907,P1889,Q37250560
Q1723907,P460,Q11159036
Q351319,P31,Q4167410
Q2934264,P31,Q4167410
Q2934264,P460,Q3989259
Q2934264,P1889,Q37551802
Q2934264,P1889,Q1931144
Q654182,P1269,Q14620
Q654182,P1269,Q413
Q654182,P1269,Q11461
Q1297532,P31,Q4167410
Q1297532,P460,Q14325447
Q699,P279,Q7832362
Q699,P279,Q17991521
Q699,P910,Q7214269
Q699,P31,Q223393
Q699,P1343,Q2041543
Q699,P1343,Q602358
Q699,P1343,Q19180675
Q699,P2354,Q288520
Q699,P2737,Q23766486
Q699,P170,Q4421425
Q398683,P31,Q4167410
Q398683,P460,Q29856679
Q398683,P460,Q21075553
Q1184551,P31,Q4167410
Q3044839,P31,Q4167410
Q8434,P279,Q133500
Q8434,P279,Q7406919
Q8434,P910,Q4103249
Q8434,P1343,Q4173137
Q8434,P1343,Q602358
Q8434,P1343,Q302556
Q8434,P1343,Q19190511
Q8434,P1343,Q1768721
Q8434,P1343,Q3181656
Q8434,P460,Q1326354
Q8434,P2959,Q22828648
Q8434,P1151,Q13359951
Q8434,P31,Q2465832
Q8434,P31,Q11862829
Q8434,P1424,Q14400727
Q8434,P1424,Q11838819
Q8434,P1889,Q12150409
Q8434,P1889,Q57173735
Q8434,P1889,Q4103249
Q8434,P3095,Q974144
Q8434,P3095,Q37226
Q8434,P5008,Q5460604
Q8434,P5125,Q7112612
Q8434,P1542,Q57173735
Q8434,P6104,Q8486648
Q8434,P2579,Q7922
Q8434,P2670,Q64801076
Q8434,P1552,Q18189
Q9081,P279,Q492
Q9081,P910,Q2945448
Q9081,P31,Q33104279
Q9081,P31,Q54989186
Q9081,P1343,Q302556
Q9081,P1343,Q2041543
Q9081,P1343,Q1768721
Q9081,P461,Q815577
Q9081,P828,Q133500
Q9081,P1889,Q11028
Q9081,P1889,Q42848
Q9081,P5008,Q5460604
Q9081,P5125,Q7112676
Q9081,P2579,Q9471
Q9081,P1535,Q192060
Q9081,P1382,Q46744
Q9081,P1382,Q164359
Q9081,P1552,Q6423374
Q9081,P460,Q1520777
Q108458,P910,Q7483104
Q108458,P31,Q23847174
Q108458,P1269,Q748
Q108458,P1889,Q54894882
Q108458,P279,Q955260
Q108458,P1424,Q24238410
Q352904,P31,Q4167410
Q1126182,P31,Q4167410
Q250925,P31,Q4167410
Q250925,P1889,Q1778312
Q250925,P1889,Q37264747
Q353294,P31,Q4167410
Q353294,P460,Q96474870
Q416849,P31,Q4167410
Q416849,P1889,Q36886709
Q20996190,P31,Q4167410
Q3323529,P31,Q4167410
Q3323529,P1889,Q32556641
Q3323529,P1889,Q1946617
Q8445,P910,Q7301014
Q8445,P1343,Q2041543
Q8445,P1343,Q30059240
Q8445,P1343,Q4086271
Q8445,P1343,Q19211082
Q8445,P1343,Q19180675
Q8445,P1343,Q4173137
Q8445,P1343,Q602358
Q8445,P1343,Q1970746
Q8445,P1343,Q1210353
Q8445,P31,Q1938208
Q8445,P1687,P26
Q8445,P1687,P5982
Q8445,P527,Q16034121
Q8445,P279,Q223642
Q8445,P5008,Q5460604
Q8445,P5008,Q13382529
Q8445,P1552,Q7860953
Q1378024,P31,Q3408368
Q1378024,P31,Q355567
Q1378024,P17,Q145
Q450,P910,Q6643238
Q450,P279,Q7184903
Q450,P279,Q3895768
Q450,P460,Q353284
Q450,P5008,Q5460604
Q450,P461,Q18237
Q450,P2579,Q1138951
Q450,P1552,Q6817489
Q450,P1552,Q317309
Q450,P1552,Q54989186
Q450,P1889,Q20400796
Q748289,P279,Q1124860
Q748289,P1343,Q2041543
Q748289,P1343,Q1768721
Q748289,P31,Q1148747
Q52943,P279,Q11023058
Q52943,P910,Q9564784
Q1549811,P461,Q7798136
Q1549811,P461,Q193543
Q1549811,P279,Q157811
Q1549811,P279,Q19829125
Q1549811,P460,Q30067441
Q1549811,P31,Q157811
Q1549811,P1343,Q4086271
Q1549811,P1343,Q1970746
Q1549811,P1343,Q22692489
Q485446,P31,Q16748888
Q485446,P461,Q484954
Q485446,P361,Q9357054
Q485446,P361,Q77468620
Q485446,P361,Q20991093
Q485446,P1343,Q602358
Q485446,P1343,Q19180675
Q485446,P1343,Q4173137
Q485446,P1343,Q19190511
Q1202245,P910,Q8788430
Q1202245,P279,Q1347367
Q28659447,P31,Q4167410
Q508291,P279,Q1207505
Q508291,P461,Q723897
Q508291,P1382,Q1207152
Q2917506,P31,Q4167410
Q133279,P31,Q17781690
Q133279,P1343,Q19558994
Q133279,P1343,Q602358
Q133279,P2959,Q22828733
Q133279,P654,Q16938807
Q133279,P461,Q9645
Q133279,P910,Q17420457
Q133279,P527,Q774933
Q133279,P361,Q160695
Q133279,P279,Q66596064
Q133279,P279,Q68345931
Q15173,P910,Q8591790
Q15173,P279,Q18534278
Q15173,P279,Q66536543
Q15173,P31,Q18534278
Q15173,P2286,Q484813
Q15173,P2289,Q6029346
Q15173,P2959,Q12715466
Q15173,P361,Q712819
Q15173,P527,Q6693954
Q15173,P527,Q3740460
Q54487645,P31,Q3326454
Q54487645,P1343,Q1970746
Q1058791,P910,Q9238430
Q1058791,P1542,Q1510505
Q1058791,P279,Q1914636
Q1058791,P279,Q17853087
Q1058791,P1269,Q11471
Q746628,P910,Q8823010
Q746628,P279,Q180516
Q746628,P279,Q656720
Q746628,P1343,Q2657718
Q746628,P1889,Q2072285
Q746628,P1889,Q98528672
Q11267285,P31,Q4167410
Q11267285,P1889,Q37470582
Q126017,P361,Q8087
Q126017,P279,Q181175
Q126017,P279,Q30241068
Q126017,P279,Q865746
Q126017,P279,Q107715
Q126017,P279,Q36253
Q126017,P910,Q9648275
Q126017,P1343,Q26711932
Q126017,P1343,Q2041543
Q126017,P1343,Q90137277
Q126017,P1552,Q37105
Q126017,P1687,P3157
Q126017,P8111,Q11573
Q225785,P31,Q4167410
Q225785,P1889,Q27113589
Q225785,P1889,Q95105914
Q225785,P1889,Q95386350
Q225785,P460,Q95369588
Q225785,P460,Q11996431
Q225785,P460,Q95370206
Q225785,P460,Q95370365
Q225785,P460,Q95370595
Q225785,P460,Q95371067
Q341484,P31,Q4167410
Q341484,P1889,Q41955760
Q5611828,P31,Q4167410
Q972027,P1889,Q6106926
Q972027,P138,Q16515017
Q972027,P31,Q371174
Q38113,P31,Q4167410
Q4986656,P31,Q4167410
Q4243098,P910,Q20191965
Q4243098,P279,Q2002016
Q4243098,P279,Q18819626
Q103076,P910,Q8722529
Q103076,P279,Q3691017
Q103076,P279,Q17537576
Q103076,P1687,P3816
Q103076,P1889,Q3429919
Q103076,P31,Q223393
Q186612,P279,Q1183543
Q186612,P910,Q9216445
Q228033,P31,Q4167410
Q228033,P1889,Q55634979
Q228033,P460,Q3989612
Q228033,P460,Q84596516
Q228033,P460,Q84596568
Q228033,P460,Q28337382
Q228033,P460,Q84597057
Q578,P31,Q1790144
Q578,P527,Q39911
Q578,P279,Q186081
Q578,P279,Q38993413
Q578,P910,Q7022211
Q578,P111,Q11471
Q578,P361,Q36507
Q379833,P1343,Q2657718
Q379833,P279,Q1914636
Q379833,P361,Q352842
Q2011843,P31,Q4167410
Q672154,P31,Q4167410
Q672154,P1343,Q2041543
Q2189995,P279,Q746549
Q2189995,P279,Q14915034
Q2189995,P156,Q182940
Q2189995,P1889,Q96748570
Q237302,P31,Q4167410
Q3708947,P31,Q4167410
Q3708947,P361,Q25580506
Q3708947,P1889,Q37293708
Q28146826,P1889,Q37128887
Q28146826,P31,Q4167410
Q593954,P31,Q4167410
Q7311806,P31,Q4167410
Q7311806,P1889,Q36878516
Q8386,P279,Q79529
Q8386,P279,Q409205
Q8386,P910,Q6498320
Q8386,P910,Q56167128
Q8386,P1542,Q2068896
Q8386,P1889,Q12140
Q8386,P1552,Q1251001
Q8386,P1343,Q1768721
Q290,P1687,P21
Q290,P910,Q7214518
Q290,P279,Q4897819
Q290,P1343,Q2041543
Q290,P1343,Q20961706
Q290,P1343,Q867541
Q290,P1889,Q608
Q290,P1889,Q48277
Q290,P1889,Q48264
Q290,P1889,Q5873
Q290,P5008,Q5460604
Q290,P460,Q18382802
Q290,P361,Q5110203
Q290,P1382,Q4369513
Q290,P1269,Q11990
Q290,P1424,Q25733581
Q290,P1424,Q24379920
Q1211276,P31,Q4167410
Q1211276,P1889,Q22062163
Q1211276,P1889,Q36988497
Q1211276,P1889,Q2254667
Q1211276,P1889,Q48754332
Q1211276,P1889,Q7852920
Q423044,P31,Q4167410
Q6636,P910,Q6495884
Q6636,P31,Q17888
Q6636,P460,Q592
Q6636,P1343,Q2041543
Q6636,P1343,Q20078554
Q6636,P279,Q339014
Q6636,P279,Q3242821
Q6636,P279,Q1632385
Q6636,P1889,Q610757
Q6636,P527,Q592
Q6636,P527,Q6649
Q6636,P5008,Q15092984
Q6636,P5008,Q97285685
Q258460,P31,Q4167410
Q258460,P1889,Q36955130
Q258460,P1889,Q3676019
Q258460,P1889,Q63108953
Q16867887,P31,Q21278897
Q16867887,P279,Q7632586
Q16867887,P279,Q2995644
Q18640910,P31,Q4167410
Q282049,P279,Q20127274
Q2260509,P31,Q4167410
Q2260509,P1889,Q21475295
Q231010,P31,Q4167410
Q708,P910,Q7034673
Q708,P279,Q19591
Q708,P31,Q11344
Q708,P31,Q2512777
Q708,P31,Q55427776
Q708,P31,Q55427774
Q708,P31,Q72941151
Q708,P31,Q187661
Q708,P1542,Q110315
Q708,P1343,Q2657718
Q708,P1343,Q1138524
Q708,P1343,Q602358
Q708,P1343,Q1768721
Q708,P2959,Q29014733
Q708,P1889,Q947546
Q708,P462,Q42519
Q708,P1552,Q691914
Q708,P361,Q239813
Q708,P361,Q106693
Q708,P366,Q3535009
Q366459,P31,Q4167410
Q131138,P279,Q35874
Q131138,P31,Q223393
Q131138,P910,Q7210507
Q131138,P1343,Q2041543
Q460730,P361,Q638
Q460730,P910,Q8662725
Q460730,P279,Q1697305
Q460730,P279,Q1459435
Q16280097,P31,Q4167410
Q16280097,P1889,Q20826013
Q16280097,P1889,Q1079369
Q16280097,P1889,Q155171
Q16280097,P1889,Q212688
Q16280097,P1889,Q214272
Q16280097,P1889,Q2414843
Q16280097,P1889,Q7922695
Q16280097,P1889,Q7922697
Q16280097,P1889,Q7922694
Q16280097,P1889,Q7922696
Q16280097,P1889,Q16623773
Q16280097,P1889,Q760256
Q16280097,P460,Q8501802
Q788331,P31,Q4167410
Q788331,P910,Q9893732
Q5527466,P31,Q4167410
Q1441198,P31,Q4167410
Q246166,P31,Q4167410
Q246166,P1889,Q37512807
Q728646,P279,Q1589009
Q728646,P461,Q167037
Q728646,P910,Q8717575
Q728646,P1889,Q28382149
Q728646,P1889,Q736922
Q7884193,P31,Q2572794
Q395396,P31,Q4167410
Q395396,P460,Q366659
Q395396,P1889,Q18088111
Q395396,P1889,Q37125744
Q46744,P828,Q133500
Q46744,P1889,Q2297282
Q46744,P1889,Q5156948
Q46744,P279,Q1347367
Q46744,P279,Q54989186
Q46744,P361,Q77468620
Q46744,P1382,Q9081
Q46744,P1382,Q164359
Q226455,P31,Q4167410
Q226455,P1889,Q37524752
Q226455,P1889,Q5071787
Q226455,P1889,Q5071779
Q42948,P279,Q811979
Q42948,P279,Q1058733
Q42948,P279,Q66098993
Q42948,P910,Q6912948
Q42948,P1479,Q16334295
Q42948,P1479,Q729
Q42948,P1479,Q25257
Q42948,P1479,Q165632
Q42948,P1479,Q4698318
Q42948,P1889,Q2547819
Q42948,P1343,Q1768721
Q6545590,P1343,Q2041543
Q6545590,P279,Q746549
Q6545590,P156,Q622440
Q2095,P460,Q12046531
Q2095,P460,Q1422299
Q2095,P279,Q1194058
Q2095,P279,Q1422299
Q2095,P366,Q213449
Q2095,P910,Q5611149
Q2095,P1542,Q769815
Q2095,P1542,Q1562684
Q2095,P1343,Q2657718
Q2095,P1343,Q4086271
Q2095,P1343,Q4173137
Q2095,P2633,Q5535261
Q2095,P1424,Q6630855
Q2095,P1552,Q186205
Q2095,P1552,Q1689021
Q2095,P1552,Q19861951
Q2095,P1552,Q2514470
Q2095,P1552,Q2075931
Q2095,P1552,Q98106219
Q2095,P1552,Q485537
Q2095,P1552,Q1952715
Q2095,P1552,Q4173974
Q2095,P1552,Q98106499
Q2095,P1552,Q98106841
Q2095,P2579,Q2111686
Q2095,P2579,Q1637030
Q2095,P527,Q25403900
Q2095,P186,Q25403900
Q2095,P5008,Q5460604
Q2095,P1535,Q7239
Q2095,P461,Q1996086
Q2095,P1441,Q2385
Q2095,P1441,Q815739
Q2095,P1441,Q290106
Q2095,P1889,Q2836947
Q2095,P1963,P279
Q2095,P1963,P495
Q2095,P1963,P527
Q82821,P910,Q7131102
Q82821,P910,Q16929851
Q82821,P361,Q11042
Q82821,P361,Q251777
Q82821,P1343,Q2041543
Q82821,P279,Q251777
Q6607,P1343,Q2657718
Q6607,P1343,Q27680201
Q6607,P1343,Q19180675
Q6607,P1343,Q602358
Q6607,P1343,Q455
Q6607,P1343,Q867541
Q6607,P279,Q57306162
Q6607,P910,Q7016345
Q6607,P2959,Q21201204
Q6607,P527,Q944038
Q6607,P527,Q55185381
Q6607,P1889,Q4420886
Q6607,P1535,Q855091
Q6607,P5008,Q5460604
Q6607,P2670,Q55185569
Q6607,P186,Q402516
Q6607,P186,Q239788
Q6607,P1382,Q55738960
Q6607,P1424,Q10563739
Q6607,P166,Q48757486
Q116434,P910,Q9461502
Q116434,P279,Q3347599
Q116434,P61,Q8743
Q116434,P1343,Q27680201
Q116434,P1343,Q602358
Q116434,P1343,Q19180675
Q116434,P2283,Q691783
Q116434,P2283,Q16629185
Q80994,P279,Q7239
Q80994,P1424,Q5913263
Q80994,P31,Q785260
Q80994,P31,Q185836
Q80994,P31,Q5932254
Q80994,P461,Q1516282
Q80994,P460,Q378915
Q80994,P1552,Q378915
Q406615,P31,Q4167410
Q406615,P1889,Q37114346
Q6005205,P31,Q2135465
Q241519,P31,Q4167410
Q241519,P460,Q5103490
Q241519,P460,Q12781649
Q241519,P460,Q344974
Q241519,P1889,Q37490824
Q1619726,P31,Q4167410
Q840407,P279,Q60539479
Q840407,P1343,Q20743760
