doc,relation,idf
1200,P180,1.0455840137436094
1200,P361,0.902219788107713
1200,P927,1.6306063368715786
1200,P461,0.9382782763219811
1200,P828,4.210113944385682
1200,P1542,1.6162175994194792
1200,P1889,0.4222951309470446
1200,P1382,3.9653164919390727
1201,P279,0.10665373581343106
1201,P1269,1.8818315583590888
1201,P1552,2.485902029496642
1201,P180,1.0455840137436094
1201,P527,2.047911665037515
1201,P361,0.902219788107713
1201,P461,1.4074174144829716
1201,P2579,0.7277945834728877
1201,P156,1.8766110181642548
1201,P155,1.5574354101344847
1201,P828,2.105056972192841
1201,P1889,0.4222951309470446
1201,P31,0.2853424691169679
1202,P361,1.2029597174769506
1202,P527,4.680940948657177
1202,P2579,0.7277945834728877
1202,P1552,0.9943608117986568
1202,P1269,0.9409157791795444
1202,P927,1.6306063368715786
1202,P279,0.05332686790671553
1202,P1889,0.4222951309470446
1202,P31,1.1413698764678717
1202,P2176,12.014590014717484
1202,P461,0.46913913816099057
1202,P1382,3.9653164919390727
1202,P828,1.0525284860964206
1202,P2175,8.77540757143032
1202,P2868,2.3299840671821603
1203,P186,9.527682006883547
1203,P279,0.05332686790671553
1203,P527,0.8776764278732208
1203,P361,1.2029597174769506
1203,P927,4.891819010614736
1203,P1419,3.821638943959877
1203,P31,0.5706849382339358
1203,P1995,0.7657178733947807
1203,P155,1.5574354101344847
1203,P1889,0.4222951309470446
1203,P1552,0.9943608117986568
1203,P461,0.46913913816099057
1204,P361,0.6014798587384753
1204,P527,0.8776764278732208
1204,P2579,2.1833837504186633
1204,P1552,0.9943608117986568
1204,P1269,2.822747337538633
1204,P279,0.09332201883675217
1204,P1995,2.297153620184342
1204,P461,0.46913913816099057
1204,P927,1.6306063368715786
1204,P1889,0.8445902618940891
1204,P2176,7.0085108419185325
1204,P31,0.5706849382339358
1205,P279,0.07999030186007329
1205,P828,3.1575854582892617
1205,P1889,0.8445902618940891
1205,P1382,3.9653164919390727
1205,P1542,1.6162175994194792
1205,P2176,10.012158345597904
1205,P31,0.2853424691169679
1205,P780,14.044581635860984
1206,P361,0.902219788107713
1206,P527,2.3404704743285887
1206,P2579,1.4555891669457754
1206,P1552,2.485902029496642
1206,P279,0.10665373581343106
1206,P1889,1.2668853928411337
1206,P461,0.46913913816099057
1206,P927,1.6306063368715786
1206,P21,3.547943113482836
1206,P31,0.8560274073509038
1206,P1995,0.7657178733947807
1206,P769,43.56522927695502
1206,P2175,2.19385189285758
1207,P361,0.30073992936923766
1207,P527,1.7553528557464415
1207,P2579,0.7277945834728877
1207,P1552,0.9943608117986568
1207,P156,1.8766110181642548
1207,P1889,1.2668853928411337
1207,P4934,3.7602954300851983
1207,P279,0.10665373581343106
1207,P461,1.4074174144829716
1207,P2789,3.2750631446097866
1207,P828,1.0525284860964206
1207,P1542,1.6162175994194792
1208,P279,0.026663433953357765
1208,P31,0.5706849382339358
1209,P279,0.026663433953357765
1209,P31,0.8560274073509038
1209,P780,28.08916327172197
1209,P2176,10.012158345597904
1209,P828,2.105056972192841
1210,P828,1.0525284860964206
1210,P1557,2.0064925420336683
1210,P279,0.19997575465018325
1210,P1552,4.971804058993284
1210,P461,0.46913913816099057
1210,P2579,0.7277945834728877
1210,P425,3.1101426247317354
1210,P1889,1.2668853928411337
1210,P527,2.6330292836196625
1210,P31,0.5706849382339358
1210,P2176,1.0012158345597904
1210,P780,8.42674898151659
1210,P2175,2.19385189285758
1210,P1995,0.7657178733947807
1210,P2578,3.071504832026321
1211,P361,0.6014798587384753
1211,P527,1.7553528557464415
1211,P2579,2.1833837504186633
1211,P1552,0.9943608117986568
1211,P461,0.46913913816099057
1211,P1269,0.9409157791795444
1211,P2079,2.861863100145983
1211,P279,0.09332201883675217
1211,P31,0.5706849382339358
1211,P155,1.5574354101344847
1211,P425,3.1101426247317354
1211,P2578,6.143009664052642
1211,P828,1.0525284860964206
1212,P828,1.0525284860964206
1212,P1557,2.0064925420336683
1212,P279,0.05332686790671553
1212,P1995,0.7657178733947807
1212,P461,0.46913913816099057
1212,P2579,0.7277945834728877
1212,P1552,0.4971804058993284
1212,P361,0.30073992936923766
1212,P927,1.6306063368715786
1212,P21,3.547943113482836
1212,P2578,3.071504832026321
1212,P31,0.2853424691169679
1213,P828,1.0525284860964206
1213,P279,0.05332686790671553
1213,P1889,1.2668853928411337
1213,P461,0.46913913816099057
1213,P2579,0.7277945834728877
1213,P1552,0.4971804058993284
1213,P361,0.902219788107713
1213,P927,1.6306063368715786
1213,P2578,3.071504832026321
1213,P1995,2.297153620184342
1213,P2176,1.0012158345597904
1213,P31,0.8560274073509038
1214,P828,3.1575854582892617
1214,P180,1.0455840137436094
1214,P279,0.10665373581343106
1214,P1552,0.9943608117986568
1214,P361,0.6014798587384753
1214,P927,1.6306063368715786
1214,P1889,1.2668853928411337
1214,P31,0.8560274073509038
1214,P2176,13.015805849277275
1214,P1269,0.9409157791795444
1214,P4934,1.8801477150425991
1214,P1542,8.081087997097395
1214,P527,0.2925588092910736
1215,P180,1.0455840137436094
1215,P527,0.2925588092910736
1215,P361,0.6014798587384753
1215,P927,1.6306063368715786
1215,P279,0.07999030186007329
1215,P461,0.9382782763219811
1215,P1557,2.0064925420336683
1215,P31,0.5706849382339358
1215,P1542,6.464870397677917
1215,P186,3.1758940022945157
1216,P279,0.05332686790671553
1216,P1552,1.4915412176979852
1216,P361,0.6014798587384753
1216,P927,1.6306063368715786
1216,P1889,0.4222951309470446
1216,P1557,2.0064925420336683
1216,P461,0.46913913816099057
1216,P1542,8.081087997097395
1216,P366,1.6333706786457287
1216,P527,0.2925588092910736
1216,P2283,3.3182482986814046
1216,P186,3.1758940022945157
1216,P2176,2.0024316691195807
1216,P31,0.2853424691169679
1217,P180,1.0455840137436094
1217,P279,0.09332201883675217
1217,P527,2.3404704743285887
1217,P361,0.902219788107713
1217,P927,1.6306063368715786
1217,P1889,0.4222951309470446
1217,P111,2.8547959329228907
1217,P1557,2.0064925420336683
1217,P31,1.4267123455848396
1217,P1995,0.7657178733947807
1217,P2176,10.012158345597904
1217,P780,8.42674898151659
1217,P1542,3.2324351988389584
1217,P2175,2.19385189285758
1217,P2868,2.3299840671821603
1218,P180,1.0455840137436094
1218,P527,1.1702352371642943
1218,P361,1.2029597174769506
1218,P927,1.6306063368715786
1218,P2670,2.084861609149175
1218,P279,0.1466488867434677
1218,P31,0.5706849382339358
1218,P2176,12.014590014717484
1218,P1889,0.8445902618940891
1218,P4934,1.8801477150425991
1218,P461,0.9382782763219811
1218,P2789,6.550126289219573
1218,P366,1.6333706786457287
1219,P361,1.5036996468461883
1219,P527,0.8776764278732208
1219,P2579,1.4555891669457754
1219,P1552,0.4971804058993284
1219,P4934,3.7602954300851983
1219,P279,0.039995150930036645
1219,P927,3.2612126737431573
1219,P2789,3.2750631446097866
1219,P703,2.3842056213487988
1219,P366,1.6333706786457287
1219,P31,0.5706849382339358
1219,P425,3.1101426247317354
1220,P279,0.07999030186007329
1220,P527,0.8776764278732208
1220,P361,0.902219788107713
1220,P461,0.9382782763219811
1220,P2579,0.7277945834728877
1220,P1552,0.9943608117986568
1220,P927,1.6306063368715786
1220,P156,1.8766110181642548
1220,P155,1.5574354101344847
1220,P4934,3.7602954300851983
1220,P2670,4.16972321829835
1220,P366,1.6333706786457287
1220,P31,0.2853424691169679
1220,P2578,3.071504832026321
1221,P180,1.0455840137436094
1221,P279,0.05332686790671553
1221,P361,0.6014798587384753
1221,P927,1.6306063368715786
1221,P1552,0.4971804058993284
1221,P156,1.8766110181642548
1221,P155,1.5574354101344847
1221,P1269,0.9409157791795444
1221,P2079,2.861863100145983
1222,P1269,0.9409157791795444
1222,P279,0.1466488867434677
1222,P1552,1.4915412176979852
1222,P1889,0.4222951309470446
1222,P527,0.5851176185821472
1222,P361,1.804439576215426
1222,P927,1.6306063368715786
1222,P461,1.4074174144829716
1222,P1995,0.7657178733947807
1222,P2176,4.004863338239161
1222,P31,0.2853424691169679
1222,P2579,0.7277945834728877
1222,P2578,3.071504832026321
1222,P366,1.6333706786457287
1222,P2283,3.3182482986814046
1222,P186,3.1758940022945157
1223,P279,0.0666585848833944
1223,P1552,1.9887216235973135
1223,P461,0.9382782763219811
1223,P2579,1.4555891669457754
1223,P361,0.6014798587384753
1223,P927,1.6306063368715786
1223,P527,0.2925588092910736
1223,P1995,0.7657178733947807
1223,P2176,4.004863338239161
1223,P31,0.2853424691169679
1224,P527,0.2925588092910736
1224,P361,0.30073992936923766
1224,P279,0.013331716976678882
1224,P31,0.5706849382339358
1224,P1269,0.9409157791795444
1224,P2176,1.0012158345597904
1225,P279,0.039995150930036645
1225,P461,0.46913913816099057
1225,P2579,0.7277945834728877
1225,P1552,0.4971804058993284
1226,P279,0.1466488867434677
1226,P180,1.0455840137436094
1226,P1995,1.5314357467895614
1226,P527,0.5851176185821472
1226,P461,0.9382782763219811
1226,P2579,1.4555891669457754
1226,P1552,0.4971804058993284
1226,P31,0.5706849382339358
1226,P361,0.6014798587384753
1226,P927,1.6306063368715786
1226,P2670,2.084861609149175
1226,P1542,1.6162175994194792
1226,P2176,4.004863338239161
1226,P1889,0.4222951309470446
1227,P180,1.0455840137436094
1227,P279,0.0666585848833944
1227,P361,0.30073992936923766
1227,P927,1.6306063368715786
1227,P1995,0.7657178733947807
1227,P2176,4.004863338239161
1227,P31,0.5706849382339358
1227,P2579,0.7277945834728877
1227,P425,3.1101426247317354
1227,P1889,0.4222951309470446
1227,P461,0.9382782763219811
1228,P279,0.07999030186007329
1228,P2176,22.026748360315388
1228,P461,0.46913913816099057
1228,P1995,2.297153620184342
1228,P1382,3.9653164919390727
1228,P828,1.0525284860964206
1228,P2283,3.3182482986814046
1229,P279,0.0666585848833944
1229,P1889,0.8445902618940891
1229,P527,0.5851176185821472
1229,P361,0.30073992936923766
1229,P1552,1.9887216235973135
1229,P2176,2.0024316691195807
1229,P31,1.1413698764678717
1229,P1542,1.6162175994194792
1229,P2175,6.581555678572739
1229,P2868,2.3299840671821603
1230,P279,0.15998060372014658
1230,P1889,0.8445902618940891
1230,P361,0.6014798587384753
1230,P927,1.6306063368715786
1230,P155,1.5574354101344847
1230,P828,1.0525284860964206
1230,P527,0.2925588092910736
1230,P2868,2.3299840671821603
1230,P138,5.470898350580649
1231,P1269,0.9409157791795444
1231,P279,0.0666585848833944
1231,P461,1.4074174144829716
1231,P2579,1.4555891669457754
1231,P1552,1.4915412176979852
1231,P527,1.7553528557464415
1231,P361,0.30073992936923766
1231,P3095,2.2931700940594437
1232,P279,0.026663433953357765
1232,P361,0.30073992936923766
1232,P101,4.605170185988092
1233,P1269,1.8818315583590888
1233,P180,1.0455840137436094
1233,P279,0.07999030186007329
1233,P31,0.2853424691169679
1233,P461,0.9382782763219811
1233,P2579,1.4555891669457754
1233,P1889,1.2668853928411337
1233,P1552,0.9943608117986568
1233,P1056,3.905288973246802
1233,P1542,6.464870397677917
1233,P366,1.6333706786457287
1233,P527,1.1702352371642943
1233,P2283,3.3182482986814046
1233,P186,3.1758940022945157
1233,P460,2.8666024455098795
1233,P2868,2.3299840671821603
1234,P279,0.07999030186007329
1234,P180,1.0455840137436094
1234,P31,0.8560274073509038
1234,P1995,0.7657178733947807
1234,P2176,12.014590014717484
1234,P1889,0.4222951309470446
1235,P1269,1.8818315583590888
1235,P180,1.0455840137436094
1235,P279,0.09332201883675217
1235,P527,0.8776764278732208
1235,P461,1.4074174144829716
1235,P2579,0.7277945834728877
1235,P1552,0.9943608117986568
1235,P361,1.2029597174769506
1235,P927,1.6306063368715786
1235,P156,1.8766110181642548
1235,P155,1.5574354101344847
1235,P1889,1.2668853928411337
1235,P4934,1.8801477150425991
1235,P31,0.8560274073509038
1235,P1995,1.5314357467895614
1235,P3095,2.2931700940594437
1235,P2176,8.009726676478323
1235,P780,2.808916327172197
1236,P186,9.527682006883547
1236,P279,0.0666585848833944
1236,P361,0.30073992936923766
1236,P927,1.6306063368715786
1236,P1542,1.6162175994194792
1236,P31,0.2853424691169679
1237,P279,0.05332686790671553
1237,P527,0.2925588092910736
1237,P361,0.6014798587384753
1237,P927,1.6306063368715786
1237,P1269,0.9409157791795444
1237,P1889,1.6891805237881783
1237,P31,0.8560274073509038
1237,P2176,1.0012158345597904
1237,P780,8.42674898151659
1237,P461,0.46913913816099057
1238,P279,0.05332686790671553
1238,P461,0.46913913816099057
1238,P2579,0.7277945834728877
1238,P1552,2.485902029496642
1238,P361,0.6014798587384753
1238,P927,1.6306063368715786
1239,P180,1.0455840137436094
1239,P279,0.039995150930036645
1239,P461,0.9382782763219811
1239,P2579,0.7277945834728877
1239,P1552,0.4971804058993284
1239,P361,0.6014798587384753
1239,P2670,2.084861609149175
1239,P138,2.7354491752903245
1239,P31,0.2853424691169679
1240,P828,2.105056972192841
1240,P1557,2.0064925420336683
1240,P527,0.8776764278732208
1240,P361,0.6014798587384753
1240,P927,1.6306063368715786
1240,P1889,0.4222951309470446
1240,P279,0.10665373581343106
1240,P366,4.900112035937186
1240,P2283,3.3182482986814046
1240,P461,0.46913913816099057
1240,P276,3.7675717226896013
1240,P138,2.7354491752903245
1240,P1542,1.6162175994194792
1240,P1552,0.4971804058993284
1241,P361,0.902219788107713
1241,P527,0.8776764278732208
1241,P2579,1.4555891669457754
1241,P1552,0.9943608117986568
1241,P828,2.105056972192841
1241,P1557,2.0064925420336683
1241,P279,0.09332201883675217
1241,P156,3.7532220363285096
1241,P155,1.5574354101344847
1241,P2283,3.3182482986814046
1241,P366,1.6333706786457287
1241,P2670,2.084861609149175
1241,P1269,0.9409157791795444
1241,P31,0.2853424691169679
1241,P2176,1.0012158345597904
1241,P780,16.85349796303318
1242,P828,1.0525284860964206
1242,P279,0.05332686790671553
1242,P1552,2.485902029496642
1242,P361,0.30073992936923766
1242,P927,1.6306063368715786
1242,P1889,0.8445902618940891
1242,P366,3.2667413572914574
1242,P105,5.080593882703166
1242,P793,7.810622990524151
1243,P1269,1.8818315583590888
1243,P279,0.15998060372014658
1243,P1552,1.4915412176979852
1243,P361,0.30073992936923766
1243,P927,1.6306063368715786
1243,P2578,3.071504832026321
1243,P1889,0.4222951309470446
1243,P1995,0.7657178733947807
1243,P2176,4.004863338239161
1243,P31,0.5706849382339358
1243,P2579,0.7277945834728877
1243,P366,1.6333706786457287
1243,P186,3.1758940022945157
1243,P1535,3.4161738358517124
1243,P461,0.46913913816099057
1243,P527,0.5851176185821472
1243,P1536,6.270177949577002
1244,P1269,0.9409157791795444
1244,P828,1.0525284860964206
1244,P279,0.05332686790671553
1244,P1889,0.4222951309470446
1244,P461,0.46913913816099057
1244,P2579,1.4555891669457754
1244,P1552,0.9943608117986568
1244,P1557,6.019477626101005
1244,P361,0.6014798587384753
1244,P2283,9.954744896044215
1244,P527,0.2925588092910736
1245,P279,0.039995150930036645
1245,P461,0.46913913816099057
1245,P155,1.5574354101344847
1245,P1889,0.4222951309470446
1245,P527,0.2925588092910736
1245,P1995,1.5314357467895614
1245,P31,0.5706849382339358
1245,P780,5.617832654344394
1246,P828,1.0525284860964206
1246,P1557,2.0064925420336683
1246,P2578,3.071504832026321
1246,P1552,0.9943608117986568
1246,P1889,0.8445902618940891
1246,P2670,2.084861609149175
1246,P279,0.039995150930036645
1246,P1269,0.9409157791795444
1246,P2079,2.861863100145983
1246,P2176,1.0012158345597904
1247,P828,1.0525284860964206
1247,P1557,2.0064925420336683
1247,P279,0.07999030186007329
1247,P31,0.5706849382339358
1247,P527,2.047911665037515
1247,P361,0.6014798587384753
1247,P461,0.46913913816099057
1247,P2579,1.4555891669457754
1247,P1552,0.4971804058993284
1247,P1889,0.4222951309470446
1247,P111,2.8547959329228907
1247,P2175,13.163111357145478
1247,P2868,2.3299840671821603
1248,P180,1.0455840137436094
1248,P279,0.07999030186007329
1248,P1995,1.5314357467895614
1248,P361,0.30073992936923766
1248,P927,1.6306063368715786
1248,P31,0.2853424691169679
1248,P527,0.5851176185821472
1248,P2670,2.084861609149175
1249,P279,0.013331716976678882
1249,P361,0.30073992936923766
1250,P279,0.0666585848833944
1250,P461,0.46913913816099057
1250,P2579,0.7277945834728877
1250,P1552,0.4971804058993284
1250,P361,0.30073992936923766
1250,P927,1.6306063368715786
1250,P1269,0.9409157791795444
1250,P2079,2.861863100145983
1250,P1557,2.0064925420336683
1251,P361,0.902219788107713
1251,P279,0.0666585848833944
1251,P461,0.9382782763219811
1251,P2579,0.7277945834728877
1251,P1552,0.4971804058993284
1251,P927,1.6306063368715786
1251,P1889,0.8445902618940891
1251,P1269,1.8818315583590888
1251,P2079,2.861863100145983
1251,P527,0.2925588092910736
1251,P3095,2.2931700940594437
1251,P1382,1.9826582459695363
1251,P31,0.2853424691169679
1252,P279,0.039995150930036645
1252,P1269,0.9409157791795444
1252,P4934,3.7602954300851983
1252,P361,0.902219788107713
1252,P927,3.2612126737431573
1252,P1889,0.4222951309470446
1252,P527,0.2925588092910736
1252,P138,2.7354491752903245
1252,P2789,3.2750631446097866
1252,P703,2.3842056213487988
1252,P2579,0.7277945834728877
1253,P4934,3.7602954300851983
1253,P279,0.039995150930036645
1253,P461,0.46913913816099057
1253,P2579,0.7277945834728877
1253,P1552,0.4971804058993284
1253,P828,1.0525284860964206
1253,P1542,1.6162175994194792
1253,P1889,0.8445902618940891
1253,P527,0.5851176185821472
1254,P1269,1.8818315583590888
1254,P180,1.0455840137436094
1254,P279,0.0666585848833944
1254,P527,0.8776764278732208
1254,P361,1.2029597174769506
1254,P927,1.6306063368715786
1254,P2670,2.084861609149175
1254,P461,0.9382782763219811
1254,P828,2.105056972192841
1254,P1542,1.6162175994194792
1254,P1995,0.7657178733947807
1254,P2176,4.004863338239161
1254,P31,0.8560274073509038
1254,P2579,0.7277945834728877
1254,P2578,3.071504832026321
1254,P2175,10.9692594642879
1255,P461,0.46913913816099057
1255,P2579,0.7277945834728877
1255,P1552,0.4971804058993284
1255,P361,0.6014798587384753
1255,P927,1.6306063368715786
1255,P279,0.0666585848833944
1255,P1889,0.8445902618940891
1255,P1542,1.6162175994194792
1255,P31,1.1413698764678717
1255,P1995,0.7657178733947807
1255,P2176,3.003647503679371
1255,P2175,10.9692594642879
1255,P527,0.5851176185821472
1256,P180,1.0455840137436094
1256,P279,0.1333171697667888
1256,P1995,2.297153620184342
1256,P1889,0.8445902618940891
1256,P527,0.2925588092910736
1256,P461,0.9382782763219811
1256,P2579,1.4555891669457754
1256,P1552,0.4971804058993284
1256,P361,0.902219788107713
1256,P927,1.6306063368715786
1256,P2670,2.084861609149175
1256,P3095,2.2931700940594437
1256,P31,0.8560274073509038
1256,P1542,1.6162175994194792
1256,P2176,7.0085108419185325
1256,P1382,3.9653164919390727
1256,P828,1.0525284860964206
1257,P828,1.0525284860964206
1257,P279,0.07999030186007329
1257,P461,0.46913913816099057
1257,P2579,0.7277945834728877
1257,P1552,0.4971804058993284
1257,P361,0.6014798587384753
1257,P927,1.6306063368715786
1257,P31,0.2853424691169679
1257,P1995,0.7657178733947807
1257,P1889,0.4222951309470446
1258,P279,0.026663433953357765
1258,P1889,0.4222951309470446
1258,P361,0.30073992936923766
1259,P361,1.804439576215426
1259,P527,4.09582333007503
1259,P2579,1.4555891669457754
1259,P1552,2.485902029496642
1259,P279,0.09332201883675217
1259,P927,1.6306063368715786
1259,P3095,2.2931700940594437
1259,P31,1.4267123455848396
1259,P1889,0.4222951309470446
1259,P1995,0.7657178733947807
1259,P2176,4.004863338239161
1259,P2175,8.77540757143032
1259,P2868,2.3299840671821603
1260,P279,0.1333171697667888
1260,P361,0.6014798587384753
1260,P111,2.8547959329228907
1260,P180,1.0455840137436094
1260,P527,0.5851176185821472
1260,P31,0.5706849382339358
1260,P2176,22.026748360315388
1260,P155,1.5574354101344847
1260,P780,14.044581635860984
1260,P828,2.105056972192841
1261,P279,0.11998545279010994
1261,P2176,1.0012158345597904
1261,P1995,0.7657178733947807
1261,P1889,0.8445902618940891
1261,P361,0.6014798587384753
1261,P927,1.6306063368715786
1261,P527,0.5851176185821472
1261,P155,1.5574354101344847
1261,P156,1.8766110181642548
1261,P828,1.0525284860964206
1261,P31,0.2853424691169679
1262,P1269,0.9409157791795444
1262,P828,1.0525284860964206
1262,P279,0.039995150930036645
1262,P1552,0.4971804058993284
1262,P156,1.8766110181642548
1262,P155,1.5574354101344847
1262,P527,0.2925588092910736
1262,P2176,1.0012158345597904
1263,P1889,0.4222951309470446
1263,P279,0.039995150930036645
1263,P527,0.5851176185821472
1263,P3095,2.2931700940594437
1263,P366,1.6333706786457287
1263,P361,0.30073992936923766
1263,P31,0.5706849382339358
1263,P2175,10.9692594642879
1263,P1995,0.7657178733947807
1264,P361,0.30073992936923766
1264,P527,1.462794046455368
1264,P2579,0.7277945834728877
1264,P1552,1.4915412176979852
1264,P1269,0.9409157791795444
1264,P180,1.0455840137436094
1264,P279,0.039995150930036645
1264,P425,3.1101426247317354
1264,P461,0.9382782763219811
1264,P1889,0.4222951309470446
1264,P1382,3.9653164919390727
1264,P828,1.0525284860964206
1264,P186,3.1758940022945157
1264,P1995,0.7657178733947807
1264,P31,0.8560274073509038
1264,P927,1.6306063368715786
1265,P279,0.0666585848833944
1265,P4934,3.7602954300851983
1265,P1552,0.9943608117986568
1265,P156,1.8766110181642548
1265,P155,1.5574354101344847
1265,P1889,0.4222951309470446
1265,P366,1.6333706786457287
1265,P527,0.8776764278732208
1266,P1269,0.9409157791795444
1266,P279,0.11998545279010994
1266,P1552,0.9943608117986568
1266,P1889,2.956065916629312
1266,P2670,4.16972321829835
1266,P2959,3.2324814769239794
1266,P361,0.902219788107713
1266,P366,4.900112035937186
1266,P186,3.1758940022945157
1266,P1535,6.832347671703425
1266,P31,0.2853424691169679
1267,P180,1.0455840137436094
1267,P279,0.09332201883675217
1267,P461,0.46913913816099057
1267,P2579,0.7277945834728877
1267,P1552,0.4971804058993284
1267,P1995,1.5314357467895614
1267,P527,0.2925588092910736
1267,P156,1.8766110181642548
1267,P1889,0.4222951309470446
1268,P180,1.0455840137436094
1268,P279,0.09332201883675217
1268,P1889,0.8445902618940891
1268,P1995,0.7657178733947807
1268,P3095,2.2931700940594437
1268,P1552,0.4971804058993284
1268,P1382,1.9826582459695363
1269,P361,0.6014798587384753
1269,P527,0.8776764278732208
1269,P2579,0.7277945834728877
1269,P1552,2.485902029496642
1269,P4934,3.7602954300851983
1269,P279,0.0666585848833944
1269,P1889,0.8445902618940891
1269,P1995,0.7657178733947807
1270,P279,0.013331716976678882
1270,P527,0.8776764278732208
1270,P361,0.6014798587384753
1270,P1269,2.822747337538633
1270,P1889,0.4222951309470446
1270,P461,0.9382782763219811
1270,P828,2.105056972192841
1270,P2079,2.861863100145983
1271,P279,0.05332686790671553
1271,P1269,0.9409157791795444
1271,P1552,0.4971804058993284
1271,P31,0.2853424691169679
1271,P366,4.900112035937186
1271,P361,0.30073992936923766
1271,P927,1.6306063368715786
1271,P2579,0.7277945834728877
1272,P180,1.0455840137436094
1272,P527,0.5851176185821472
1272,P279,0.05332686790671553
1272,P1552,0.4971804058993284
1272,P156,1.8766110181642548
1272,P155,1.5574354101344847
1272,P1269,0.9409157791795444
1272,P2079,2.861863100145983
1272,P31,0.5706849382339358
1272,P366,1.6333706786457287
1272,P361,0.30073992936923766
1272,P111,2.8547959329228907
1272,P927,1.6306063368715786
1273,P180,1.0455840137436094
1273,P527,0.2925588092910736
1273,P361,0.6014798587384753
1273,P1419,3.821638943959877
1273,P279,0.026663433953357765
1273,P31,0.5706849382339358
1273,P1995,0.7657178733947807
1273,P461,0.9382782763219811
1273,P1269,2.822747337538633
1274,P21,3.547943113482836
1274,P1557,2.0064925420336683
1275,P527,1.1702352371642943
1275,P361,0.902219788107713
1275,P279,0.026663433953357765
1275,P1552,0.4971804058993284
1275,P156,1.8766110181642548
1275,P155,1.5574354101344847
1275,P460,2.8666024455098795
1275,P31,0.2853424691169679
1275,P1382,1.9826582459695363
1275,P366,1.6333706786457287
1275,P2176,1.0012158345597904
1276,P1889,0.4222951309470446
1276,P1269,0.9409157791795444
1276,P279,0.026663433953357765
1276,P366,3.2667413572914574
1276,P186,6.351788004589031
1276,P156,1.8766110181642548
1276,P155,1.5574354101344847
1276,P361,0.6014798587384753
1276,P1995,0.7657178733947807
1276,P31,0.5706849382339358
1276,P527,0.2925588092910736
1276,P927,1.6306063368715786
1277,P279,0.026663433953357765
1277,P461,0.46913913816099057
1277,P186,3.1758940022945157
1277,P31,0.2853424691169679
1277,P527,0.2925588092910736
1277,P927,1.6306063368715786
1278,P279,0.10665373581343106
1278,P3095,2.2931700940594437
1278,P1542,1.6162175994194792
1278,P1995,2.297153620184342
1278,P2176,8.009726676478323
1278,P31,0.2853424691169679
1278,P461,0.46913913816099057
1278,P361,0.30073992936923766
1278,P1552,0.4971804058993284
1279,P1269,0.9409157791795444
1279,P279,0.0666585848833944
1279,P425,3.1101426247317354
1279,P3095,2.2931700940594437
1279,P461,0.46913913816099057
1279,P366,3.2667413572914574
1279,P186,3.1758940022945157
1279,P361,0.30073992936923766
1279,P31,0.2853424691169679
1279,P527,0.8776764278732208
1279,P927,1.6306063368715786
1280,P279,0.07999030186007329
1280,P461,1.4074174144829716
1280,P31,0.5706849382339358
1280,P636,5.271649119465875
1280,P769,43.56522927695502
1280,P2175,6.581555678572739
1280,P2868,2.3299840671821603
1280,P1382,1.9826582459695363
1280,P527,0.2925588092910736
1280,P927,1.6306063368715786
1281,P1269,0.9409157791795444
1281,P180,1.0455840137436094
1281,P279,0.026663433953357765
1281,P527,1.7553528557464415
1281,P361,0.6014798587384753
1281,P2789,1.6375315723048933
1281,P461,0.46913913816099057
1281,P366,1.6333706786457287
1281,P31,0.2853424691169679
1281,P927,1.6306063368715786
1282,P279,0.026663433953357765
1282,P2670,2.084861609149175
1282,P361,0.30073992936923766
1282,P1269,0.9409157791795444
1282,P1889,1.2668853928411337
1282,P3095,2.2931700940594437
1282,P1557,2.0064925420336683
1282,P31,1.1413698764678717
1282,P461,0.46913913816099057
1282,P1552,0.4971804058993284
1282,P366,1.6333706786457287
1282,P527,0.8776764278732208
1282,P1542,1.6162175994194792
1282,P780,5.617832654344394
1282,P2868,2.3299840671821603
1283,P180,1.0455840137436094
1283,P111,2.8547959329228907
1283,P366,1.6333706786457287
1283,P361,0.30073992936923766
1284,P461,0.46913913816099057
1284,P279,0.09332201883675217
1284,P527,1.7553528557464415
1284,P1552,1.4915412176979852
1284,P2579,1.4555891669457754
1284,P361,0.30073992936923766
1284,P156,3.7532220363285096
1284,P155,3.1148708202689694
1284,P1269,0.9409157791795444
1284,P1889,0.4222951309470446
1284,P2670,2.084861609149175
1284,P828,1.0525284860964206
1284,P31,0.2853424691169679
1284,P927,1.6306063368715786
1285,P180,1.0455840137436094
1285,P279,0.1333171697667888
1285,P527,2.047911665037515
1285,P1889,2.111475654735223
1285,P2959,6.464962953847959
1285,P361,1.2029597174769506
1285,P2670,2.084861609149175
1285,P1269,0.9409157791795444
1285,P2176,17.020669187516436
1285,P1557,2.0064925420336683
1285,P31,1.1413698764678717
1285,P2175,6.581555678572739
1285,P2868,2.3299840671821603
1285,P461,0.9382782763219811
1285,P1552,0.4971804058993284
1285,P156,1.8766110181642548
1285,P1995,1.5314357467895614
1285,P780,2.808916327172197
1285,P1542,3.2324351988389584
1285,P828,1.0525284860964206
1285,P427,6.201185078090051
1286,P4934,3.7602954300851983
1286,P279,0.026663433953357765
1286,P461,1.8765565526439623
1286,P2579,0.7277945834728877
1286,P1552,0.4971804058993284
1286,P366,4.900112035937186
1286,P2283,3.3182482986814046
1286,P276,3.7675717226896013
1286,P828,1.0525284860964206
1286,P1269,0.9409157791795444
1286,P2079,2.861863100145983
1286,P1889,0.8445902618940891
1286,P2176,2.0024316691195807
1286,P2789,3.2750631446097866
