entity1,relations,entity2
Q141090,P366,Q1503443
Q212606,P31,Q165194
Q212606,P2283,Q47607
Q878352,P1889,Q44342
Q878352,P1889,Q12827256
Q878352,P1889,Q8253
Q878352,P279,Q34394
Q39495,P1535,Q131512
Q12788459,P460,Q594279
Q331432,P31,Q28640
Q508719,P279,Q48282
Q508719,P279,Q5
Q4290,P3095,Q557880
Q831999,P21,Q44148
Q792548,P1889,Q17736
Q49005,P186,Q28823
Q193788,P279,Q9128
Q457281,P131,Q577964
Q163446,P186,Q42329
Q163446,P527,Q28823
Q5300,P1889,Q68
Q5300,P361,Q68
Q128896,P1056,Q5297
Q128896,P1056,Q182656
Q1308239,P425,Q601401
Q1308239,P31,Q28640
Q1308239,P279,Q215627
Q1308239,P2868,Q1148747
Q7023752,P279,Q28813
Q182656,P279,Q80831
Q2301597,P641,Q80131
Q459477,P452,Q7590
Q4340209,P461,Q185935
Q4340209,P31,Q12136
Q4340209,P689,Q8441
Q4340209,P689,Q467
Q2207370,P1889,Q1144593
Q620207,P361,Q33767
Q620207,P927,Q33767
Q28813,P279,Q19
Q28813,P279,Q170028
Q28813,P279,Q83267
Q352390,P452,Q68
Q1145550,P279,Q1420
Q134574,P279,Q39546
Q2872553,P366,Q722218
Q9859,P17,Q55
Q305896,P366,Q1194708
Q20716,P1056,Q173799
Q256401,P31,Q9415
Q337538,P31,Q431289
Q290667,P279,Q207961
Q290667,P279,Q1165717
Q25294,P1552,Q11423
Q130768,P1269,Q9530
Q130768,P1536,Q4
Q7172809,P31,Q5
Q7172809,P106,Q40348
Q1428393,P1142,Q484275
Q36402,P461,Q168182
Q36402,P361,Q575
Q36402,P31,Q25235
Q12078,P1995,Q162555
Q12078,P279,Q1216998
Q12078,P31,Q12136
Q12078,P2579,Q162555
Q1758736,P279,Q183635
Q11012,P527,Q68
Q177413,P279,Q193291
Q177413,P460,Q6674
Q177413,P1889,Q1157625
Q180284,P361,Q9635
Q152910,P279,Q39546
Q14620,P2578,Q9128
Q193918,P1995,Q171171
Q1086863,P31,Q28640
Q1086863,P279,Q1930187
Q1086863,P279,Q36180
Q2078905,P279,Q730920
Q248,P1056,Q5297
Q248,P1056,Q487343
Q248,P1056,Q182656
Q248,P1056,Q5300
Q248,P1830,Q214314
Q81294,P1072,Q691652
Q81294,P1072,Q2192
Q81294,P1072,Q139191
Q81294,P1072,Q224174
Q81294,P1072,Q407509
Q81294,P1072,Q215106
Q81294,P1072,Q136218
Q81294,P1073,Q691652
Q81294,P1073,Q2192
Q81294,P1073,Q139191
Q81294,P1073,Q407509
Q81294,P1073,Q215106
Q81294,P1073,Q136218
Q7426002,P31,Q7366
Q146,P366,Q39201
Q146,P279,Q39201
Q197204,P279,Q1074
Q1698752,P460,Q1412698
Q379813,P279,Q40763
Q379813,P279,Q2095
Q26075,P31,Q40867
Q26075,P527,Q627
Q26075,P527,Q556
Q26075,P527,Q623
Q2006818,P279,Q574360
Q502261,P279,Q154242
Q502261,P461,Q11461
Q209860,P31,Q5300
Q34467,P1889,Q7982
Q11034548,P279,Q705914
Q234668,P366,Q7590
Q556,P138,Q283
Q898377,P186,Q744
Q336989,P1889,Q160066
Q1501161,P279,Q188075
Q906297,P31,Q349
Q129106,P31,Q205985
Q1786927,P31,Q23442
Q749212,P279,Q8441
Q749212,P1552,Q15290
Q16530385,P279,Q42527
Q485446,P461,Q484954
Q1053973,P279,Q775842
Q838948,P361,Q735
Q1250916,P31,Q28640
Q1250916,P425,Q198
Q1250916,P279,Q215627
Q744,P31,Q187661
Q163942,P279,Q3240539
Q163942,P279,Q83267
Q19,P279,Q9332
Q295047,P460,Q422702
Q37122,P31,Q205985
Q37122,P1441,Q8275
Q618779,P461,Q186361
Q618779,P460,Q5257307
Q188613,P279,Q628455
Q1536,P460,Q30192
Q1070408,P279,Q219320
Q1362411,P641,Q2736
Q1362411,P159,Q49255
Q1362411,P4794,Q110
Q742255,P1366,Q518900
Q5238526,P31,Q5
Q5238526,P19,Q60
Q183197,P1056,Q28923
Q102047,P461,Q134830
Q901222,P31,Q28640
Q105368,P462,Q3142
Q186209,P366,Q2326110
Q1938377,P641,Q5377
Q2499296,P1547,Q1579570
Q81881,P1056,Q20204151
Q81881,P366,Q213449
Q1383362,P1531,Q19939
Q1383362,P1531,Q140
Q167270,P279,Q3695082
Q167270,P279,Q80071
Q835016,P138,Q35473
Q37340,P1441,Q8275
Q244680,P1382,Q131877
Q333705,P17,Q801
Q81727,P4330,Q11435
Q189331,P1995,Q10379
Q189331,P31,Q169872
Q189331,P31,Q12136
Q134194,P279,Q11629
Q134194,P186,Q378312
Q185706,P31,Q9644
Q353673,P279,Q467
Q1078214,P279,Q1088
Q1078214,P279,Q3133
Q1078214,P31,Q1075
Q41803,P111,Q11423
Q1339824,P279,Q450
Q177524,P88,Q11223
Q177524,P178,Q49108
Q193,P397,Q525
Q2598033,P31,Q134830
Q2523931,P279,Q835016
Q223944,P460,Q450108
Q209499,P279,Q605704
Q349,P366,Q208195
Q1931511,P279,Q600571
Q181600,P279,Q5
Q455595,P279,Q215627
Q4190,P190,Q16506
Q177923,P279,Q194189
Q60110,P527,Q623
Q1060967,P31,Q101244
Q41273,P4934,Q11423
Q657221,P279,Q6460735
Q657221,P155,Q12896105
Q389782,P279,Q11472
Q190771,P279,Q180516
Q190771,P527,Q7857
Q190771,P527,Q140565
Q190771,P527,Q35197
Q190771,P527,Q7863
Q224322,P460,Q423962
Q171495,P361,Q42177
Q171495,P366,Q35831
Q171495,P527,Q244680
Q171495,P527,Q42329
Q176440,P279,Q39546
Q176440,P129,Q11435
Q9402,P31,Q28640
Q58964,P31,Q39546
Q193837,P279,Q180516
Q193837,P366,Q35831
Q193837,P1889,Q847950
Q43164,P279,Q180516
Q657014,P740,Q340
Q42106,P279,Q8171
Q124695,P366,Q131207
Q170984,P31,Q80071
Q25236,P144,Q11574
Q1631090,P106,Q4991371
Q188760,P462,Q3133
Q188760,P1165,Q2
Q188760,P735,Q579371
Q188760,P106,Q901
Q2275950,P106,Q1250916
Q131774,P155,Q276258
Q3386847,P279,Q184651
Q3386847,P279,Q40867
Q3386847,P2868,Q40867
Q3386847,P527,Q184651
Q165950,P279,Q83267
Q255073,P460,Q2201432
Q289,P279,Q15078788
Q289,P31,Q268592
Q4421,P527,Q10884
Q500834,P279,Q1079023
Q39222,P780,Q81938
Q39222,P780,Q127076
Q39222,P780,Q86
Q39222,P780,Q44619
Q39222,P31,Q12136
Q39222,P138,Q144
Q104843,P279,Q3114762
Q502728,P527,Q623
Q718,P2283,Q110079
Q170486,P279,Q191768
Q131696,P186,Q28823
Q131696,P186,Q11472
Q131696,P276,Q43164
Q131696,P276,Q190771
Q131696,P276,Q42177
Q17444,P136,Q11366
Q207766,P462,Q3133
Q12132,P279,Q58778
Q329737,P31,Q2207288
Q329737,P31,Q28640
Q3142,P31,Q1075
Q3142,P279,Q9128
Q237105,P279,Q1043452
Q6460735,P2670,Q213449
Q2976603,P31,Q151885
Q716894,P1382,Q157171
Q716894,P279,Q93288
Q217338,P1056,Q178794
Q168639,P279,Q39546
Q168639,P279,Q12511
Q85301,P19,Q365
Q85301,P31,Q5
Q85301,P106,Q49757
Q85301,P106,Q482980
Q85301,P106,Q36180
Q154242,P31,Q151885
Q23442,P279,Q205895
Q699747,P31,Q9174
Q214272,P1889,Q16280097
Q10289,P129,Q40050
Q10289,P186,Q287
Q10289,P186,Q11427
Q10289,P186,Q11474
Q737988,P279,Q309250
Q737988,P460,Q309250
Q7863,P361,Q190771
Q482798,P111,Q36253
Q189720,P1552,Q1075
Q179226,P279,Q7590
Q179226,P279,Q192581
Q49389,P279,Q61509
Q49389,P366,Q173799
Q49389,P31,Q268592
Q1723368,P279,Q180516
Q11114344,P361,Q34735
Q11114344,P31,Q34735
Q30323936,P31,Q5
Q30323936,P106,Q639669
Q207123,P31,Q2095
Q207123,P279,Q756
Q405101,P460,Q355882
Q1744,P172,Q857880
Q1744,P106,Q36180
Q1744,P106,Q33999
Q1744,P106,Q43845
Q1744,P106,Q49757
Q1744,P31,Q5
Q1744,P1303,Q6607
Q1744,P136,Q8341
Q1744,P138,Q7560
Q25381,P279,Q83437
Q25381,P366,Q7205
Q23445,P461,Q23444
Q23445,P31,Q1075
Q14092,P366,Q349
Q159341,P279,Q764
Q319224,P1889,Q7641034
Q319224,P1535,Q651658
Q33971,P361,Q188748
Q33971,P366,Q211439
Q16491,P279,Q9128
Q16491,P618,Q525
Q16491,P462,Q193788
Q16491,P361,Q193788
Q11288132,P279,Q164160
Q11288132,P155,Q166564
Q167918,P279,Q402152
Q3499072,P31,Q28640
Q3499072,P937,Q43164
Q859281,P366,Q7590
Q157171,P279,Q93288
Q1760141,P31,Q28640
Q167633,P279,Q22676
Q425705,P279,Q134574
Q146505,P279,Q11435
Q6010,P279,Q27939
Q49835,P461,Q622404
Q49835,P1344,Q491
Q49835,P1889,Q3031
Q3565868,P361,Q7590
Q3565868,P31,Q268592
Q7224880,P527,Q11474
Q2252077,P1269,Q650711
Q42211,P31,Q7275
Q337641,P138,Q8753
Q153,P2670,Q623
Q153,P2670,Q556
Q153,P2670,Q629
Q153,P2868,Q146505
Q102205,P1889,Q11435
Q14982,P527,Q623
Q14982,P527,Q556
Q14982,P527,Q629
Q14982,P2868,Q146505
Q151107,P1056,Q169545
Q216212,P279,Q27686
Q177749,P1535,Q221488
Q2094773,P279,Q180516
Q44148,P31,Q290
Q593644,P279,Q901
Q593644,P31,Q28640
Q419775,P527,Q627
Q419775,P527,Q623
Q12858303,P31,Q431289
Q507443,P31,Q268592
Q47083,P144,Q25250
Q117280,P279,Q215627
Q30113,P31,Q431289
Q4839713,P279,Q34442
Q37477,P31,Q8074
Q23008072,P31,Q5
Q47107,P366,Q7590
Q47107,P129,Q11435
Q752297,P1889,Q39631
Q7372,P279,Q152
Q274586,P279,Q1420
Q274586,P138,Q349
Q4040918,P31,Q783794
Q439630,P31,Q82799
Q353284,P366,Q46744
Q353284,P460,Q450
Q235783,P366,Q162668
Q36963,P279,Q192581
Q36963,P279,Q47728
Q36963,P156,Q213449
Q40231,P279,Q189760
Q40966,P1056,Q43193
Q40966,P1056,Q1420
Q37602,P462,Q23444
Q362,P828,Q352
Q80973,P279,Q6460735
Q80973,P156,Q12896105
Q154425,P361,Q15807
Q154425,P1889,Q15807
Q43648,P527,Q623
Q43648,P527,Q556
Q883234,P279,Q849964
Q1566,P527,Q33971
Q7302,P136,Q541947
Q7302,P106,Q639669
Q7302,P31,Q5
Q7302,P140,Q75809
Q1514735,P460,Q1261347
Q332030,P279,Q7590
Q332030,P2283,Q191826
Q105674,P279,Q349
Q519,P921,Q496
Q179742,P279,Q742736
Q835902,P360,Q177413
Q20649099,P31,Q783794
Q20649099,P1454,Q783794
Q13276,P186,Q11002
Q13276,P186,Q8495
Q54050,P527,Q207326
Q7141520,P460,Q1929038
Q13716,P279,Q198763
Q13716,P366,Q9103
Q187436,P279,Q83267
Q26686,P279,Q207123
Q1413053,P279,Q476300
Q1413053,P31,Q650711
Q1413053,P520,Q44475
Q191609,P361,Q7366
Q191609,P136,Q8341
Q12202,P1995,Q188449
Q12202,P31,Q12136
Q27914,P31,Q28640
Q622404,P461,Q49835
Q622404,P1344,Q491
Q1871151,P31,Q131207
Q1871151,P279,Q11435
Q169031,P366,Q12684
Q39908,P279,Q11460
Q80005,P366,Q2095
Q93352,P279,Q468756
Q121998,P31,Q28640
Q145205,P279,Q131790
Q6067692,P31,Q5
Q6067692,P641,Q2736
Q14076,P186,Q131877
Q14076,P186,Q244680
Q4781100,P31,Q11424
Q749316,P279,Q2095
Q749316,P2670,Q213449
Q5843,P279,Q1323314
Q1142227,P279,Q11765
Q11631,P31,Q28640
Q11631,P279,Q901
Q406457,P460,Q406192
Q8454,P279,Q186361
Q40878,P31,Q12136
Q40878,P31,Q169872
Q173799,P366,Q208195
Q6691,P106,Q49757
Q6691,P106,Q482980
Q6691,P106,Q36180
Q6691,P31,Q5
Q6691,P800,Q8275
Q3123887,P106,Q1930187
Q3123887,P31,Q5
Q43261,P828,Q207961
Q2488579,P31,Q39546
Q4688471,P159,Q485708
Q5242962,P279,Q35831
Q161,P366,Q28823
Q299090,P460,Q792838
Q1412698,P460,Q1698752
Q1368409,P31,Q2207288
Q483110,P279,Q641226
Q2935,P279,Q830
Q2935,P1672,Q957434
Q133500,P1542,Q9081
Q133500,P1542,Q46744
Q7220961,P186,Q287
Q7220961,P186,Q11426
Q7220961,P186,Q11474
Q7220961,P366,Q4232202
Q217541,P1557,Q11391
Q1929038,P460,Q7141520
Q160184,P31,Q169872
Q160184,P1542,Q1519476
Q7307,P2283,Q15173
Q152234,P279,Q169872
Q35805,P2176,Q41576
Q35805,P31,Q169872
Q2048319,P279,Q1852785
Q167296,P462,Q943
Q167296,P186,Q45422
Q167296,P366,Q40050
Q11457,P279,Q161
Q11457,P31,Q161
Q5136609,P21,Q44148
Q16506,P190,Q4190
Q1642960,P31,Q28640
Q3323415,P279,Q1148747
Q231250,P279,Q28823
Q621114,P279,Q180516
Q170544,P366,Q49389
Q12136,P461,Q12147
Q12136,P1552,Q169872
Q81710,P31,Q28640
Q6674,P279,Q177413
Q6674,P460,Q177413
Q206060,P1995,Q171171
Q30022,P2283,Q43164
Q528884,P31,Q23442
Q2483296,P31,Q3957
Q5300136,P31,Q5
Q1110323,P452,Q126793
Q196672,P279,Q265868
Q102083,P279,Q1250916
Q102083,P31,Q28640
Q102083,P511,Q209690
Q92409,P279,Q57821
Q92409,P527,Q234668
Q11901,P106,Q639669
Q11901,P31,Q5
Q11901,P1303,Q6607
Q11901,P136,Q11366
Q4911813,P31,Q11424
Q499767,P136,Q274079
Q1588755,P31,Q151885
Q869095,P1056,Q44
Q12104,P279,Q12117
Q12104,P279,Q2095
Q332428,P1995,Q162606
Q332428,P31,Q179630
Q484954,P461,Q485446
Q484954,P31,Q9415
Q2734295,P175,Q907370
Q1185344,P31,Q4022
Q2473960,P31,Q5
Q2473960,P19,Q60
Q2473960,P1303,Q5994
Q6251217,P31,Q5
Q30090460,P31,Q82799
Q2975393,P361,Q21201
Q2975393,P279,Q215627
Q188863,P1889,Q379693
Q158847,P31,Q4022
Q833899,P31,Q28640
Q833899,P279,Q54128
Q155644,P495,Q801
Q2308461,P106,Q82955
Q2308461,P106,Q1930187
Q2308461,P106,Q36180
Q2308461,P31,Q5
Q64384,P17,Q39
Q1154763,P279,Q2995644
Q2796766,P279,Q152
Q1209526,P31,Q28640
Q4122037,P1382,Q571571
Q4122037,P279,Q9332
Q684,P461,Q679
Q684,P461,Q659
Q7490395,P31,Q28640
Q43845,P31,Q28640
Q208961,P106,Q36180
Q208961,P31,Q5
Q208961,P411,Q43115
Q6502423,P111,Q36253
Q12379,P5800,Q215972
Q12379,P5800,Q245204
Q12379,P3828,Q6147804
Q12379,P3828,Q22676
Q12379,P3828,Q169031
Q276469,P1995,Q171171
Q368568,P31,Q5
Q368568,P735,Q361309
Q378312,P279,Q174219
Q378312,P186,Q283
Q378312,P186,Q161179
Q4916,P17,Q55
Q4916,P17,Q33
Q838960,P366,Q7590
Q838960,P121,Q181600
Q185935,P461,Q4340209
Q193840,P1542,Q4
Q1663240,P31,Q11424
Q450108,P460,Q223944
Q140686,P2389,Q865588
Q3777361,P31,Q8502
Q16278392,P641,Q2736
Q6875295,P279,Q600571
Q1242655,P460,Q15731774
Q355882,P460,Q405101
Q15982478,P31,Q5
Q15982478,P106,Q33999
Q5623341,P279,Q638
Q973444,P31,Q5
Q44356,P279,Q116
Q295345,P31,Q5
Q973740,P279,Q11446
Q2363851,P360,Q5
Q857880,P279,Q1196645
Q17131110,P279,Q15978655
Q229445,P31,Q5
Q440395,P31,Q5
Q188823,P279,Q618779
Q232191,P186,Q42329
Q232191,P186,Q11457
Q60,P190,Q1781
Q198763,P279,Q11460
Q379693,P1889,Q188863
Q13147,P279,Q265868
Q13147,P927,Q23640
Q13147,P2670,Q265868
Q43656,P527,Q623
Q43656,P527,Q629
Q43656,P527,Q556
Q658,P279,Q11426
Q658,P1889,Q11254
Q658,P155,Q654
Q1339305,P31,Q3957
Q42262,P112,Q55
Q42262,P112,Q39
Q42262,P159,Q2973
Q42262,P159,Q365
Q42262,P101,Q5916
Q33,P38,Q4916
Q33,P530,Q801
Q33,P530,Q43
Q33,P463,Q42262
Q33,P463,Q8475
Q329381,P527,Q15916459
Q329381,P279,Q7748
Q2116450,P279,Q131596
Q13479587,P279,Q201097
Q32096,P31,Q1079023
Q49255,P190,Q35997
Q158120,P171,Q43238
Q1157843,P31,Q5
Q4681865,P279,Q8366
Q674067,P279,Q33999
Q674067,P279,Q483501
Q674067,P31,Q28640
Q1162538,P461,Q1589480
Q659,P461,Q679
Q659,P461,Q684
Q659,P1889,Q224360
Q679,P461,Q684
Q679,P461,Q659
Q61002,P279,Q82799
Q1067529,P279,Q320769
Q753,P279,Q11426
Q753,P366,Q1796959
Q1355821,P1889,Q133346
Q325980,P31,Q694324
Q325980,P2283,Q707125
Q325980,P2283,Q34284
Q6452087,P279,Q83267
Q80831,P186,Q670
Q80831,P186,Q663
Q80831,P186,Q753
Q43414,P279,Q600571
Q1207302,P129,Q2095
Q976521,P279,Q58778
Q1513117,P279,Q186361
Q1513117,P828,Q60227
Q193391,P31,Q28640
Q779391,P360,Q5
Q779391,P106,Q901
Q7302454,P452,Q507443
Q1589480,P461,Q1162538
Q34216,P17,Q801
Q34216,P1001,Q801
Q17737,P279,Q151885
Q1503443,P2283,Q170028
Q87167,P279,Q49848
Q7283,P31,Q466439
Q189656,P31,Q151885
Q189656,P279,Q13579947
Q243697,P31,Q12684
Q39609,P31,Q5
Q39609,P106,Q40348
Q39609,P106,Q82955
Q39609,P106,Q193391
Q39609,P735,Q278835
Q484876,P31,Q28640
Q203764,P279,Q28640
Q5373589,P452,Q15078788
Q21071540,P31,Q783794
Q21071540,P1454,Q783794
Q2642029,P306,Q14658
Q466439,P279,Q9332
Q242468,P31,Q28640
Q841236,P1269,Q40357
Q1165717,P279,Q207961
Q1165717,P1889,Q290667
Q572700,P31,Q28640
Q787483,P279,Q131841
Q1282438,P31,Q5
Q1282438,P106,Q82955
Q48277,P31,Q151885
Q48277,P2579,Q21201
Q48277,P1889,Q290
Q527381,P279,Q8366
Q12819497,P31,Q775842
Q12819497,P31,Q60227
Q12819497,P31,Q241625
Q10949665,P31,Q28640
Q10949665,P425,Q181487
Q2356390,P136,Q11366
Q217577,P279,Q49848
Q217577,P31,Q705914
Q188094,P31,Q28640
Q1991663,P461,Q221284
Q1991663,P31,Q9332
Q39631,P425,Q11190
Q39631,P1889,Q169470
Q39631,P1889,Q752297
Q39631,P1889,Q7237369
Q505996,P366,Q7590
Q134768,P186,Q40050
Q834191,P361,Q3972943
Q834191,P279,Q194105
Q41576,P31,Q2908004
Q41576,P636,Q420054
Q41576,P769,Q251347
Q41576,P527,Q627
Q41576,P527,Q629
Q41576,P527,Q623
Q41576,P2175,Q81938
Q41576,P2175,Q35805
Q30515,P279,Q187931
Q30515,P279,Q42470
Q30515,P460,Q42470
Q595452,P279,Q483110
Q8743,P106,Q205375
Q8743,P106,Q43845
Q8743,P101,Q14208553
Q8743,P101,Q3908516
Q8743,P101,Q205375
Q8743,P31,Q5
Q188748,P527,Q33971
Q60235,P31,Q8386
Q60235,P527,Q629
Q60235,P527,Q623
Q60235,P527,Q627
Q60235,P527,Q556
Q2475200,P31,Q5
Q2475200,P1303,Q5994
Q8753,P106,Q169470
Q8753,P106,Q205375
Q8753,P106,Q121594
Q8753,P31,Q5
Q8753,P140,Q288928
Q8753,P39,Q121594
Q347690,P279,Q39546
Q1045848,P279,Q4991371
Q1172383,P279,Q49848
Q622493,P31,Q167270
Q3133,P31,Q1075
Q3133,P279,Q9128
Q3133,P279,Q1075
Q1904,P47,Q1948
Q166301,P31,Q4022
Q45190,P31,Q131790
Q45190,P31,Q2908004
Q184418,P1557,Q4
Q184418,P186,Q287
Q184418,P186,Q758
Q184418,P186,Q11426
Q1370714,P186,Q287
Q1141526,P31,Q28640
Q255722,P279,Q283
Q816871,P279,Q2207288
Q816871,P31,Q268592
Q24489,P462,Q23445
Q24489,P527,Q623
Q24489,P527,Q627
Q24489,P527,Q629
Q259059,P1382,Q8436
Q30121934,P31,Q5
Q192196,P279,Q37477
Q116434,P61,Q8743
Q636755,P1056,Q5320
Q4022,P527,Q283
Q2201432,P460,Q255073
Q185030,P279,Q5
Q11635,P31,Q268592
Q178947,P279,Q80831
Q131512,P425,Q11451
Q131512,P1889,Q838811
Q194120,P279,Q5321
Q42944,P17,Q39
Q36539,P1889,Q203789
Q81895,P366,Q1663054
Q40847,P527,Q330946
Q820037,P31,Q28640
Q820037,P2283,Q7220961
Q199602,P1995,Q171171
Q199602,P279,Q169872
Q86,P279,Q81938
Q1216998,P279,Q12136
Q81058,P1889,Q11190
Q201989,P1995,Q171171
Q201989,P1995,Q10379
Q201989,P31,Q12136
Q201989,P780,Q86
Q201989,P780,Q10686316
Q201989,P780,Q189331
Q201989,P780,Q38933
Q166231,P828,Q170065
Q219588,P279,Q133105
Q18216,P527,Q629
Q18216,P527,Q623
Q18216,P527,Q556
Q18216,P2175,Q81938
Q18216,P769,Q410400
Q1215575,P2175,Q81938
Q184651,P279,Q40867
Q827023,P279,Q184753
Q234213,P460,Q1772698
Q614304,P361,Q11190
Q614304,P279,Q11190
Q614304,P3095,Q105186
Q105186,P425,Q614304
Q179630,P279,Q12136
Q179630,P279,Q169872
Q179630,P31,Q12136
Q179630,P527,Q169872
Q3198,P279,Q46344
Q10978,P462,Q23445
Q10978,P462,Q3142
Q10978,P462,Q3133
Q9531,P452,Q15078788
Q9531,P1056,Q15078788
Q7237369,P1889,Q3486937
Q7237369,P1889,Q39631
Q228537,P361,Q43471
Q228537,P2789,Q33767
Q129757,P361,Q133105
Q529,P106,Q593644
Q529,P106,Q2919046
Q529,P31,Q5
Q529,P512,Q752297
Q45422,P279,Q764
Q6028924,P1542,Q3030775
Q12192,P31,Q12136
Q12192,P780,Q35805
Q12192,P780,Q38933
Q12192,P780,Q199602
Q12192,P828,Q166231
Q7020,P361,Q808
Q7020,P527,Q7430
Q16341,P106,Q121998
Q16341,P106,Q193391
Q16341,P39,Q121998
Q16341,P2563,Q170612
Q16341,P5800,Q215972
Q16341,P1142,Q58848
Q16341,P3828,Q345127
Q16341,P1303,Q5994
Q1391877,P106,Q36180
Q1391877,P106,Q49757
Q1391877,P31,Q5
Q1391877,P20,Q16506
Q7276340,P277,Q83303
Q179678,P527,Q629
Q179678,P527,Q658
Q179678,P527,Q623
Q41415,P279,Q2095
Q41415,P279,Q11435
Q41415,P527,Q42527
Q506616,P279,Q193840
Q506616,P828,Q9530
Q506616,P1542,Q4
Q574360,P31,Q169872
Q574360,P1889,Q2006818
Q165028,P279,Q808
Q186676,P31,Q12136
Q38933,P2176,Q1215575
Q38933,P2176,Q18216
Q269829,P31,Q483247
Q12117,P279,Q2995529
Q1663054,P279,Q9332
Q16399,P927,Q9633
Q16399,P1056,Q422106
Q178032,P279,Q11421
Q211159,P361,Q129757
Q2994387,P31,Q28640
Q2994387,P460,Q15978655
Q2994387,P279,Q15978655
Q352858,P279,Q49848
Q1492076,P31,Q5
Q1492076,P641,Q2736
Q170545,P527,Q627
Q170545,P527,Q623
Q182040,P527,Q629
Q182040,P527,Q623
Q374,P279,Q56139
Q374,P527,Q153
Q11106,P527,Q191768
Q183440,P527,Q11002
Q187661,P1542,Q1216998
Q177463,P462,Q23445
Q191768,P279,Q10990
Q223907,P31,Q169872
Q77604,P361,Q11190
Q560,P366,Q1056832
Q202758,P1995,Q162606
Q202758,P31,Q12136
Q703,P279,Q11426
Q12195,P1995,Q216685
Q12195,P31,Q12136
Q12195,P780,Q38933
Q12195,P780,Q127076
Q12195,P780,Q40878
Q3757,P31,Q23442
Q15978655,P31,Q28640
Q15978655,P460,Q2994387
Q9266,P279,Q2095
Q9266,P527,Q10990
Q11367,P1889,Q127980
Q685585,P31,Q4022
Q178190,P31,Q12136
Q131514,P279,Q2207370
Q35869,P31,Q12136
Q35869,P780,Q35805
Q168403,P31,Q12136
Q127076,P2176,Q251347
Q127076,P31,Q169872
Q1722406,P31,Q28640
Q3241045,P279,Q11190
Q3241045,P527,Q12136
Q33196,P1071,Q9612
Q33196,P1071,Q17147
Q101896,P31,Q12136
Q101896,P927,Q9612
Q101896,P927,Q16364
Q15731774,P460,Q1242655
Q162555,P2578,Q12078
Q162555,P279,Q11190
Q170065,P1542,Q166231
Q15645384,P279,Q12117
Q15645384,P279,Q2095
Q1472,P780,Q38933
Q1472,P780,Q40878
Q1472,P31,Q12136
Q251347,P31,Q156
Q251347,P769,Q41576
Q251347,P527,Q627
Q251347,P527,Q629
Q251347,P527,Q623
Q251347,P2175,Q127076
Q2058702,P31,Q3957
Q764,P1889,Q756
Q764,P527,Q83093
Q186889,P279,Q169872
Q186889,P31,Q169872
Q154166,P186,Q11254
Q154166,P186,Q283
Q593362,P31,Q28640
Q42329,P31,Q161
Q10379,P2578,Q1072
Q10379,P279,Q11190
Q605076,P279,Q571
Q102296,P279,Q556
Q9021,P140,Q75809
Q9021,P31,Q5
Q9021,P1303,Q5994
Q649717,P1995,Q171171
Q649717,P279,Q170518
Q649717,P828,Q11391
Q1338914,P138,Q33767
Q1338914,P138,Q571
Q7641034,P527,Q319224
Q7641034,P527,Q345844
Q7641034,P527,Q185785
Q14674,P186,Q287
Q14674,P366,Q37260
Q190776,P31,Q26540
Q8072,P186,Q40157
Q8072,P186,Q152079
Q3863,P279,Q1022867
Q134830,P461,Q102047
Q130223,P527,Q140
Q22656,P527,Q39558
Q1025057,P17,Q55
Q189838,P361,Q756
Q45922,P279,Q1194773
Q37383,P4000,Q379813
Q83481,P361,Q4130
Q517,P106,Q82955
Q517,P106,Q39018
Q517,P31,Q5
Q4354,P31,Q82794
Q3350191,P460,Q16767400
Q3350191,P460,Q227433
Q11460,P186,Q28823
Q11460,P186,Q286
Q11460,P361,Q12684
Q11460,P366,Q12684
Q11460,P176,Q242468
Q1913135,P279,Q168658
Q748010,P276,Q1261
Q11829360,P527,Q1029907
Q5405160,P31,Q177911
Q244490,P279,Q180516
Q1202221,P527,Q2796766
Q11570,P111,Q11423
Q11570,P459,Q976981
Q11570,P138,Q41803
Q6926834,P452,Q126793
Q12644761,P31,Q28640
Q623149,P1557,Q37038
Q339,P31,Q634
Q339,P397,Q525
Q26540,P279,Q40218
Q26540,P397,Q2
Q4570852,P31,Q5
Q4570852,P106,Q36180
Q20026,P279,Q178
Q101879,P279,Q756
Q101038,P279,Q3481047
Q230752,P279,Q180516
Q2740624,P460,Q202400
Q5916,P793,Q182020
Q5916,P279,Q206021
Q5916,P3095,Q11631
Q309861,P106,Q169470
Q309861,P106,Q121594
Q309861,P31,Q5
Q7261246,P31,Q167270
Q205895,P279,Q82794
Q205895,P460,Q11081619
Q1140140,P279,Q11081619
Q1140140,P279,Q82794
Q1140140,P279,Q205895
Q487343,P155,Q4439
Q487343,P527,Q5322
Q49447,P279,Q131841
Q49447,P31,Q151885
Q49447,P361,Q34178
Q1340619,P279,Q11472
Q3621307,P279,Q49845
Q7386,P279,Q1390
Q11412,P1542,Q25288
Q2310145,P31,Q28640
Q3937,P279,Q523
Q165947,P1542,Q213449
Q653197,P31,Q169872
Q653197,P1995,Q171171
Q3235597,P279,Q8454
Q4773904,P31,Q28640
Q1332286,P279,Q170028
Q1332286,P101,Q7748
Q203788,P279,Q728
Q838811,P31,Q2207288
Q838811,P279,Q131512
Q838811,P1889,Q131512
Q728455,P279,Q620805
Q626510,P279,Q628455
Q626510,P279,Q40953
Q158477,P793,Q491
Q628455,P361,Q11042
Q1413,P31,Q5
