entity1,relations,entity2
Q33,P463,Q42262
Q33,P463,Q8475
Q329381,P279,Q7748
Q2116450,P279,Q131596
Q13479587,P279,Q201097
Q49255,P190,Q35997
Q158120,P171,Q43238
Q4681865,P279,Q8366
Q674067,P279,Q33999
Q674067,P279,Q483501
Q61002,P279,Q82799
Q1067529,P279,Q320769
Q753,P279,Q11426
Q753,P366,Q1796959
Q325980,P2283,Q707125
Q325980,P2283,Q34284
Q6452087,P279,Q83267
Q80831,P186,Q670
Q80831,P186,Q663
Q80831,P186,Q753
Q43414,P279,Q600571
Q1207302,P129,Q2095
Q976521,P279,Q58778
Q1513117,P279,Q186361
Q1513117,P828,Q60227
Q779391,P360,Q5
Q779391,P106,Q901
Q7302454,P452,Q507443
Q34216,P17,Q801
Q34216,P1001,Q801
Q17737,P279,Q151885
Q1503443,P2283,Q170028
Q87167,P279,Q49848
Q189656,P279,Q13579947
Q39609,P106,Q40348
Q39609,P106,Q82955
Q39609,P106,Q193391
Q39609,P735,Q278835
Q203764,P279,Q28640
Q5373589,P452,Q15078788
Q21071540,P1454,Q783794
Q2642029,P306,Q14658
Q466439,P279,Q9332
Q1165717,P279,Q207961
Q787483,P279,Q131841
Q1282438,P106,Q82955
Q48277,P2579,Q21201
Q527381,P279,Q8366
Q10949665,P425,Q181487
Q2356390,P136,Q11366
Q217577,P279,Q49848
Q39631,P425,Q11190
Q505996,P366,Q7590
Q134768,P186,Q40050
Q834191,P361,Q3972943
Q834191,P279,Q194105
Q41576,P636,Q420054
Q41576,P769,Q251347
Q41576,P2175,Q81938
Q41576,P2175,Q35805
Q30515,P279,Q187931
Q30515,P279,Q42470
Q595452,P279,Q483110
Q8743,P106,Q205375
Q8743,P106,Q43845
Q8743,P101,Q14208553
Q8743,P101,Q3908516
Q8743,P101,Q205375
Q2475200,P1303,Q5994
Q8753,P106,Q169470
Q8753,P106,Q205375
Q8753,P106,Q121594
Q8753,P140,Q288928
Q8753,P39,Q121594
Q347690,P279,Q39546
Q1045848,P279,Q4991371
Q1172383,P279,Q49848
Q3133,P279,Q9128
Q3133,P279,Q1075
Q1904,P47,Q1948
Q184418,P1557,Q4
Q184418,P186,Q287
Q184418,P186,Q758
Q184418,P186,Q11426
Q1370714,P186,Q287
Q255722,P279,Q283
Q816871,P279,Q2207288
Q192196,P279,Q37477
Q116434,P61,Q8743
Q636755,P1056,Q5320
Q185030,P279,Q5
Q178947,P279,Q80831
Q131512,P425,Q11451
Q194120,P279,Q5321
Q42944,P17,Q39
Q81895,P366,Q1663054
Q820037,P2283,Q7220961
Q199602,P1995,Q171171
Q199602,P279,Q169872
Q86,P279,Q81938
Q1216998,P279,Q12136
Q201989,P1995,Q171171
Q201989,P1995,Q10379
Q201989,P780,Q86
Q201989,P780,Q10686316
Q201989,P780,Q189331
Q201989,P780,Q38933
Q166231,P828,Q170065
Q219588,P279,Q133105
Q18216,P2175,Q81938
Q18216,P769,Q410400
Q1215575,P2175,Q81938
Q184651,P279,Q40867
Q827023,P279,Q184753
Q614304,P361,Q11190
Q614304,P279,Q11190
Q614304,P3095,Q105186
Q105186,P425,Q614304
Q179630,P279,Q12136
Q179630,P279,Q169872
Q3198,P279,Q46344
Q9531,P452,Q15078788
Q9531,P1056,Q15078788
Q228537,P361,Q43471
Q228537,P2789,Q33767
Q129757,P361,Q133105
Q529,P106,Q593644
Q529,P106,Q2919046
Q529,P512,Q752297
Q45422,P279,Q764
Q6028924,P1542,Q3030775
Q12192,P780,Q35805
Q12192,P780,Q38933
Q12192,P780,Q199602
Q12192,P828,Q166231
Q7020,P361,Q808
Q16341,P106,Q121998
Q16341,P106,Q193391
Q16341,P39,Q121998
Q16341,P2563,Q170612
Q16341,P5800,Q215972
Q16341,P1142,Q58848
Q16341,P3828,Q345127
Q16341,P1303,Q5994
Q1391877,P106,Q36180
Q1391877,P106,Q49757
Q1391877,P20,Q16506
Q7276340,P277,Q83303
Q41415,P279,Q2095
Q41415,P279,Q11435
Q506616,P279,Q193840
Q506616,P828,Q9530
Q506616,P1542,Q4
Q165028,P279,Q808
Q38933,P2176,Q1215575
Q38933,P2176,Q18216
Q12117,P279,Q2995529
Q1663054,P279,Q9332
Q16399,P927,Q9633
Q16399,P1056,Q422106
Q178032,P279,Q11421
Q211159,P361,Q129757
Q2994387,P279,Q15978655
Q352858,P279,Q49848
Q1492076,P641,Q2736
Q374,P279,Q56139
Q187661,P1542,Q1216998
Q191768,P279,Q10990
Q77604,P361,Q11190
Q560,P366,Q1056832
Q202758,P1995,Q162606
Q703,P279,Q11426
Q12195,P1995,Q216685
Q12195,P780,Q38933
Q12195,P780,Q127076
Q12195,P780,Q40878
Q9266,P279,Q2095
Q131514,P279,Q2207370
Q35869,P780,Q35805
Q127076,P2176,Q251347
Q3241045,P279,Q11190
Q33196,P1071,Q9612
Q33196,P1071,Q17147
Q101896,P927,Q9612
Q101896,P927,Q16364
Q162555,P2578,Q12078
Q162555,P279,Q11190
Q170065,P1542,Q166231
Q15645384,P279,Q12117
Q15645384,P279,Q2095
Q1472,P780,Q38933
Q1472,P780,Q40878
Q251347,P769,Q41576
Q251347,P2175,Q127076
Q186889,P279,Q169872
Q154166,P186,Q11254
Q154166,P186,Q283
Q10379,P2578,Q1072
Q10379,P279,Q11190
Q605076,P279,Q571
Q102296,P279,Q556
Q9021,P140,Q75809
Q9021,P1303,Q5994
Q649717,P1995,Q171171
Q649717,P279,Q170518
Q649717,P828,Q11391
Q1338914,P138,Q33767
Q1338914,P138,Q571
Q14674,P186,Q287
Q14674,P366,Q37260
Q8072,P186,Q40157
Q8072,P186,Q152079
Q3863,P279,Q1022867
Q1025057,P17,Q55
Q189838,P361,Q756
Q45922,P279,Q1194773
Q37383,P4000,Q379813
Q83481,P361,Q4130
Q517,P106,Q82955
Q517,P106,Q39018
Q11460,P186,Q28823
Q11460,P186,Q286
Q11460,P361,Q12684
Q11460,P366,Q12684
Q11460,P176,Q242468
Q1913135,P279,Q168658
Q748010,P276,Q1261
Q244490,P279,Q180516
Q11570,P111,Q11423
Q11570,P459,Q976981
Q11570,P138,Q41803
Q6926834,P452,Q126793
Q623149,P1557,Q37038
Q339,P397,Q525
Q26540,P279,Q40218
Q26540,P397,Q2
Q4570852,P106,Q36180
Q20026,P279,Q178
Q101879,P279,Q756
Q101038,P279,Q3481047
Q230752,P279,Q180516
Q5916,P793,Q182020
Q5916,P279,Q206021
Q5916,P3095,Q11631
Q309861,P106,Q169470
Q309861,P106,Q121594
Q205895,P279,Q82794
Q1140140,P279,Q11081619
Q1140140,P279,Q82794
Q1140140,P279,Q205895
Q487343,P155,Q4439
Q49447,P279,Q131841
Q49447,P361,Q34178
Q1340619,P279,Q11472
Q3621307,P279,Q49845
Q7386,P279,Q1390
Q11412,P1542,Q25288
Q3937,P279,Q523
Q165947,P1542,Q213449
Q653197,P1995,Q171171
Q3235597,P279,Q8454
Q1332286,P279,Q170028
Q1332286,P101,Q7748
Q203788,P279,Q728
Q838811,P279,Q131512
Q728455,P279,Q620805
Q626510,P279,Q628455
Q626510,P279,Q40953
Q158477,P793,Q491
Q628455,P361,Q11042
Q1413,P106,Q49757
Q1413,P106,Q82955
Q245122,P279,Q189819
Q245122,P361,Q189819
Q184511,P279,Q18534
Q184511,P279,Q187931
Q9268,P17,Q801
Q9268,P3095,Q7325
Q82714,P361,Q37017
Q345127,P279,Q11460
Q775842,P279,Q9415
Q192425,P279,Q49848
Q192425,P366,Q212469
Q192425,P452,Q49845
Q31029,P279,Q28823
Q45089,P1419,Q812880
Q39018,P279,Q116
Q101849,P279,Q23540
Q1144504,P279,Q381045
Q173893,P106,Q36180
Q173893,P140,Q23540
Q173893,P101,Q34178
Q568285,P279,Q6460735
Q482,P3095,Q49757
Q29182,P361,Q177826
Q29182,P279,Q42603
Q1138500,P279,Q2207370
Q89753,P361,Q57821
Q167420,P17,Q224
Q2920963,P279,Q2095
Q160128,P279,Q83267
Q49476,P279,Q29182
Q247179,P279,Q49848
Q5212730,P411,Q43115
Q201861,P106,Q116
Q25936435,P17,Q39
Q25936435,P2541,Q2
Q34178,P2578,Q9174
Q34178,P2578,Q5410500
Q336412,P1399,Q132821
Q336412,P106,Q82955
Q336412,P140,Q23540
Q741694,P159,Q365
Q12796,P279,Q1194773
Q1574963,P279,Q12796
Q7308373,P279,Q1371819
Q178844,P279,Q83267
Q23444,P279,Q9128
Q3052080,P279,Q4991371
Q39,P530,Q801
Q39,P530,Q43
Q39,P463,Q42262
Q39,P463,Q8475
Q25063998,P1454,Q783794
Q1907525,P279,Q1574963
Q1907525,P1535,Q153936
Q1907525,P1552,Q36253
Q179289,P361,Q8078
Q9684,P291,Q60
Q9684,P452,Q3972943
Q330165,P106,Q82955
Q330165,P140,Q9268
Q201948,P279,Q4991371
Q211439,P361,Q11451
Q107711,P3828,Q7434
Q124757,P279,Q273120
Q207063,P361,Q304673
Q3408523,P1454,Q783794
Q451048,P641,Q2736
Q146368,P366,Q2326110
Q43,P530,Q801
Q43,P530,Q55
Q43,P530,Q33
Q43,P530,Q224
Q43,P530,Q39
Q43,P530,Q1045
Q43,P35,Q5152
Q43,P463,Q8475
Q1509,P47,Q1494
Q47131,P1142,Q8461
Q203789,P279,Q36539
Q184840,P279,Q83267
Q43109,P279,Q189760
Q43109,P279,Q40231
Q3153728,P279,Q178844
Q1392988,P106,Q82955
Q199678,P2868,Q34956
Q1339249,P279,Q40348
Q2160801,P279,Q11460
Q2406205,P279,Q650711
Q93222426,P360,Q5
Q128393,P279,Q215627
Q7310,P1552,Q8461
Q7310,P279,Q6223
Q1494,P47,Q1509
Q179733,P138,Q292833
Q122803,P17,Q43
Q1865281,P417,Q208961
Q721587,P452,Q49845
Q9248,P190,Q35997
Q9248,P190,Q11194
Q179433,P641,Q5377
Q179433,P1056,Q169545
Q222560,P641,Q108429
Q876824,P279,Q22676
Q11409,P1557,Q8461
Q1463560,P279,Q11639
Q3316261,P279,Q83267
Q3316261,P279,Q104493
Q313212,P106,Q116
Q5152,P27,Q43
Q5152,P106,Q82955
Q7325,P140,Q9268
Q7325,P17,Q801
Q41975,P140,Q748
Q41975,P140,Q23540
Q38859,P279,Q207123
Q224,P530,Q43
Q224,P463,Q8475
Q82550,P279,Q8171
Q1045,P463,Q8475
Q1045,P530,Q43
Q1404428,P111,Q11423
Q35997,P190,Q9248
Q35997,P190,Q49255
Q35997,P17,Q43
Q11451,P279,Q2207288
Q11451,P3095,Q131512
Q1781,P190,Q60
Q1781,P190,Q11194
Q28085,P607,Q362
Q28085,P735,Q18145837
Q28085,P106,Q82955
Q28085,P1196,Q8454
Q152018,P279,Q123705
Q58409514,P360,Q5
Q801,P530,Q43
Q801,P530,Q55
Q801,P530,Q33
Q801,P530,Q39
Q801,P463,Q42944
Q801,P463,Q8475
Q211503,P279,Q133311
Q211503,P279,Q8436
Q41741,P17,Q43
Q9441,P361,Q748
Q9441,P140,Q748
Q180688,P17,Q801
Q162843,P17,Q801
Q162843,P131,Q801
Q1753200,P279,Q124734
Q128781,P4791,Q352
Q128781,P607,Q362
Q48775,P27,Q801
Q48775,P106,Q5352191
Q48775,P106,Q169470
Q48775,P106,Q901
Q48775,P1399,Q160128
Q48775,P1399,Q165950
Q247297,P279,Q245204
Q99895,P279,Q10971235
Q1071447,P279,Q186361
Q1071447,P279,Q841236
Q180294,P17,Q801
Q10968653,P279,Q83267
Q176125,P411,Q43115
Q385509,P607,Q362
Q202994,P279,Q13119823
Q1780133,P279,Q4991371
Q854830,P279,Q8441
Q269699,P2578,Q58778
Q352,P106,Q4991371
Q352,P106,Q82955
Q352,P607,Q362
Q352,P735,Q18145837
Q352,P241,Q128781
Q352,P1344,Q2763
Q352,P1142,Q7310
Q352,P598,Q128781
Q352,P135,Q7310
Q352,P1542,Q362
Q38383,P279,Q144
Q594676,P279,Q780
Q1048570,P131,Q60
Q230823,P279,Q2160801
Q1948,P47,Q1904
Q1948,P47,Q1207
Q157696,P279,Q4991371
Q201097,P186,Q287
Q201097,P186,Q11474
Q719748,P5800,Q215972
Q190399,P279,Q49848
Q240,P1376,Q52847
Q240,P361,Q82794
Q108429,P279,Q349
Q108429,P2283,Q45922
Q1503015,P136,Q11366
Q30067981,P279,Q170028
Q27662228,P106,Q639669
Q178934,P279,Q9081
Q178934,P279,Q49447
Q4997069,P279,Q152910
Q80726,P279,Q7187
Q46802,P136,Q9465
Q3335,P106,Q49757
Q3335,P106,Q1930187
Q3335,P106,Q36180
Q3335,P735,Q12788459
Q3335,P607,Q362
Q876933,P361,Q177826
Q152079,P279,Q1128255
Q8436,P279,Q178706
Q3281068,P437,Q7982
Q7085,P106,Q169470
Q7085,P106,Q593644
Q7085,P641,Q2736
Q7085,P39,Q121594
Q864503,P279,Q901
Q485,P138,Q808
Q518900,P178,Q1778572
Q518900,P1365,Q742255
Q5113720,P159,Q60
Q187046,P279,Q11472
Q43501,P279,Q178706
Q5155261,P452,Q126793
Q174757,P176,Q835702
Q174757,P178,Q835702
Q688317,P178,Q835702
Q688317,P1072,Q136218
Q688317,P1073,Q136218
Q208195,P279,Q9415
Q1801411,P360,Q5
Q181331,P279,Q11472
Q181331,P186,Q11472
Q218341,P279,Q42848
Q568,P279,Q11426
Q2465738,P279,Q5283
Q2465738,P279,Q2908004
Q2465738,P279,Q1128255
Q30873,P1056,Q3962
Q179115,P279,Q467
Q18340752,P17,Q55
Q842402,P361,Q9089
Q147638,P2578,Q9420
Q55,P38,Q4916
Q55,P38,Q4917
Q55,P530,Q801
Q55,P530,Q43
Q55,P463,Q42262
Q55,P463,Q42944
Q55,P463,Q41984
Q55,P463,Q8475
Q218038,P159,Q60
Q218038,P1056,Q116434
Q43199,P1313,Q30185
Q25271,P137,Q42262
Q25271,P397,Q2
Q25271,P17,Q55
Q25271,P17,Q39
Q1933770,P279,Q15078788
Q484830,P279,Q601401
Q40971,P1056,Q1420
Q55637423,P425,Q259745
Q27401,P1056,Q1420
Q223189,P279,Q1420
Q203920,P1552,Q4440864
Q158970,P828,Q706622
Q633403,P279,Q169872
Q28792126,P17,Q43
Q172741,P1056,Q1420
Q45023244,P136,Q6010
Q221488,P279,Q215627
Q221488,P1552,Q6537379
Q1196645,P279,Q215627
Q25391,P279,Q54050
Q213062,P279,Q2095
Q164444,P279,Q638
Q29570,P1056,Q43193
Q29570,P1056,Q1420
Q165112,P279,Q749316
Q165112,P279,Q2995529
Q1962634,P279,Q15078788
Q1519476,P1542,Q208351
Q191503,P279,Q650711
Q46961,P361,Q275186
Q18094,P190,Q9248
Q1521451,P138,Q205186
Q6746,P1056,Q1420
Q1414572,P279,Q6452087
Q601413,P279,Q180516
Q601413,P1552,Q204170
Q1938388,P106,Q42857
Q12156,P780,Q159557
Q22728,P279,Q8495
Q2919046,P279,Q864503
Q2919046,P279,Q593644
Q912820,P279,Q186619
Q211346,P279,Q39631
Q5352191,P279,Q5
Q1299477,P279,Q11436
Q80121981,P437,Q34467
Q105507,P186,Q28472
Q422321,P186,Q11472
Q422321,P279,Q49848
Q5467207,P279,Q756
Q842,P463,Q8475
Q7012,P279,Q1022867
Q288514,P361,Q601401
Q748,P112,Q9441
Q748,P279,Q9174
Q49703,P279,Q628455
Q75809,P279,Q23540
Q19546,P279,Q116
Q851824,P279,Q252000
Q927079,P279,Q6498477
Q43706,P106,Q36180
Q43706,P106,Q42603
Q1733896,P279,Q15916459
Q131647,P279,Q838948
Q131647,P279,Q618779
Q127683,P279,Q43414
Q859,P106,Q49757
Q859,P106,Q482980
Q859,P737,Q6691
Q859,P101,Q7748
Q859,P101,Q8436
Q859,P101,Q491
Q859,P101,Q316
Q41523,P106,Q42603
Q41523,P106,Q201788
Q41523,P106,Q36180
Q41523,P39,Q121998
Q177257,P279,Q152079
Q182651,P17,Q801
Q182651,P140,Q9268
Q182651,P361,Q7325
Q326921,P780,Q86
Q326921,P780,Q186889
Q569,P279,Q11426
Q21637,P159,Q60
Q11194,P190,Q9248
Q11194,P190,Q1781
Q368,P20,Q2887
Q368,P106,Q82955
Q16196300,P1303,Q5994
Q211718,P279,Q6147804
Q367973,P19,Q33959
Q367973,P106,Q483501
Q367973,P20,Q60
Q367973,P937,Q33959
Q367973,P937,Q60
Q367973,P101,Q11634
Q18163844,P452,Q49845
Q5887,P279,Q208195
Q24905,P279,Q8171
Q187359,P279,Q198763
Q187359,P1535,Q998
Q821090,P279,Q82799
Q63244,P106,Q33999
Q558093,P17,Q801
