entity1,relation,entity2
Q43471,P279,Q66589791
Q43471,P279,Q4936952
Q601401,P1151,Q15218281
Q601401,P279,Q21651837
Q601401,P279,Q268592
Q601401,P910,Q7884060
Q601401,P361,Q159810
Q601401,P361,Q37654
Q601401,P1343,Q2041543
Q601401,P1343,Q602358
Q601401,P1343,Q30059240
Q601401,P31,Q268592
Q601401,P460,Q26643
Q601401,P527,Q7832052
Q601401,P3095,Q3704253
Q601401,P1382,Q64534006
Q601401,P1889,Q1411457
Q601401,P2579,Q8134
Q601401,P2579,Q97008347
Q232469,P460,Q10564078
Q232469,P460,Q10564087
Q232469,P460,Q525436
Q232469,P460,Q597441
Q232469,P460,Q1106738
Q232469,P460,Q219208
Q232469,P460,Q247345
Q232469,P460,Q1328014
Q232469,P460,Q5169361
Q232469,P460,Q15614764
Q232469,P1889,Q5013468
Q232469,P1889,Q37501148
Q232469,P31,Q4167410
Q170984,P279,Q28972621
Q170984,P279,Q5064153
Q170984,P31,Q80071
Q170984,P910,Q8906800
Q170984,P1343,Q19538713
Q170984,P1889,Q50402369
Q48349,P279,Q3624078
Q48349,P279,Q3024240
Q48349,P279,Q1250464
Q48349,P910,Q6135095
Q48349,P1343,Q20743760
Q48349,P1343,Q2041543
Q48349,P1343,Q867541
Q48349,P2354,Q1151047
Q48349,P1151,Q42351379
Q48349,P1889,Q187587
Q48349,P1424,Q7477250
Q557880,P425,Q4290
Q557880,P910,Q7160316
Q557880,P31,Q12737077
Q557880,P279,Q43845
Q557880,P1687,P1951
Q1072,P279,Q24060765
Q1072,P361,Q11068
Q1072,P910,Q6138842
Q1072,P1343,Q19558994
Q1072,P2286,Q429285
Q1072,P2286,Q744391
Q1072,P2289,Q736995
Q1072,P927,Q994554
Q1072,P2789,Q9655
Q1072,P2789,Q9609
Q1072,P527,Q3368336
Q1072,P527,Q84133
Q1072,P703,Q729
Q1072,P4733,Q967103
Q1072,P366,Q82468078
Q1072,P4843,Q14819288
Q1072,P5008,Q5460604
Q1072,P2579,Q10379
Q1072,P31,Q4936952
Q1072,P1889,Q2419844
Q37507,P910,Q13270210
Q37507,P186,Q287
Q37507,P186,Q2454591
Q37507,P186,Q389782
Q37507,P186,Q674
Q37507,P366,Q1192478
Q37507,P279,Q39546
Q107885,P31,Q1914636
Q107885,P1343,Q2657718
Q107885,P1343,Q2041543
Q107885,P3095,Q9340211
Q107885,P279,Q61788060
Q189760,P279,Q1656682
Q189760,P279,Q388791
Q189760,P279,Q1864008
Q189760,P279,Q39971877
Q189760,P910,Q8175214
Q189760,P1963,P2964
Q189760,P1478,Q42904171
Q189760,P1889,Q42899294
Q189760,P461,Q70635750
Q189760,P1343,Q20078554
Q2113442,P31,Q4167410
Q2113442,P1889,Q21507719
Q1651094,P31,Q4167410
Q9946,P279,Q19776632
Q9946,P31,Q19776628
Q9946,P31,Q3841820
Q9946,P1299,Q17021525
Q9946,P361,Q8229
Q9946,P361,Q606972
Q9946,P361,Q754673
Q9946,P361,Q76228
Q9946,P361,Q607188
Q9946,P361,Q20581324
Q9946,P361,Q1187758
Q9946,P361,Q637405
Q9946,P361,Q570693
Q9946,P361,Q550383
Q9946,P361,Q755124
Q9946,P361,Q18691434
Q9946,P361,Q384749
Q9946,P361,Q994407
Q9946,P361,Q1493494
Q9946,P361,Q2839543
Q9946,P1343,Q2041543
Q9946,P910,Q13337537
Q9946,P1889,Q181460
Q9852,P31,Q19776628
Q9852,P31,Q3841820
Q9852,P361,Q8229
Q9852,P361,Q606972
Q9852,P361,Q754673
Q9852,P361,Q76228
Q9852,P361,Q607188
Q9852,P361,Q20581324
Q9852,P361,Q1187758
Q9852,P361,Q637405
Q9852,P361,Q570693
Q9852,P361,Q550383
Q9852,P361,Q755124
Q9852,P361,Q18691434
Q9852,P361,Q384749
Q9852,P361,Q994407
Q9852,P361,Q1493494
Q9852,P361,Q2839543
Q9852,P1299,Q17021588
Q9852,P910,Q16363426
Q9852,P1343,Q2041543
Q9852,P1424,Q14403116
Q406759,P31,Q4167410
Q406759,P1889,Q37540656
Q187939,P31,Q3958441
Q187939,P31,Q8148
Q187939,P31,Q8187769
Q187939,P910,Q6683771
Q187939,P279,Q4459228
Q187939,P279,Q10843872
Q187939,P279,Q7406919
Q187939,P279,Q2976602
Q187939,P361,Q55639
Q187939,P361,Q732298
Q187939,P1889,Q739302
Q187939,P5125,Q3610525
Q187939,P2670,Q1824206
Q187939,P1343,Q2041543
Q187939,P1424,Q6839140
Q187939,P3095,Q87285943
Q298256,P31,Q4167410
Q189171,P31,Q4167410
Q189171,P460,Q15847072
Q189171,P1889,Q25221865
Q34467,P279,Q234870
Q34467,P279,Q1048236
Q34467,P279,Q66221
Q34467,P910,Q7486255
Q34467,P127,Q41187
Q34467,P61,Q41187
Q34467,P61,Q170416
Q34467,P61,Q738978
Q34467,P61,Q3308724
Q34467,P156,Q5294
Q34467,P1343,Q61996814
Q34467,P1419,Q10803218
Q34467,P1889,Q7982
Q34467,P1365,Q178588
Q34467,P1365,Q16629185
Q5281730,P31,Q4167410
Q29864097,P31,Q4167410
Q746418,P279,Q2305441
Q1182691,P31,Q4167410
Q406248,P31,Q4167410
Q160117,P31,Q28640
Q160117,P279,Q43845
Q160117,P1343,Q2657718
Q160117,P1343,Q602358
Q160117,P1343,Q19180675
Q160117,P1889,Q1864802
Q160117,P910,Q15132249
Q160117,P31,Q28640
Q160117,P279,Q43845
Q160117,P1343,Q2657718
Q160117,P1343,Q602358
Q160117,P1343,Q19180675
Q160117,P1889,Q1864802
Q160117,P910,Q15132249
Q9820,P361,Q8229
Q9820,P361,Q606972
Q9820,P361,Q754673
Q9820,P361,Q607188
Q9820,P361,Q76228
Q9820,P361,Q1095058
Q9820,P361,Q1187758
Q9820,P361,Q622712
Q9820,P361,Q637405
Q9820,P361,Q550383
Q9820,P361,Q755124
Q9820,P361,Q18691434
Q9820,P361,Q994407
Q9820,P361,Q384749
Q9820,P361,Q2839543
Q9820,P31,Q19776628
Q9820,P31,Q3841820
Q9820,P1299,Q17021870
Q9820,P1343,Q1138524
Q9820,P1343,Q2041543
Q9820,P1889,Q179873
Q9820,P910,Q9552625
Q16782164,P31,Q4167410
Q11765,P279,Q30242023
Q11765,P279,Q98539598
Q11765,P1687,P2555
Q2648051,P31,Q2135465
Q2648051,P31,Q33104279
Q2648051,P1343,Q2041543
Q2648051,P279,Q1151067
Q2648051,P461,Q20921171
Q1175919,P31,Q4167410
Q651658,P910,Q8970901
Q651658,P279,Q7590
Q651658,P279,Q1724915
Q651658,P279,Q8187769
Q651658,P1889,Q349613
Q651658,P361,Q159810
Q7397,P1151,Q15021033
Q7397,P279,Q17537576
Q7397,P279,Q2424752
Q7397,P279,Q47461344
Q7397,P461,Q3966
Q7397,P910,Q4105269
Q7397,P2354,Q25344612
Q7397,P2959,Q12715472
Q7397,P1687,P2749
Q7397,P1424,Q5621231
Q7397,P1963,P178
Q7397,P1963,P571
Q7397,P1963,P275
Q7397,P1963,P348
Q7397,P1963,P1324
Q7397,P1963,P856
Q7397,P1963,P2078
Q7397,P1963,P408
Q7397,P1963,P1547
Q7397,P1963,P1072
Q7397,P1963,P1073
Q7397,P1963,P1414
Q7397,P1963,P306
Q7397,P1963,P400
Q7397,P1963,P479
Q7397,P1963,P943
Q7397,P1963,P1032
Q7397,P1963,P3418
Q7397,P1963,P3442
Q7397,P1963,P3597
Q7397,P1963,P3861
Q7397,P1963,P2749
Q7397,P1963,P2537
Q7397,P1963,P277
Q7397,P1963,P407
Q7397,P1963,P154
Q7397,P1963,P18
Q7397,P1963,P1482
Q7397,P1963,P3499
Q7397,P1963,P3454
Q7397,P1963,P3473
Q7397,P1963,P3463
Q7397,P1963,P5196
Q7397,P276,Q3966
Q7397,P437,Q3966
Q7397,P5008,Q5460604
Q7397,P5125,Q18922260
Q7397,P2184,Q17155144
Q7397,P5869,Q11248
Q7397,P5869,Q698
Q7397,P5869,Q94
Q7397,P5869,Q319417
Q7397,P5869,Q171477
Q7397,P6104,Q15659621
Q7397,P361,Q68
Q7397,P527,Q40056
Q7397,P527,Q494756
Q7397,P31,Q268592
Q7397,P31,Q11862829
Q7397,P1889,Q40056
Q7397,P1552,Q17155032
Q7397,P1552,Q1412670
Q7397,P1552,Q128751
Q7397,P1552,Q4485156
Q13368077,P31,Q4167410
Q2571972,P279,Q694045
Q2571972,P279,Q1151067
Q2571972,P279,Q820655
Q2571972,P1343,Q2657718
Q2571972,P1343,Q2041543
Q2571972,P1343,Q1768721
Q2571972,P910,Q6215958
Q2571972,P460,Q6453643
Q650711,P279,Q180684
Q650711,P279,Q1931388
Q650711,P910,Q7012309
Q650711,P1552,Q124490
Q650711,P3095,Q1414937
Q650711,P3095,Q4991371
Q2110909,P31,Q4167410
Q407075,P31,Q4167410
Q338902,P31,Q4167410
Q343542,P31,Q4167410
Q1401706,P279,Q202875
Q1401706,P910,Q8289886
Q3276328,P31,Q4167410
Q3276328,P1889,Q37154608
Q257022,P31,Q171
Q257022,P1889,Q18245781
Q257022,P1889,Q14830074
Q257022,P460,Q13371784
Q257022,P460,Q397358
Q257022,P460,Q18609366
Q257022,P460,Q28004766
Q257022,P460,Q1498271
Q257022,P460,Q1553384
Q257022,P460,Q1553990
Q257022,P460,Q2090277
Q257022,P460,Q2419320
Q257022,P460,Q2850854
Q1024843,P31,Q4167410
Q1024843,P460,Q20902210
Q1024843,P460,Q228864
Q1024843,P460,Q20902201
Q836925,P1343,Q2041543
Q836925,P1343,Q602358
Q836925,P1343,Q1970746
Q836925,P279,Q10870555
Q836925,P279,Q1190554
Q836925,P1889,Q19504864
Q836925,P527,Q1744220
Q836925,P31,Q2135465
Q22855,P910,Q10137637
Q22855,P461,Q13235160
Q22855,P461,Q95744963
Q22855,P1542,Q192270
Q22855,P2283,Q2424752
Q182076,P910,Q6572456
Q182076,P279,Q189539
Q182076,P279,Q3196867
Q182076,P1343,Q2041543
Q182076,P1889,Q305253
Q52943,P279,Q11023058
Q52943,P910,Q9564784
Q361482,P31,Q4167410
Q361482,P1889,Q37498116
Q182722,P910,Q8432068
Q182722,P31,Q218005
Q182722,P461,Q62955
Q182722,P1687,P2135
Q182722,P1343,Q63284758
Q192242,P31,Q60539481
Q192242,P361,Q77468620
Q3540864,P31,Q12136
Q3540864,P689,Q1530280
Q3540864,P279,Q1441305
Q3540864,P279,Q169872
Q1215266,P31,Q4167410
Q1215266,P1343,Q2657718
Q706622,P910,Q7494754
Q706622,P31,Q151885
Q706622,P1343,Q2041543
Q706622,P1382,Q4503831
Q706622,P279,Q54989186
Q706622,P460,Q17285911
Q706622,P527,Q4503831
Q401502,P31,Q4167410
Q401502,P460,Q1821716
Q11019,P279,Q39546
Q11019,P279,Q1183543
Q11019,P527,Q517596
Q11019,P910,Q8592604
Q11019,P101,Q11023
Q11019,P1343,Q2041543
Q11019,P5008,Q5460604
Q11019,P5125,Q7112682
Q11019,P1424,Q14446996
Q7727,P31,Q1790144
Q7727,P31,Q3268848
Q7727,P31,Q82047057
Q7727,P527,Q11574
Q7727,P361,Q25235
Q7727,P111,Q2199864
Q7727,P279,Q186081
Q7727,P1343,Q26711932
Q7727,P910,Q55331658
Q3401405,P31,Q4167410
Q14167404,P31,Q4167410
Q2351730,P31,Q3249551
Q179073,P910,Q9689741
Q179073,P1343,Q2657718
Q179073,P1343,Q19180675
Q179073,P1343,Q602358
Q179073,P1343,Q4091875
Q179073,P31,Q582577
Q179073,P1542,Q692412
Q179073,P2283,Q7832074
Q194189,P910,Q8699379
Q194189,P31,Q151885
Q194189,P31,Q1914636
Q194189,P279,Q601401
Q194189,P279,Q815823
Q194189,P461,Q1369832
Q194189,P361,Q39809
Q194189,P361,Q159810
Q194189,P361,Q601401
Q194189,P3095,Q685433
Q194189,P3095,Q1762621
Q395237,P31,Q4167410
Q395237,P1889,Q6127434
Q395237,P1889,Q37275019
Q192270,P1269,Q8134
Q192270,P910,Q8987099
Q192270,P437,Q22855
Q192270,P1687,P2292
Q192270,P1687,P2662
Q192270,P279,Q1369832
Q192270,P828,Q22855
Q1949963,P1889,Q12483
Q1949963,P2579,Q12483
Q1949963,P279,Q516776
Q1949963,P279,Q15088658
Q1949963,P31,Q47103999
Q1949963,P1552,Q47103999
Q4114622,P361,Q77468620
Q924703,P31,Q4167410
Q6671777,P279,Q35120
Q6671777,P910,Q6643007
Q6671777,P1343,Q2657718
Q6671777,P1889,Q8083174
Q6671777,P1889,Q811979
Q6671777,P1552,Q66424847
Q52389,P31,Q16102139
Q52389,P279,Q736288
Q52389,P279,Q7832074
Q52389,P1343,Q2657718
Q52389,P361,Q692412
Q52389,P1535,Q179073
Q3918,P1151,Q11290210
Q3918,P910,Q5851345
Q3918,P279,Q38723
Q3918,P279,Q4671277
Q3918,P279,Q2385804
Q3918,P1343,Q302556
Q3918,P1343,Q2657718
Q3918,P1343,Q2041543
Q3918,P1343,Q4173137
Q3918,P1963,P6375
Q3918,P1963,P1449
Q3918,P1963,P3876
Q3918,P1963,P571
Q3918,P1963,P17
Q3918,P1963,P856
Q3918,P1963,P131
Q3918,P1963,P576
Q3918,P2184,Q1667633
Q3918,P1424,Q5624848
Q3918,P101,Q136822
Q3918,P6104,Q8486755
Q3918,P5869,Q34433
Q3918,P5869,Q131262
Q3918,P5869,Q378014
Q3918,P5869,Q406402
Q3918,P5869,Q815432
Q3918,P1889,Q3551559
Q19623879,P31,Q4167410
Q19623879,P460,Q43305530
Q19623879,P460,Q15852456
Q19623879,P1889,Q554984
Q19623879,P1889,Q7915873
Q19623879,P1889,Q21647271
Q19623879,P1889,Q29107373
Q62395707,P31,Q4167410
Q62395707,P1889,Q215408
Q62395707,P460,Q3409086
Q62395707,P460,Q62396355
Q289,P910,Q7018418
Q289,P279,Q15078788
Q289,P31,Q268592
Q289,P31,Q11033
Q289,P31,Q121359
Q289,P1343,Q2657718
Q289,P1343,Q2657718
Q289,P1151,Q10316697
Q289,P2184,Q1517344
Q289,P527,Q1616075
Q289,P527,Q2001305
Q289,P527,Q1254874
Q289,P527,Q8075
Q289,P527,Q3982960
Q289,P527,Q1260632
Q289,P2959,Q27131926
Q289,P5008,Q5460604
Q289,P3095,Q1371925
Q289,P3095,Q28834672
Q289,P61,Q360098
Q289,P61,Q1064424
Q289,P61,Q133544
Q289,P417,Q191107
Q289,P1889,Q841645
Q399555,P31,Q4167410
Q245962,P361,Q80993
Q245962,P361,Q11023
Q245962,P361,Q2144042
Q245962,P910,Q50825758
Q245962,P279,Q3249551
Q346786,P31,Q4167410
Q346786,P460,Q9033387
Q346786,P1889,Q37306629
Q11032,P279,Q11033
Q11032,P279,Q1002697
Q11032,P279,Q28877
Q11032,P279,Q43229
Q11032,P279,Q17172633
Q11032,P279,Q4830453
Q11032,P910,Q6161946
Q11032,P1343,Q19538713
Q11032,P1424,Q9460683
Q11032,P1963,P3912
Q11032,P1963,P1476
Q11032,P1963,P495
Q11032,P1963,P407
Q11032,P1963,P571
Q11032,P1963,P159
Q11032,P1963,P5769
Q11032,P5008,Q5460604
Q11032,P2184,Q25312622
Q11032,P2507,Q64108467
Q1184065,P1269,Q661518
Q1184065,P1269,Q171251
Q1184065,P1542,Q1299608
Q1184065,P279,Q43229
Q23442,P279,Q271669
Q23442,P279,Q205895
Q23442,P910,Q6394918
Q23442,P1343,Q678259
Q23442,P1343,Q2657718
Q23442,P1343,Q19190511
Q23442,P1424,Q5616685
Q23442,P1963,P206
Q23442,P1963,P1082
Q23442,P1963,P625
Q23442,P1963,P17
Q23442,P1963,P131
Q23442,P1963,P2046
Q23442,P1963,P2547
Q23442,P1963,P610
Q23442,P1963,P1332
Q23442,P1963,P1333
Q23442,P1963,P1334
Q23442,P1963,P1335
Q23442,P6186,Q6964108
Q23442,P5869,Q26248884
Q425159,P31,Q4167410
Q3711325,P361,Q11465
Q3711325,P279,Q181175
Q3711325,P279,Q1144560
Q3711325,P279,Q107715
Q3711325,P910,Q8228686
Q3711325,P1687,P2052
Q3711325,P1343,Q26711932
Q3711325,P1343,Q90137277
Q3711325,P1889,Q3998287
Q3711325,P1889,Q1144560
Q3711325,P1889,Q1518019
Q3711325,P1889,Q11465
Q3711325,P8111,Q182429
Q3711325,P8111,Q180154
Q39546,P279,Q16798631
Q39546,P279,Q35825432
Q39546,P279,Q2424752
Q39546,P910,Q9717109
Q39546,P1343,Q1970746
Q39546,P1343,Q19180675
Q39546,P1343,Q19190511
Q39546,P1687,P121
Q39546,P1552,Q73204959
Q39546,P1535,Q12333059
Q39546,P1535,Q1109139
Q39546,P1535,Q36460225
Q39546,P1535,Q24229398
Q39546,P1424,Q14447047
Q691315,P31,Q4167410
Q691315,P1889,Q16865452
Q133156,P279,Q161243
Q133156,P910,Q8879898
Q133156,P828,Q815962
Q133156,P2388,Q42953119
Q133156,P1343,Q4114391
Q133156,P1343,Q602358
Q133156,P1343,Q19180675
Q133156,P1343,Q1970746
Q133156,P1889,Q7167
Q133156,P1889,Q354341
Q17955,P279,Q3059502
Q17955,P910,Q7450218
Q17955,P460,Q3059502
Q17955,P1889,Q54894883
Q17955,P31,Q4894405
Q17955,P31,Q223393
Q973405,P31,Q4167410
Q7722,P461,Q283102
Q7722,P461,Q7725
Q7722,P361,Q573
Q7722,P910,Q9686364
Q7722,P156,Q986787
Q7722,P1889,Q1209716
Q7722,P31,Q1260524
Q7722,P155,Q575
Q7722,P6254,L295091
Q229949,P31,Q4167410
Q229949,P1889,Q36868654
Q229949,P1889,Q7577381
Q224358,P460,Q2736869
Q224358,P460,Q15617217
Q224358,P31,Q4167410
Q4167568,P31,Q4167410
Q4167568,P1343,Q2657718
Q1343050,P31,Q4167410
Q254624,P31,Q4167410
Q7644488,P279,Q215536
Q7644488,P361,Q168678
Q1344851,P279,Q1498273
Q656365,P31,Q853725
Q656365,P910,Q6642305
Q656365,P1269,Q6958747
Q656365,P1552,Q685744
Q656365,P1552,Q675059
Q656365,P1552,Q629411
Q656365,P1552,Q1500858
Q656365,P1552,Q1054723
Q656365,P1552,Q2992308
Q656365,P1552,Q7434443
Q656365,P1424,Q13406437
Q656365,P1889,Q192581
Q656365,P1889,Q12004616
Q656365,P279,Q8148
Q20033,P31,Q4167410
Q20033,P1889,Q60955876
Q20033,P1889,Q72589279
Q20033,P460,Q1604505
Q190258,P279,Q2301186
Q17110160,P31,Q4830453
Q17110160,P159,Q60
Q17110160,P452,Q837171
Q185451,P910,Q10255549
Q185451,P279,Q1371819
Q185451,P1535,Q450
Q185451,P1535,Q24229398
Q185451,P1557,Q16947618
Q185451,P1424,Q21045447
Q185451,P461,Q2000344
Q424543,P1889,Q2822676
Q424543,P527,Q9081
Q424543,P527,Q2615915
Q424543,P461,Q1343202
Q424543,P361,Q1026040
Q424543,P361,Q77468620
Q424543,P279,Q4531715
Q424543,P1269,Q201413
Q157165,P31,Q154954
Q157165,P31,Q151885
Q157165,P461,Q157470
Q157165,P805,Q10548618
Q157165,P279,Q155076
Q5557864,P31,Q4167410
Q202875,P910,Q8670529
Q202875,P279,Q131395
Q202875,P279,Q1914636
Q202875,P279,Q7157572
Q202875,P3095,Q10335982
Q202875,P2579,Q97008347
Q202875,P2579,Q8134
Q11563,P361,Q3054943
Q11563,P910,Q5460837
Q11563,P460,Q1289248
Q11563,P1963,P1171
Q11563,P279,Q309314
Q11563,P279,Q246672
Q11563,P279,Q614112
Q11563,P1343,Q47755251
Q11563,P1343,Q602358
Q11563,P5008,Q5460604
Q11563,P2959,Q56402551
Q11563,P1687,P1181
Q11563,P1552,Q47460393
Q1218236,P31,Q4167410
Q1590843,P31,Q4167410
Q1530792,P31,Q4167410
Q1530792,P1889,Q276546
Q1530792,P1889,Q529061
Q27792627,P31,Q4167410
Q1094717,P31,Q4167410
Q481609,P279,Q3249551
Q481609,P279,Q47496130
Q481609,P1343,Q2041543
Q481609,P1889,Q16391412
Q481609,P1687,P3081
Q481609,P461,Q21255975
Q481609,P1382,Q20888800
Q481609,P1382,Q15098235
Q75101527,P31,Q4167410
Q75101527,P1889,Q51268632
Q75101527,P1889,Q11965654
Q75101527,P1889,Q81640740
Q75101527,P1889,Q7730149
Q75101527,P1889,Q7730150
Q75101527,P1889,Q81644802
Q75101527,P1889,Q11965653
Q75101527,P1889,Q11195834
Q75101527,P460,Q11164407
Q6498684,P279,Q1146011
Q6498684,P910,Q15100051
Q6498684,P361,Q2250903
Q6498684,P361,Q1149275
Q6498684,P361,Q1574901
Q6498684,P1343,Q2657718
Q6498684,P1343,Q2041543
Q6498684,P460,Q1400881
Q6498684,P1382,Q829909
Q6498684,P1889,Q829909
Q6498684,P31,Q2135465
Q6498684,P31,Q930933
Q6498684,P1269,Q11917765
Q6498684,P1687,P1830
Q6498684,P1552,Q2519156
Q6498684,P828,Q601401
Q6498684,P828,Q200303
Q6498684,P828,Q11398090
Q6498684,P828,Q795041
Q6498684,P828,Q707482
Q6498684,P828,Q14208553
Q6498684,P828,Q4895359
Q6498684,P828,Q4668392
Q6498684,P828,Q1096438
Q6498684,P828,Q12772819
Q6498684,P828,Q313326
Q235025,P31,Q4167410
Q235025,P1343,Q2041543
Q3230,P527,Q40631
Q3230,P527,Q108376
Q3230,P527,Q162219
Q3230,P527,Q1621662
Q3230,P527,Q486613
Q3230,P527,Q205397
Q3230,P527,Q757229
Q3230,P527,Q186433
Q3230,P361,Q2
Q3230,P910,Q6191468
Q3230,P31,Q8104
Q3230,P31,Q2627400
Q3230,P31,Q241284
Q3230,P1424,Q5931320
Q3230,P2579,Q25261
Q3230,P2579,Q46255
Q3230,P376,Q2
Q3230,P186,Q627
Q3230,P186,Q629
Q3230,P186,Q696
Q3230,P186,Q1997
Q3230,P186,Q654
Q3230,P186,Q560
Q3230,P186,Q37129
Q3230,P186,Q888
Q4826044,P31,Q4167410
Q4826044,P176,Q26823
Q256472,P31,Q4167410
Q256472,P1889,Q56650589
Q256472,P1889,Q52160388
Q476300,P910,Q7189783
Q476300,P910,Q7216276
Q476300,P279,Q52948
Q476300,P461,Q766238
Q476300,P461,Q380962
Q476300,P1963,P710
Q476300,P1889,Q23807345
Q476300,P1889,Q841654
Q476300,P1889,Q1178401
Q476300,P31,Q1139327
Q848466,P31,Q12737077
Q848466,P425,Q2334804
Q848466,P1343,Q602358
Q848466,P279,Q33394058
Q848466,P460,Q2961574
Q3062108,P31,Q4167410
Q6055890,P910,Q6242428
Q6055890,P361,Q1268199
Q6055890,P279,Q837171
Q6055890,P1687,P8324
Q190685,P31,Q4167410
Q7261370,P31,Q4167410
Q265158,P361,Q58854
Q265158,P361,Q59156192
Q265158,P1343,Q2657718
Q265158,P910,Q25277858
Q265158,P279,Q386724
Q265158,P279,Q1379672
Q265158,P1687,P6977
Q1416898,P31,Q851587
Q1416898,P279,Q731112
Q1416898,P279,Q1166072
Q12876,P910,Q7238140
Q12876,P910,Q9974239
Q12876,P279,Q130368
Q12876,P137,Q383108
Q12876,P137,Q4709134
Q12876,P137,Q9212
Q12876,P31,Q22999537
Q12876,P31,Q728
Q12876,P5008,Q5460604
Q12876,P2184,Q2328012
Q12876,P138,Q838858
Q10861399,P31,Q4167410
Q10861399,P1889,Q27554641
Q10861399,P1889,Q37110857
Q1403377,P910,Q8470860
Q1403377,P279,Q1368
Q1403377,P1889,Q12789022
Q1403377,P1343,Q19180675
Q1403377,P1343,Q602358
Q1403377,P1343,Q4532138
Q1403377,P31,Q8142
Q7566,P279,Q25098571
Q7566,P361,Q5362237
Q7566,P31,Q171318
Q7566,P461,Q29514218
Q7566,P910,Q33084685
Q7566,P1441,Q63892461
Q7566,P1343,Q1768721
Q863362,P31,Q4167410
Q27686,P279,Q1431026
Q27686,P279,Q4830453
Q27686,P910,Q7215567
Q27686,P1343,Q2657718
Q27686,P1343,Q602358
Q27686,P1343,Q4086271
Q27686,P1963,P3607
Q27686,P1963,P3134
Q27686,P1963,P3898
Q27686,P1963,P5651
Q27686,P1963,P5734
Q27686,P1963,P5735
Q27686,P1963,P5774
Q27686,P1963,P5834
Q27686,P1963,P5890
Q27686,P1963,P6008
Q27686,P366,Q7406919
Q27686,P366,Q7406919
Q27686,P1424,Q6499145
Q27686,P2283,Q63099748
Q27686,P1889,Q67961412
Q2513043,P31,Q4167410
Q2513043,P1889,Q37231600
Q2513043,P1889,Q29550570
Q2513043,P1889,Q28373321
Q2513043,P460,Q246162
Q2513043,P460,Q422047
Q7090216,P31,Q4167410
Q1178827,P31,Q4167410
Q2844542,P1889,Q20284989
Q2844542,P1343,Q1970746
Q2844542,P279,Q60539479
Q28469944,P31,Q4167410
Q187939,P31,Q3958441
Q187939,P31,Q8148
Q187939,P31,Q8187769
Q187939,P910,Q6683771
Q187939,P279,Q4459228
Q187939,P279,Q10843872
Q187939,P279,Q7406919
Q187939,P279,Q2976602
Q187939,P361,Q55639
Q187939,P361,Q732298
Q187939,P1889,Q739302
Q187939,P5125,Q3610525
Q187939,P2670,Q1824206
Q187939,P1343,Q2041543
Q187939,P1424,Q6839140
Q187939,P3095,Q87285943
Q407074,P31,Q4167410
Q407074,P460,Q7394986
Q407074,P1889,Q37575527
Q257559,P31,Q4167410
Q1248784,P910,Q7037170
Q1248784,P279,Q62447
Q1248784,P279,Q12819564
Q1248784,P1343,Q20749089
Q1248784,P1343,Q2657718
Q1248784,P1963,P239
Q1248784,P1963,P238
Q1248784,P1963,P931
Q1248784,P1963,P529
Q1248784,P1963,P131
Q1248784,P1963,P3311
Q1248784,P1963,P521
Q1248784,P1963,P17
Q1248784,P1963,P138
Q1248784,P1963,P625
Q1248784,P1963,P127
Q1248784,P1424,Q5615912
Q1248784,P1424,Q92584380
Q1248784,P527,Q1433344
Q1248784,P527,Q390516
Q1248784,P1889,Q62447
Q1248784,P1889,Q49744838
Q1248784,P1889,Q66715750
Q1248784,P1552,Q1378517
Q237302,P31,Q4167410
Q9914,P361,Q8229
Q9914,P361,Q606972
Q9914,P361,Q754673
Q9914,P361,Q76228
Q9914,P361,Q607188
Q9914,P361,Q20581324
Q9914,P361,Q1095058
Q9914,P361,Q1187758
Q9914,P361,Q372785
Q9914,P361,Q637405
Q9914,P361,Q570693
Q9914,P361,Q550383
Q9914,P361,Q755124
Q9914,P361,Q18691434
Q9914,P361,Q384749
Q9914,P361,Q994407
Q9914,P361,Q2839543
Q9914,P361,Q41670
Q9914,P361,Q5974462
Q9914,P361,Q90681288
Q9914,P31,Q19776628
Q9914,P31,Q3841820
Q9914,P1299,Q17021707
Q9914,P910,Q16325361
Q9914,P1419,Q4850193
Q9914,P1889,Q174069
Q9914,P1889,Q14396
Q9922,P31,Q3841820
Q9922,P31,Q19776628
Q9922,P361,Q1095058
Q9922,P361,Q1187758
Q9922,P361,Q622712
Q9922,P361,Q637405
Q9922,P361,Q570693
Q9922,P361,Q755124
Q9922,P361,Q18691434
Q9922,P361,Q384749
Q9922,P361,Q994407
Q9922,P361,Q1493494
Q9922,P361,Q2839543
Q9922,P361,Q754673
Q9922,P361,Q20581324
Q9922,P361,Q607188
Q9922,P361,Q76228
Q9922,P361,Q41670
Q9922,P361,Q606972
Q9922,P361,Q5974462
Q9922,P361,Q90681288
Q9922,P1299,Q17021759
Q9922,P910,Q16325365
Q9922,P1889,Q47110999
Q9922,P1889,Q82320
Q9922,P1889,Q14401
Q11081619,P279,Q205895
Q11081619,P361,Q1349417
Q11081619,P361,Q690092
Q11081619,P361,Q786270
Q11081619,P1889,Q2
Q11081619,P1889,Q18941711
Q2534388,P31,Q4167410
Q1930187,P31,Q28640
Q1930187,P279,Q15980804
Q1930187,P279,Q482980
Q1930187,P279,Q28640
Q1930187,P425,Q11030
Q1930187,P910,Q7076967
Q1930187,P1963,P800
Q1930187,P1963,P1455
Q1930187,P6186,Q32451653
Q1930187,P1424,Q14458505
Q1930187,P1889,Q1970438
