doc,relation,idf
5194,P31,0.8911589036717421
5195,P2579,1.648223036924923
5196,P460,1.2177577631008953
5196,P527,0.9695406426404583
5197,P279,2.654575144747292
5197,P461,4.791284142757015
5197,P361,2.7818888767737056
5197,P1552,4.649256295106338
5197,P1889,2.6622283947798415
5197,P460,1.2177577631008953
5197,P527,1.9390812852809165
5197,P31,1.7823178073434842
5197,P366,1.5318217895221133
5197,P1269,2.6319100932183437
5197,P1536,5.0891383555842
5198,P31,0.8911589036717421
5198,P279,0.8848583815824306
5198,P361,0.9272962922579018
5198,P3095,2.3176278005647637
5198,P1269,2.6319100932183437
5198,P1536,5.0891383555842
5199,P461,0.958256828551403
5199,P31,0.8911589036717421
5199,P279,0.4424291907912153
5199,P527,0.9695406426404583
5201,P461,0.958256828551403
5201,P527,3.878162570561833
5201,P31,0.8911589036717421
5202,P527,6.7867844984832075
5202,P361,1.8545925845158036
5202,P279,0.4424291907912153
5202,P155,2.1524425260137963
5202,P1552,0.9298512590212675
5202,P460,1.2177577631008953
5203,P279,0.4424291907912153
5203,P361,0.9272962922579018
5204,P279,0.8848583815824306
5204,P361,0.9272962922579018
5204,P461,0.958256828551403
5204,P1889,0.8874094649266139
5205,P279,0.4424291907912153
5205,P361,0.9272962922579018
5206,P1269,2.6319100932183437
5206,P1536,5.0891383555842
5207,P1552,1.859702518042535
5207,P1889,0.8874094649266139
5207,P527,0.9695406426404583
5208,P31,0.8911589036717421
5208,P1889,1.7748189298532278
5208,P279,0.8848583815824306
5209,P361,0.9272962922579018
5209,P460,1.2177577631008953
5209,P279,0.4424291907912153
5210,P279,0.4424291907912153
5210,P361,1.8545925845158036
5210,P155,2.1524425260137963
5213,P461,0.958256828551403
5213,P279,0.4424291907912153
5213,P361,0.9272962922579018
5213,P460,1.2177577631008953
5213,P1552,0.9298512590212675
5213,P527,0.9695406426404583
5214,P1535,3.304588722922894
5214,P31,0.8911589036717421
5214,P279,1.7697167631648612
5214,P461,0.958256828551403
5214,P361,1.8545925845158036
5214,P3095,2.3176278005647637
5214,P527,0.9695406426404583
5215,P279,1.327287572373646
5215,P1889,0.8874094649266139
5215,P361,0.9272962922579018
5215,P425,3.481426069117569
5215,P31,2.673476711015226
5215,P1552,1.859702518042535
5216,P279,1.7697167631648612
5216,P361,0.9272962922579018
5216,P31,0.8911589036717421
5216,P511,9.149581366130619
5216,P527,0.9695406426404583
5218,P279,0.8848583815824306
5218,P425,3.481426069117569
5218,P31,0.8911589036717421
5219,P3095,2.3176278005647637
5219,P461,0.958256828551403
5219,P527,0.9695406426404583
5219,P279,0.8848583815824306
5219,P366,3.0636435790442267
5219,P1269,2.6319100932183437
5220,P279,2.2121459539560764
5220,P361,1.8545925845158036
5220,P461,2.874770485654209
5220,P527,2.9086219279213745
5220,P1542,2.6991109439864425
5220,P2283,3.628120448268372
5220,P31,2.673476711015226
5220,P425,3.481426069117569
5220,P1552,1.859702518042535
5221,P279,0.4424291907912153
5222,P279,0.4424291907912153
5224,P461,0.958256828551403
5224,P279,0.8848583815824306
5224,P361,0.9272962922579018
5224,P460,2.4355155262017907
5224,P1552,0.9298512590212675
5224,P527,0.9695406426404583
5224,P1889,0.8874094649266139
5224,P31,0.8911589036717421
5225,P527,5.817243855842749
5225,P361,0.9272962922579018
5226,P279,0.4424291907912153
5226,P1552,1.859702518042535
5226,P1889,0.8874094649266139
5226,P527,0.9695406426404583
5227,P527,4.8477032132022915
5227,P361,1.8545925845158036
5227,P279,1.327287572373646
5228,P1535,3.304588722922894
5228,P1552,0.9298512590212675
5228,P2579,1.648223036924923
5228,P527,0.9695406426404583
5228,P106,13.796551170959729
5228,P31,1.7823178073434842
5228,P800,7.009515202634348
5228,P1303,7.277779189229027
5228,P136,6.376992643890837
5229,P279,0.8848583815824306
5229,P1552,1.859702518042535
5229,P1889,0.8874094649266139
5229,P527,0.9695406426404583
5229,P31,1.7823178073434842
5230,P461,1.916513657102806
5230,P460,1.2177577631008953
5230,P361,1.8545925845158036
5230,P2579,1.648223036924923
5230,P156,2.532847060865777
5230,P1889,0.8874094649266139
5230,P279,0.8848583815824306
5231,P279,0.4424291907912153
5231,P527,0.9695406426404583
5232,P279,0.4424291907912153
5232,P425,3.481426069117569
5232,P31,0.8911589036717421
5233,P279,0.4424291907912153
5233,P361,0.9272962922579018
5233,P31,0.8911589036717421
5235,P527,0.9695406426404583
5236,P3095,2.3176278005647637
5236,P461,0.958256828551403
5236,P279,1.327287572373646
5236,P366,3.0636435790442267
5236,P425,3.481426069117569
5236,P31,1.7823178073434842
5236,P1269,2.6319100932183437
5238,P1535,3.304588722922894
5239,P279,1.327287572373646
5239,P527,5.817243855842749
5239,P361,0.9272962922579018
5239,P3095,2.3176278005647637
5239,P461,0.958256828551403
5239,P366,3.0636435790442267
5239,P1269,2.6319100932183437
5240,P279,2.2121459539560764
5240,P461,0.958256828551403
5240,P361,3.709185169031607
5240,P527,6.7867844984832075
5240,P186,3.476654477537904
5240,P1552,2.7895537770638024
5240,P155,2.1524425260137963
5240,P460,1.2177577631008953
5240,P366,1.5318217895221133
5241,P1535,3.304588722922894
5241,P279,0.8848583815824306
5241,P1552,3.71940503608507
5241,P1889,2.6622283947798415
5241,P461,1.916513657102806
5241,P361,1.8545925845158036
5241,P460,2.4355155262017907
5241,P527,0.9695406426404583
5241,P31,0.8911589036717421
5241,P3095,2.3176278005647637
5241,P366,1.5318217895221133
5242,P461,0.958256828551403
5242,P527,2.9086219279213745
5242,P279,0.4424291907912153
5242,P31,0.8911589036717421
5243,P1535,3.304588722922894
5244,P527,0.9695406426404583
5244,P366,1.5318217895221133
5244,P279,0.4424291907912153
5245,P2283,3.628120448268372
5245,P1889,0.8874094649266139
5246,P1535,3.304588722922894
5246,P279,1.327287572373646
5246,P461,0.958256828551403
5246,P361,2.7818888767737056
5246,P31,1.7823178073434842
5246,P1552,2.7895537770638024
5246,P1889,0.8874094649266139
5246,P527,7.756325141123666
5247,P1889,0.8874094649266139
5247,P279,0.4424291907912153
5247,P425,3.481426069117569
5247,P31,1.7823178073434842
5248,P461,0.958256828551403
5248,P2283,3.628120448268372
5248,P1889,0.8874094649266139
5249,P1535,3.304588722922894
5249,P279,0.8848583815824306
5250,P279,0.4424291907912153
5251,P366,1.5318217895221133
5253,P527,1.9390812852809165
5253,P461,0.958256828551403
5254,P527,2.9086219279213745
5254,P2789,2.9093055209598493
5254,P828,3.253802069157045
5254,P1382,3.059403346086604
5254,P366,1.5318217895221133
5255,P527,1.9390812852809165
5255,P2789,2.9093055209598493
5255,P279,1.327287572373646
5255,P828,3.253802069157045
5255,P1382,3.059403346086604
5255,P31,0.8911589036717421
5255,P366,1.5318217895221133
5256,P527,0.9695406426404583
5256,P279,0.4424291907912153
5258,P361,0.9272962922579018
5258,P460,1.2177577631008953
5259,P31,0.8911589036717421
5260,P1552,1.859702518042535
5260,P1889,0.8874094649266139
5260,P527,0.9695406426404583
5260,P361,0.9272962922579018
5261,P361,2.7818888767737056
5261,P1889,2.6622283947798415
5261,P527,3.878162570561833
5261,P2789,2.9093055209598493
5261,P279,2.654575144747292
5261,P460,2.4355155262017907
5261,P461,0.958256828551403
5261,P366,3.0636435790442267
5261,P828,3.253802069157045
5261,P1382,3.059403346086604
5262,P527,3.878162570561833
5262,P2789,2.9093055209598493
5262,P279,1.7697167631648612
5262,P828,3.253802069157045
5262,P1382,3.059403346086604
5262,P927,7.707534259601401
5262,P361,1.8545925845158036
5262,P31,0.8911589036717421
5262,P366,1.5318217895221133
5264,P1535,3.304588722922894
5264,P527,0.9695406426404583
5265,P279,0.4424291907912153
5265,P361,0.9272962922579018
5265,P1269,2.6319100932183437
5265,P460,1.2177577631008953
5265,P366,1.5318217895221133
5267,P1552,1.859702518042535
5267,P1889,2.6622283947798415
5267,P276,3.868918934821303
5267,P2670,3.1285580167810925
5267,P279,0.4424291907912153
5267,P186,1.738327238768952
5267,P366,1.5318217895221133
5268,P279,0.4424291907912153
5268,P138,2.7856915649926726
5269,P279,1.7697167631648612
5269,P527,4.8477032132022915
5269,P3095,2.3176278005647637
5269,P366,1.5318217895221133
5269,P186,6.953308955075808
5269,P138,2.7856915649926726
5269,P460,1.2177577631008953
5269,P927,3.8537671298007004
5269,P129,5.799677278856014
5270,P3095,4.635255601129527
5270,P279,0.4424291907912153
5270,P366,3.0636435790442267
5270,P460,1.2177577631008953
5270,P1535,3.304588722922894
5271,P279,0.8848583815824306
5271,P1552,1.859702518042535
5271,P1889,0.8874094649266139
5271,P527,0.9695406426404583
5271,P361,0.9272962922579018
5271,P1535,3.304588722922894
5271,P3095,2.3176278005647637
5273,P31,0.8911589036717421
5273,P1889,0.8874094649266139
5273,P1056,3.4341997556310657
5274,P1552,1.859702518042535
5274,P1889,2.6622283947798415
5274,P276,3.868918934821303
5274,P2670,3.1285580167810925
5274,P279,0.4424291907912153
5274,P186,1.738327238768952
5274,P366,1.5318217895221133
5275,P361,0.9272962922579018
5275,P2579,1.648223036924923
5276,P279,1.327287572373646
5276,P31,0.8911589036717421
5277,P279,1.7697167631648612
5277,P31,1.7823178073434842
5278,P279,1.327287572373646
5278,P527,3.878162570561833
5278,P366,1.5318217895221133
5278,P1889,0.8874094649266139
5278,P31,0.8911589036717421
5278,P136,6.376992643890837
5279,P279,0.4424291907912153
5279,P461,0.958256828551403
5279,P361,0.9272962922579018
5280,P279,0.4424291907912153
5280,P361,0.9272962922579018
5280,P527,0.9695406426404583
5281,P527,1.9390812852809165
5281,P2789,2.9093055209598493
5281,P1889,0.8874094649266139
5281,P279,0.4424291907912153
5281,P425,3.481426069117569
5281,P31,1.7823178073434842
5282,P460,1.2177577631008953
5283,P279,1.327287572373646
5283,P31,0.8911589036717421
5285,P279,2.2121459539560764
5285,P361,0.9272962922579018
5285,P461,1.916513657102806
5285,P527,2.9086219279213745
5285,P1889,0.8874094649266139
5285,P31,1.7823178073434842
5286,P527,3.878162570561833
5286,P2789,2.9093055209598493
5286,P1552,0.9298512590212675
5286,P2579,1.648223036924923
5286,P460,2.4355155262017907
5286,P461,0.958256828551403
5286,P186,1.738327238768952
5286,P31,1.7823178073434842
5286,P1889,3.5496378597064555
5286,P366,1.5318217895221133
5286,P279,3.5394335263297223
5286,P2283,3.628120448268372
5286,P361,0.9272962922579018
5286,P2670,3.1285580167810925
5286,P3095,2.3176278005647637
5286,P462,3.6857495611050086
5287,P279,0.8848583815824306
5287,P527,0.9695406426404583
5288,P31,0.8911589036717421
5288,P1552,0.9298512590212675
5288,P1889,0.8874094649266139
5288,P279,0.4424291907912153
5288,P460,1.2177577631008953
5289,P279,1.327287572373646
5289,P527,1.9390812852809165
5289,P3095,2.3176278005647637
5291,P3095,2.3176278005647637
5291,P279,0.4424291907912153
5291,P366,3.0636435790442267
5292,P1552,1.859702518042535
5292,P1889,0.8874094649266139
5292,P279,0.4424291907912153
5293,P279,0.8848583815824306
5293,P527,0.9695406426404583
5293,P1889,0.8874094649266139
5294,P527,1.9390812852809165
5294,P2789,2.9093055209598493
5294,P279,0.4424291907912153
5294,P361,0.9272962922579018
5295,P155,2.1524425260137963
5295,P527,0.9695406426404583
5295,P1552,0.9298512590212675
5296,P527,0.9695406426404583
5296,P462,3.6857495611050086
5297,P279,1.327287572373646
5297,P361,0.9272962922579018
5297,P1889,0.8874094649266139
5298,P279,0.8848583815824306
5298,P361,0.9272962922579018
5298,P527,0.9695406426404583
5298,P111,3.577427333952854
5299,P279,0.4424291907912153
5299,P361,0.9272962922579018
5299,P527,0.9695406426404583
5300,P279,2.654575144747292
5300,P1552,0.9298512590212675
5300,P156,2.532847060865777
5300,P155,2.1524425260137963
5300,P3095,2.3176278005647637
5300,P461,0.958256828551403
5300,P366,3.0636435790442267
5300,P398,10.703899576345876
5300,P1269,2.6319100932183437
5300,P31,0.8911589036717421
5301,P361,0.9272962922579018
5301,P460,3.6532732893026862
5301,P279,1.327287572373646
5301,P31,1.7823178073434842
5302,P31,0.8911589036717421
5302,P1552,0.9298512590212675
5302,P1889,0.8874094649266139
5303,P279,1.327287572373646
5303,P461,1.916513657102806
5303,P361,2.7818888767737056
5303,P1552,2.7895537770638024
5303,P1889,0.8874094649266139
5303,P155,6.457327578041388
5303,P527,3.878162570561833
5304,P527,5.817243855842749
5304,P2789,2.9093055209598493
5304,P279,0.4424291907912153
5304,P1552,2.7895537770638024
5304,P1889,0.8874094649266139
5304,P2579,1.648223036924923
5304,P366,3.0636435790442267
5304,P828,3.253802069157045
5304,P1382,3.059403346086604
5305,P1889,0.8874094649266139
5306,P279,0.4424291907912153
5306,P1552,0.9298512590212675
5306,P527,0.9695406426404583
5306,P186,1.738327238768952
5307,P461,0.958256828551403
5307,P527,0.9695406426404583
5307,P31,0.8911589036717421
5307,P1889,0.8874094649266139
5307,P2789,2.9093055209598493
5307,P279,0.4424291907912153
5307,P156,2.532847060865777
5307,P361,0.9272962922579018
5308,P1552,1.859702518042535
5308,P1889,0.8874094649266139
5308,P361,0.9272962922579018
5308,P279,0.8848583815824306
5308,P31,1.7823178073434842
5309,P1552,2.7895537770638024
5309,P1889,0.8874094649266139
5309,P155,2.1524425260137963
5309,P527,0.9695406426404583
5310,P527,0.9695406426404583
5310,P31,0.8911589036717421
5310,P1889,0.8874094649266139
5310,P361,1.8545925845158036
5310,P927,3.8537671298007004
5310,P2579,1.648223036924923
5310,P1056,3.4341997556310657
5311,P279,1.327287572373646
5311,P361,0.9272962922579018
5312,P279,1.7697167631648612
5312,P461,0.958256828551403
5312,P527,0.9695406426404583
5312,P1889,0.8874094649266139
5312,P31,0.8911589036717421
5312,P1552,1.859702518042535
5313,P279,0.4424291907912153
5313,P2283,3.628120448268372
5314,P279,1.7697167631648612
5314,P527,0.9695406426404583
5314,P361,0.9272962922579018
5315,P279,0.4424291907912153
5315,P361,0.9272962922579018
5315,P1269,2.6319100932183437
5315,P460,1.2177577631008953
5316,P279,0.4424291907912153
5316,P460,1.2177577631008953
5316,P1056,3.4341997556310657
5317,P461,1.916513657102806
5317,P279,1.7697167631648612
5317,P361,1.8545925845158036
5317,P460,1.2177577631008953
5317,P1552,0.9298512590212675
5317,P527,0.9695406426404583
5318,P279,0.8848583815824306
5318,P361,0.9272962922579018
5318,P527,1.9390812852809165
5318,P31,1.7823178073434842
5318,P140,5.411911747847251
5318,P106,3.4491377927399323
5320,P1535,3.304588722922894
5320,P111,3.577427333952854
5321,P31,1.7823178073434842
5321,P1552,0.9298512590212675
5321,P1889,0.8874094649266139
5321,P527,0.9695406426404583
5321,P279,0.4424291907912153
5321,P136,6.376992643890837
5323,P460,1.2177577631008953
5323,P461,0.958256828551403
5324,P279,0.4424291907912153
5324,P361,0.9272962922579018
5325,P461,0.958256828551403
5325,P279,1.7697167631648612
5325,P361,1.8545925845158036
5325,P460,2.4355155262017907
5325,P1552,0.9298512590212675
5325,P527,0.9695406426404583
5325,P366,4.59546536856634
5327,P461,0.958256828551403
5327,P279,1.327287572373646
5327,P2579,1.648223036924923
5327,P460,1.2177577631008953
5327,P527,0.9695406426404583
5327,P366,1.5318217895221133
5327,P186,1.738327238768952
5327,P361,0.9272962922579018
5327,P1889,0.8874094649266139
5327,P31,0.8911589036717421
5328,P279,0.8848583815824306
5328,P461,0.958256828551403
5328,P527,0.9695406426404583
5329,P527,0.9695406426404583
5329,P1535,3.304588722922894
5329,P3095,2.3176278005647637
5331,P279,0.4424291907912153
5331,P361,0.9272962922579018
5332,P279,0.4424291907912153
5332,P1535,3.304588722922894
5332,P361,0.9272962922579018
5334,P1552,1.859702518042535
5334,P1889,0.8874094649266139
5334,P527,0.9695406426404583
5334,P2579,1.648223036924923
5334,P460,1.2177577631008953
5335,P279,0.4424291907912153
5335,P361,0.9272962922579018
5335,P527,0.9695406426404583
5335,P366,1.5318217895221133
5336,P279,0.4424291907912153
5336,P361,0.9272962922579018
5336,P366,1.5318217895221133
5336,P186,1.738327238768952
5336,P1889,0.8874094649266139
5337,P527,0.9695406426404583
5338,P279,0.4424291907912153
5338,P361,0.9272962922579018
5339,P279,0.4424291907912153
5339,P361,0.9272962922579018
5339,P366,1.5318217895221133
5339,P186,1.738327238768952
5339,P1889,0.8874094649266139
5340,P1889,0.8874094649266139
5340,P279,0.8848583815824306
5340,P361,0.9272962922579018
5340,P461,0.958256828551403
5341,P155,2.1524425260137963
5341,P461,0.958256828551403
5341,P279,0.4424291907912153
5344,P31,0.8911589036717421
5345,P527,0.9695406426404583
5346,P279,0.4424291907912153
5346,P361,0.9272962922579018
5346,P527,0.9695406426404583
5346,P366,1.5318217895221133
5347,P361,0.9272962922579018
5347,P1995,4.748978345883802
5347,P31,0.8911589036717421
5348,P279,0.4424291907912153
5348,P361,0.9272962922579018
5348,P527,1.9390812852809165
5348,P155,2.1524425260137963
5348,P1552,0.9298512590212675
5348,P2789,2.9093055209598493
5349,P461,0.958256828551403
5349,P279,1.327287572373646
5349,P361,1.8545925845158036
5349,P460,1.2177577631008953
5349,P1552,0.9298512590212675
5349,P1269,2.6319100932183437
5350,P279,0.4424291907912153
5350,P361,0.9272962922579018
5350,P31,0.8911589036717421
5350,P186,5.2149817163068555
5351,P276,3.868918934821303
5351,P2670,3.1285580167810925
5351,P460,1.2177577631008953
5351,P1056,3.4341997556310657
5353,P279,0.4424291907912153
5353,P361,0.9272962922579018
5354,P461,0.958256828551403
5355,P31,0.8911589036717421
5355,P2579,1.648223036924923
5355,P279,0.8848583815824306
5355,P2283,3.628120448268372
5355,P460,1.2177577631008953
5356,P106,3.4491377927399323
5356,P31,0.8911589036717421
5356,P1303,7.277779189229027
5356,P136,6.376992643890837
5357,P527,2.9086219279213745
5357,P2789,2.9093055209598493
5357,P279,0.4424291907912153
5357,P361,0.9272962922579018
5358,P527,0.9695406426404583
5359,P155,2.1524425260137963
5359,P527,0.9695406426404583
5359,P1552,0.9298512590212675
5360,P31,0.8911589036717421
5360,P279,0.4424291907912153
5360,P155,2.1524425260137963
5360,P527,0.9695406426404583
5360,P1552,0.9298512590212675
5361,P279,0.4424291907912153
5361,P461,1.916513657102806
5361,P361,0.9272962922579018
5361,P527,0.9695406426404583
5362,P31,4.455794518358711
5362,P361,1.8545925845158036
5362,P1889,5.324456789559683
5362,P279,3.9818627171209378
5362,P1552,2.7895537770638024
5362,P2579,1.648223036924923
5362,P460,8.524304341706268
5362,P186,3.476654477537904
5362,P461,0.958256828551403
5362,P527,1.9390812852809165
5362,P1542,2.6991109439864425
5362,P2283,3.628120448268372
5362,P366,1.5318217895221133
5363,P279,0.4424291907912153
5363,P361,1.8545925845158036
5363,P155,2.1524425260137963
5363,P527,0.9695406426404583
5363,P1552,0.9298512590212675
5363,P460,1.2177577631008953
5364,P461,1.916513657102806
5364,P279,0.8848583815824306
5364,P361,1.8545925845158036
5364,P460,1.2177577631008953
5364,P1552,0.9298512590212675
5365,P460,1.2177577631008953
5366,P527,2.9086219279213745
5366,P2789,2.9093055209598493
5366,P279,3.097004335538507
5366,P1889,1.7748189298532278
5366,P366,1.5318217895221133
5366,P186,1.738327238768952
5366,P361,1.8545925845158036
5366,P927,3.8537671298007004
5366,P462,3.6857495611050086
5367,P527,1.9390812852809165
5368,P279,0.8848583815824306
5368,P2176,12.386987223543585
5368,P461,0.958256828551403
5368,P361,0.9272962922579018
5368,P460,1.2177577631008953
5370,P279,2.2121459539560764
5370,P461,3.833027314205612
5370,P361,2.7818888767737056
5370,P1552,3.71940503608507
5370,P1889,2.6622283947798415
5370,P2579,1.648223036924923
5370,P527,2.9086219279213745
5370,P31,1.7823178073434842
5370,P276,3.868918934821303
5370,P2670,3.1285580167810925
5370,P3095,2.3176278005647637
5370,P155,2.1524425260137963
5370,P460,1.2177577631008953
5371,P527,1.9390812852809165
5371,P2789,2.9093055209598493
5371,P361,0.9272962922579018
5371,P1269,2.6319100932183437
5372,P279,1.327287572373646
5372,P186,3.476654477537904
5372,P1552,1.859702518042535
5372,P1889,0.8874094649266139
5373,P279,0.4424291907912153
5373,P31,0.8911589036717421
5374,P31,1.7823178073434842
5374,P527,2.9086219279213745
5374,P2789,2.9093055209598493
5374,P361,2.7818888767737056
5374,P279,1.7697167631648612
5374,P460,1.2177577631008953
5374,P461,0.958256828551403
5374,P1552,0.9298512590212675
5374,P1889,1.7748189298532278
5375,P527,1.9390812852809165
5375,P2789,2.9093055209598493
5375,P279,0.8848583815824306
5375,P361,0.9272962922579018
5375,P1269,2.6319100932183437
5375,P366,1.5318217895221133
5376,P31,1.7823178073434842
5376,P279,0.4424291907912153
5376,P155,2.1524425260137963
5376,P527,0.9695406426404583
5376,P1552,0.9298512590212675
5376,P461,0.958256828551403
5376,P361,0.9272962922579018
5376,P366,1.5318217895221133
5377,P279,0.4424291907912153
5379,P361,0.9272962922579018
5379,P2579,1.648223036924923
5379,P155,2.1524425260137963
5379,P527,0.9695406426404583
5379,P1552,0.9298512590212675
5379,P1269,2.6319100932183437
5379,P31,0.8911589036717421
5379,P175,9.842728546690564
5380,P527,0.9695406426404583
5380,P1889,0.8874094649266139
5380,P361,0.9272962922579018
5380,P2670,3.1285580167810925
5380,P1056,3.4341997556310657
5381,P527,1.9390812852809165
5381,P2789,2.9093055209598493
5381,P361,0.9272962922579018
5381,P1269,2.6319100932183437
5381,P828,3.253802069157045
5381,P1382,3.059403346086604
5382,P31,1.7823178073434842
5382,P361,0.9272962922579018
5382,P1995,4.748978345883802
5384,P1552,1.859702518042535
5384,P1889,0.8874094649266139
5384,P1269,2.6319100932183437
5384,P460,2.4355155262017907
5384,P461,1.916513657102806
5384,P31,0.8911589036717421
5384,P689,14.40734243415061
5385,P460,1.2177577631008953
5385,P461,0.958256828551403
5385,P279,0.4424291907912153
5385,P1542,2.6991109439864425
5385,P527,1.9390812852809165
5385,P155,2.1524425260137963
5385,P1552,0.9298512590212675
5387,P31,0.8911589036717421
5387,P279,1.327287572373646
5387,P461,0.958256828551403
5387,P361,1.8545925845158036
5387,P460,1.2177577631008953
5387,P1552,0.9298512590212675
5387,P527,0.9695406426404583
5388,P279,0.4424291907912153
5388,P361,0.9272962922579018
5388,P366,1.5318217895221133
5388,P186,1.738327238768952
5388,P1889,0.8874094649266139
5389,P460,1.2177577631008953
5389,P461,0.958256828551403
5390,P279,0.4424291907912153
5390,P31,0.8911589036717421
5391,P279,0.4424291907912153
5391,P361,0.9272962922579018
5392,P527,2.9086219279213745
5392,P2789,2.9093055209598493
5392,P279,0.8848583815824306
5392,P461,0.958256828551403
5392,P361,1.8545925845158036
5393,P155,2.1524425260137963
5393,P527,0.9695406426404583
5393,P1552,0.9298512590212675
5394,P527,0.9695406426404583
5394,P279,0.8848583815824306
5394,P2176,12.386987223543585
5394,P461,0.958256828551403
5394,P31,1.7823178073434842
5394,P1552,1.859702518042535
5395,P461,1.916513657102806
5395,P279,2.2121459539560764
5395,P527,1.9390812852809165
5395,P361,0.9272962922579018
5395,P366,1.5318217895221133
5395,P186,3.476654477537904
5395,P1552,1.859702518042535
5395,P1889,0.8874094649266139
5395,P1672,4.627792789081578
5395,P31,0.8911589036717421
5395,P19,7.357821896902564
5395,P1303,7.277779189229027
5396,P361,0.9272962922579018
5396,P460,1.2177577631008953
5397,P279,0.8848583815824306
5397,P361,0.9272962922579018
5397,P461,0.958256828551403
5397,P527,0.9695406426404583
5397,P366,1.5318217895221133
5399,P1889,0.8874094649266139
5399,P361,0.9272962922579018
5399,P2670,3.1285580167810925
5400,P461,0.958256828551403
5400,P279,1.327287572373646
5400,P2579,1.648223036924923
5401,P279,0.4424291907912153
5401,P361,0.9272962922579018
5401,P155,2.1524425260137963
5401,P527,0.9695406426404583
5401,P1552,0.9298512590212675
5402,P279,0.8848583815824306
5403,P279,0.8848583815824306
5404,P1889,0.8874094649266139
5404,P361,0.9272962922579018
5404,P2670,3.1285580167810925
5405,P279,0.8848583815824306
5405,P361,0.9272962922579018
5405,P527,1.9390812852809165
5405,P186,5.2149817163068555
5406,P279,1.7697167631648612
5406,P31,0.8911589036717421
5406,P361,0.9272962922579018
5406,P2283,3.628120448268372
5406,P155,2.1524425260137963
5406,P527,0.9695406426404583
5406,P1552,0.9298512590212675
5406,P460,1.2177577631008953
5406,P366,1.5318217895221133
5407,P279,0.4424291907912153
5407,P361,0.9272962922579018
5408,P279,1.7697167631648612
5408,P361,0.9272962922579018
5409,P276,3.868918934821303
5409,P2670,3.1285580167810925
5409,P460,1.2177577631008953
5409,P31,0.8911589036717421
5410,P186,3.476654477537904
5410,P279,0.4424291907912153
5410,P1552,1.859702518042535
5410,P1535,3.304588722922894
5410,P3095,2.3176278005647637
5410,P31,0.8911589036717421
5412,P31,0.8911589036717421
5412,P460,2.4355155262017907
5412,P461,0.958256828551403
5413,P279,0.8848583815824306
5413,P460,1.2177577631008953
5413,P461,2.874770485654209
5413,P1889,0.8874094649266139
5413,P31,0.8911589036717421
5413,P1382,3.059403346086604
5414,P31,0.8911589036717421
5414,P279,0.4424291907912153
5414,P361,0.9272962922579018
5414,P460,1.2177577631008953
5415,P279,0.4424291907912153
5415,P361,1.8545925845158036
5415,P527,1.9390812852809165
5415,P1552,1.859702518042535
5415,P462,11.057248683315025
5416,P1535,3.304588722922894
5416,P527,2.9086219279213745
5416,P2789,2.9093055209598493
5416,P461,0.958256828551403
5416,P279,0.4424291907912153
5416,P1889,0.8874094649266139
5417,P3095,2.3176278005647637
5417,P279,0.4424291907912153
5418,P1535,3.304588722922894
5418,P366,3.0636435790442267
5418,P1552,0.9298512590212675
5418,P641,5.8537445001262896
5419,P279,0.4424291907912153
5419,P527,0.9695406426404583
5420,P279,1.327287572373646
5420,P361,0.9272962922579018
5420,P366,1.5318217895221133
5420,P2670,3.1285580167810925
5420,P2283,3.628120448268372
5420,P186,1.738327238768952
5421,P460,1.2177577631008953
5421,P527,0.9695406426404583
5422,P279,0.4424291907912153
5422,P361,0.9272962922579018
5422,P527,0.9695406426404583
5423,P279,0.4424291907912153
5423,P527,0.9695406426404583
5424,P279,0.8848583815824306
5424,P361,0.9272962922579018
5424,P461,0.958256828551403
5424,P1889,0.8874094649266139
5425,P279,0.8848583815824306
5425,P361,0.9272962922579018
5425,P527,0.9695406426404583
5426,P527,0.9695406426404583
5427,P279,0.4424291907912153
5427,P527,0.9695406426404583
5428,P31,1.7823178073434842
5428,P361,2.7818888767737056
5428,P279,1.7697167631648612
5428,P460,3.6532732893026862
5428,P1552,2.7895537770638024
5428,P1889,0.8874094649266139
5428,P461,0.958256828551403
5432,P1552,3.71940503608507
5432,P1889,0.8874094649266139
5432,P279,2.654575144747292
5432,P361,0.9272962922579018
5432,P461,0.958256828551403
5432,P366,6.127287158088453
5432,P186,5.2149817163068555
5432,P3095,4.635255601129527
5432,P1535,3.304588722922894
5432,P31,1.7823178073434842
5432,P106,10.347413378219796
5432,P800,7.009515202634348
5435,P279,1.7697167631648612
5435,P31,0.8911589036717421
5436,P279,0.4424291907912153
5436,P361,0.9272962922579018
5437,P461,0.958256828551403
5437,P1889,0.8874094649266139
5437,P279,0.8848583815824306
5438,P279,0.4424291907912153
5438,P361,0.9272962922579018
5439,P461,0.958256828551403
5439,P1889,0.8874094649266139
5439,P527,0.9695406426404583
5439,P7501,7.896818397635251
5439,P279,0.4424291907912153
5439,P361,0.9272962922579018
5439,P2670,3.1285580167810925
5439,P31,0.8911589036717421
5439,P1552,1.859702518042535
5440,P279,1.327287572373646
5440,P31,0.8911589036717421
5441,P361,0.9272962922579018
5441,P279,0.8848583815824306
5441,P460,1.2177577631008953
5441,P1889,0.8874094649266139
5441,P461,0.958256828551403
5442,P1889,1.7748189298532278
5442,P361,0.9272962922579018
5442,P2670,3.1285580167810925
5443,P279,0.8848583815824306
5443,P1889,0.8874094649266139
5443,P2283,3.628120448268372
5443,P111,3.577427333952854
5443,P138,2.7856915649926726
