entity1,relation,entity2
Q1110523,P460,Q225800
Q1110523,P460,Q1115425
Q1110523,P460,Q16277480
Q1110523,P460,Q5149974
Q1110523,P460,Q106922
Q1110523,P460,Q1115884
Q1110523,P460,Q446208
Q1110523,P1889,Q37561568
Q1137655,P1343,Q2657718
Q1137655,P910,Q21995110
Q1137655,P366,Q741332
Q1137655,P279,Q1799072
Q181876,P910,Q9018889
Q181876,P1343,Q2657718
Q181876,P31,Q55790826
Q181876,P31,Q12136
Q181876,P279,Q55790826
Q181876,P279,Q1216998
Q181876,P1995,Q162555
Q795090,P279,Q835153
Q795090,P1343,Q2657718
Q158716,P910,Q8640276
Q158716,P361,Q1340255
Q158716,P361,Q11083
Q158716,P1343,Q19558994
Q158716,P2286,Q384950
Q158716,P2289,Q7643673
Q158716,P2288,Q16989580
Q158716,P279,Q24060765
Q158716,P279,Q66509764
Q158716,P927,Q1547362
Q158716,P31,Q4936952
Q158716,P2789,Q5982337
Q158716,P2789,Q677253
Q158716,P2789,Q2465231
Q7248362,P31,Q11173
Q7248362,P2868,Q41602594
Q1949963,P1889,Q12483
Q1949963,P2579,Q12483
Q1949963,P279,Q516776
Q1949963,P279,Q15088658
Q1949963,P31,Q47103999
Q1949963,P1552,Q47103999
Q467635,P910,Q18145250
Q467635,P1995,Q103824
Q467635,P1343,Q2657718
Q467635,P2176,Q419319
Q467635,P2176,Q412415
Q467635,P2176,Q408524
Q467635,P2176,Q2298283
Q467635,P2176,Q203174
Q467635,P2176,Q20801763
Q467635,P2176,Q418656
Q467635,P2176,Q27032359
Q467635,P2176,Q20948663
Q467635,P2176,Q425681
Q467635,P2176,Q27106392
Q467635,P2176,Q905835
Q467635,P2176,Q27131493
Q467635,P2176,Q408524
Q467635,P2176,Q203174
Q467635,P2293,Q18037216
Q467635,P2293,Q18037214
Q467635,P2293,Q15311861
Q467635,P2293,Q18033226
Q467635,P2293,Q18041449
Q467635,P2293,Q17915090
Q467635,P31,Q12136
Q467635,P279,Q18558143
Q467635,P279,Q18553734
Q467635,P279,Q8578535
Q467635,P5008,Q4099686
Q340949,P31,Q4167410
Q340949,P1343,Q2657718
Q779859,P31,Q4167410
Q779859,P1889,Q16798631
Q779859,P460,Q4338078
Q1207681,P31,Q4167410
Q1207681,P1889,Q390963
Q1207681,P1889,Q3061838
Q1207681,P460,Q98636393
Q5615391,P31,Q4167410
Q7168,P31,Q336
Q7168,P910,Q7216837
Q7168,P5008,Q54439832
Q7168,P1343,Q602358
Q7168,P1343,Q19180675
Q7168,P1343,Q20078554
Q7168,P3095,Q2552072
Q7168,P1889,Q309
Q2397719,P31,Q4167410
Q7532122,P31,Q4167410
Q7532122,P1889,Q37500110
Q7532122,P1889,Q2934083
Q208414,P910,Q6421246
Q208414,P1995,Q103824
Q208414,P1995,Q162555
Q208414,P279,Q18975047
Q208414,P279,Q18553634
Q208414,P279,Q1537773
Q208414,P279,Q55950048
Q208414,P2176,Q421534
Q208414,P2176,Q422232
Q208414,P2176,Q239426
Q208414,P2176,Q180983
Q208414,P2176,Q418817
Q208414,P2176,Q412197
Q208414,P2176,Q416507
Q208414,P2176,Q418011
Q208414,P2176,Q27032359
Q208414,P2176,Q425745
Q208414,P2176,Q7041828
Q208414,P2176,Q425681
Q208414,P2176,Q412323
Q208414,P2176,Q1592932
Q208414,P2176,Q5984881
Q208414,P2176,Q421052
Q208414,P2176,Q5908266
Q208414,P2176,Q414143
Q208414,P2176,Q422324
Q208414,P2176,Q422252
Q208414,P2176,Q408977
Q208414,P2176,Q11426176
Q208414,P2176,Q18936
Q208414,P2176,Q418656
Q208414,P2293,Q18026955
Q208414,P31,Q12136
Q208414,P5008,Q4099686
Q424972,P31,Q11173
Q424972,P31,Q12140
Q424972,P31,Q177911
Q424972,P2175,Q52844
Q424972,P2175,Q5508825
Q424972,P2175,Q1963588
Q424972,P2175,Q3041498
Q424972,P2175,Q1194520
Q424972,P2175,Q1446169
Q424972,P2175,Q949302
Q424972,P2175,Q12078
Q424972,P2175,Q8084905
Q424972,P2175,Q1474877
Q424972,P2175,Q101991
Q424972,P2175,Q5958765
Q424972,P2175,Q1621830
Q424972,P2175,Q1153419
Q424972,P2175,Q18554512
Q424972,P2175,Q1004647
Q424972,P2175,Q170990
Q424972,P2175,Q1088156
Q424972,P2175,Q1752891
Q424972,P2175,Q1477
Q424972,P2175,Q504790
Q424972,P2175,Q1138590
Q424972,P2175,Q8285
Q424972,P2175,Q4833719
Q424972,P2175,Q2626074
Q424972,P2175,Q707816
Q424972,P3780,Q47521444
Q424972,P3780,Q47522066
Q424972,P2868,Q16909071
Q424972,P2868,Q7447768
Q424972,P2868,Q581996
Q424972,P2868,Q422549
Q424972,P2868,Q50430266
Q424972,P1889,Q11426176
Q424972,P129,Q2663095
Q418656,P31,Q11173
Q418656,P31,Q12140
Q418656,P31,Q193430
Q418656,P31,Q35456
Q418656,P31,Q187661
Q418656,P636,Q285166
Q418656,P527,Q627
Q418656,P527,Q623
Q418656,P2175,Q18556020
Q418656,P2175,Q12284921
Q418656,P2175,Q180614
Q418656,P2175,Q467635
Q418656,P2175,Q18557991
Q418656,P2175,Q9303627
Q418656,P2175,Q136312
Q418656,P2175,Q208414
Q418656,P2175,Q1138590
Q418656,P2175,Q2626074
Q418656,P3489,Q3679274
Q418656,P3489,Q28123618
Q418656,P3780,Q47521805
Q418656,P2868,Q17172594
Q418656,P2868,Q4118287
Q418656,P2868,Q2853144
Q5311585,P31,Q4167410
Q179422,P31,Q11435
Q179422,P361,Q712604
Q179422,P279,Q2914458
Q179422,P279,Q498752
Q179422,P527,Q477946
Q179422,P527,Q715347
Q9609,P279,Q988343
Q9609,P279,Q66592151
Q9609,P910,Q7163650
Q9609,P1343,Q2657718
Q9609,P1343,Q602358
Q9609,P527,Q11663654
Q9609,P461,Q9655
Q9609,P2789,Q388209
Q9609,P2789,Q1072
Q9609,P2579,Q2440756
Q9609,P1424,Q6509326
Q9609,P1687,P2289
Q9609,P1889,Q9655
Q9609,P31,Q4936952
Q9609,P4843,Q14905178
Q3296909,P279,Q37187
Q3296909,P31,Q189118
Q65045905,P31,Q4167410
Q24724397,P527,Q24770820
Q24724397,P527,Q623
Q24724397,P31,Q417841
Q24724397,P279,Q8054
Q16876573,P31,Q4167410
Q16876573,P1889,Q847946
Q233293,P31,Q4167410
Q170584,P279,Q1914636
Q170584,P910,Q6470788
Q170584,P1343,Q2657718
Q170584,P1963,P3712
Q170584,P1424,Q25989294
Q170584,P31,Q151885
Q170584,P1552,Q4503831
Q170584,P1552,Q5316263
Q170584,P1552,Q327245
Q170584,P1552,Q2658317
Q170584,P1552,Q472160
Q170584,P1552,Q4180161
Q7307090,P31,Q4167410
Q3236990,P910,Q7165155
Q3236990,P279,Q215627
Q3236990,P279,Q254474
Q3236990,P461,Q11582035
Q3236990,P972,Q5460604
Q3236990,P5125,Q1436654
Q3236990,P1889,Q5348142
Q3236990,P5008,Q13382529
Q223143,P279,Q42395
Q223143,P910,Q7568927
Q223143,P155,Q2594789
Q223143,P740,Q546523
Q223143,P170,Q5596845
Q223143,P461,Q1775422
Q223143,P366,Q5251810
Q223143,P31,Q189118
Q2534388,P31,Q4167410
Q399476,P31,Q4167410
Q399476,P1889,Q37121266
Q413640,P31,Q4167410
Q413640,P1889,Q69359299
Q413640,P1889,Q3050664
Q413640,P1889,Q89132503
Q413640,P1889,Q7632107
Q413640,P460,Q69359451
Q413640,P460,Q69359647
Q413640,P460,Q13406253
Q413640,P460,Q69359792
Q413640,P460,Q69359904
Q413640,P460,Q3522907
Q413640,P460,Q2098921
Q9964,P31,Q188725
Q9964,P31,Q19776628
Q9964,P31,Q3841820
Q9964,P361,Q8229
Q9964,P361,Q606972
Q9964,P361,Q754673
Q9964,P361,Q20581324
Q9964,P361,Q1095058
Q9964,P361,Q1187758
Q9964,P361,Q755124
Q9964,P361,Q76228
Q9964,P361,Q18691434
Q9964,P361,Q994407
Q9964,P361,Q384749
Q9964,P361,Q1493494
Q9964,P361,Q2839543
Q9964,P1343,Q2041543
Q9964,P1299,Q17022149
Q9964,P910,Q13353457
Q9964,P527,Q9963
Q39495165,P31,Q4167410
Q60097,P910,Q32765054
Q706,P910,Q7297861
Q706,P31,Q11344
Q706,P31,Q35456
Q706,P61,Q131761
Q706,P1343,Q2657718
Q706,P1889,Q21028902
Q706,P361,Q239825
Q706,P361,Q19563
Q416616,P31,Q4167410
Q180750,P31,Q4167410
Q211504,P31,Q4167410
Q211504,P1343,Q2041543
Q18142307,P31,Q4167410
Q3285695,P279,Q7239
Q3285695,P2579,Q420
Q3285695,P2579,Q7162
Q1930187,P31,Q28640
Q1930187,P279,Q15980804
Q1930187,P279,Q482980
Q1930187,P279,Q28640
Q1930187,P425,Q11030
Q1930187,P910,Q7076967
Q1930187,P1963,P800
Q1930187,P1963,P1455
Q1930187,P6186,Q32451653
Q1930187,P1424,Q14458505
Q1930187,P1889,Q1970438
Q1930187,P1889,Q42909
Q174984,P1535,Q1339255
Q174984,P279,Q42848
Q174984,P279,Q2150504
Q174984,P279,Q107715
Q174984,P1542,Q11028
Q174984,P1889,Q2150504
Q174984,P461,Q11306265
Q4114622,P361,Q77468620
Q363879,P31,Q4167410
Q356033,P910,Q8985042
Q356033,P279,Q33525
Q356033,P31,Q12136
Q356033,P1343,Q20078554
Q356033,P1995,Q162555
Q356033,P5642,Q662860
Q356033,P5008,Q4099686
Q2575340,P1995,Q162555
Q2575340,P279,Q179661
Q2575340,P910,Q7064899
Q1362453,P1995,Q162555
Q1362453,P279,Q3542012
Q1362453,P279,Q5446485
Q1362453,P279,Q223911
Q1362453,P2176,Q416975
Q1362453,P31,Q12136
Q1362453,P5008,Q4099686
Q249267,P31,Q4167410
Q249267,P1889,Q37036484
Q286498,P279,Q212354
Q286498,P31,Q84467700
Q492,P910,Q6543558
Q492,P279,Q14819853
Q492,P279,Q11028
Q492,P1343,Q302556
Q492,P1343,Q2657718
Q492,P1343,Q2041543
Q492,P2738,Q23766486
Q492,P31,Q2996394
Q492,P527,Q18601
Q492,P527,Q18599
Q492,P1424,Q12433042
Q492,P1889,Q5830907
Q492,P1552,Q27555265
Q1794067,P460,Q1875996
Q1794067,P31,Q4167410
Q1794067,P1889,Q7200212
Q899277,P910,Q6901025
Q899277,P361,Q1056396
Q899277,P279,Q8187769
Q899277,P3095,Q2072298
Q899277,P527,Q3491920
Q899277,P527,Q7439057
Q899277,P527,Q850171
Q5009851,P702,Q14906178
Q5009851,P682,Q14881245
Q5009851,P682,Q14906083
Q5009851,P682,Q3630494
Q5009851,P682,Q14865215
Q5009851,P682,Q187640
Q5009851,P682,Q14859937
Q5009851,P682,Q539568
Q5009851,P682,Q14876136
Q5009851,P682,Q14864151
Q5009851,P682,Q14860833
Q5009851,P682,Q14864794
Q5009851,P682,Q14863970
Q5009851,P682,Q14906175
Q5009851,P682,Q14821004
Q5009851,P682,Q14883156
Q5009851,P682,Q14863381
Q5009851,P682,Q14891033
Q5009851,P682,Q14873943
Q5009851,P682,Q14758911
Q5009851,P682,Q14880368
Q5009851,P682,Q14897886
Q5009851,P682,Q14903970
Q5009851,P682,Q21103077
Q5009851,P682,Q22302601
Q5009851,P682,Q22245721
Q5009851,P682,Q14863421
Q5009851,P682,Q22294691
Q5009851,P682,Q14906083
Q5009851,P682,Q14863421
Q5009851,P681,Q220599
Q5009851,P681,Q14349455
Q5009851,P681,Q904514
Q5009851,P681,Q559423
Q5009851,P681,Q14864377
Q5009851,P681,Q14859540
Q5009851,P681,Q14819446
Q5009851,P681,Q79927
Q5009851,P681,Q14864741
Q5009851,P681,Q14864178
Q5009851,P681,Q14633850
Q5009851,P681,Q424178
Q5009851,P681,Q14906172
Q5009851,P681,Q12821248
Q5009851,P681,Q187388
Q5009851,P681,Q14645596
Q5009851,P681,Q29548
Q5009851,P681,Q189094
Q5009851,P681,Q792595
Q5009851,P681,Q14911926
Q5009851,P681,Q14905241
Q5009851,P681,Q29548
Q5009851,P681,Q904514
Q5009851,P681,Q187388
Q5009851,P681,Q14864178
Q5009851,P680,Q167149
Q5009851,P680,Q14599289
Q5009851,P680,Q14906174
Q5009851,P680,Q14908102
Q5009851,P680,Q14817984
Q5009851,P680,Q14633861
Q5009851,P680,Q14633861
Q5009851,P527,Q24770541
Q5009851,P527,Q24784914
Q5009851,P527,Q24783253
Q5009851,P703,Q15978631
Q5009851,P31,Q8054
Q5009851,P361,Q24779295
Q5009851,P361,Q24787648
Q5009851,P361,Q41797304
Q5009851,P361,Q83164011
Q5009851,P361,Q83163490
Q5009851,P361,Q83139936
Q4817,P279,Q1058733
Q4817,P279,Q811979
Q4817,P279,Q391414
Q4817,P910,Q13314879
Q4817,P527,Q56045633
Q4817,P527,Q2745866
Q4817,P527,Q193893
Q4817,P361,Q657100
Q4817,P1343,Q1138524
Q4817,P1343,Q602358
Q4817,P1343,Q30059240
Q4817,P1889,Q31510646
Q4817,P1889,Q51845395
Q4817,P5008,Q99671171
Q202758,P279,Q18556224
Q202758,P279,Q7130407
Q202758,P1995,Q162606
Q202758,P1343,Q2657718
Q202758,P2176,Q420009
Q202758,P461,Q271993
Q202758,P31,Q12136
Q202758,P31,Q54928607
Q202758,P5008,Q4099686
Q229289,P31,Q4167410
Q229289,P460,Q7247219
Q229289,P460,Q16867777
Q229289,P1889,Q37535167
Q229289,P910,Q11090775
Q225703,P31,Q4167410
Q225703,P1889,Q174218
Q225703,P1889,Q7943225
Q225703,P460,Q295587
Q666412,P2286,Q707680
Q666412,P31,Q712378
Q666412,P31,Q52193405
Q666412,P361,Q9612
Q666412,P279,Q66425236
Q666412,P2789,Q3885825
Q666412,P2789,Q3885822
Q666412,P4843,Q21118644
Q123355,P279,Q179991
Q1255828,P279,Q179875
Q1255828,P910,Q7464075
Q345621,P31,Q4167410
Q345621,P1343,Q2657718
Q345621,P1343,Q2041543
Q190156,P279,Q7706759
Q190156,P279,Q161179
Q190156,P910,Q9481148
Q190156,P1343,Q2657718
Q190156,P31,Q47154513
Q190156,P361,Q21116857
Q190156,P361,Q22282879
Q190156,P361,Q21116858
Q231043,P461,Q19358049
Q231043,P279,Q451967
Q231043,P279,Q628523
Q231043,P279,Q83492918
Q231043,P1889,Q32098
Q231043,P1889,Q3687211
Q231043,P1889,Q3908166
Q231043,P460,Q11371059
Q838145,P279,Q12136
Q838145,P1995,Q3673891
Q838145,P31,Q12136
Q11633,P279,Q10296912
Q11633,P279,Q8148
Q11633,P910,Q6159053
Q11633,P2184,Q355472
Q11633,P366,Q26911
Q11633,P366,Q208195
Q11633,P366,Q6031064
Q11633,P5008,Q5460604
Q11633,P5125,Q7112699
Q11633,P31,Q2695280
Q11633,P31,Q735
Q11633,P31,Q11862829
Q11633,P1343,Q602358
Q11633,P1343,Q19180675
Q11633,P1343,Q602358
Q11633,P1343,Q867541
Q11633,P3095,Q33231
Q11633,P61,Q933545
Q11633,P495,Q161885
Q11633,P1424,Q8084538
Q11633,P1441,Q63892461
Q420418,P279,Q47006367
Q420418,P910,Q8659716
Q420418,P31,Q47154513
Q420418,P361,Q14911601
Q420418,P361,Q14859548
Q393789,P31,Q4167410
Q393789,P460,Q3057767
Q393789,P1889,Q37488990
Q393789,P5008,Q99671172
Q180983,P31,Q11173
Q180983,P31,Q12140
Q180983,P31,Q35456
Q180983,P31,Q72941151
Q180983,P2175,Q29496
Q180983,P2175,Q208414
Q180983,P2175,Q369157
Q180983,P2175,Q268713
Q180983,P2175,Q954625
Q180983,P2175,Q264118
Q180983,P2175,Q1138590
Q180983,P2175,Q976388
Q180983,P2175,Q2626074
Q180983,P3489,Q3679274
Q180983,P3489,Q28123618
Q180983,P3780,Q29005710
Q180983,P2868,Q4118287
Q180983,P2868,Q40207875
Q180983,P2868,Q50429867
Q180983,P2868,Q249619
Q180983,P361,Q22274446
Q418817,P31,Q11173
Q418817,P31,Q12140
Q418817,P31,Q35456
Q418817,P31,Q72941151
Q418817,P31,Q187661
Q418817,P636,Q640448
Q418817,P636,Q285166
Q418817,P2175,Q938205
Q418817,P2175,Q324464
Q418817,P2175,Q9303627
Q418817,P2175,Q1891209
Q418817,P2175,Q7845637
Q418817,P2175,Q1138580
Q418817,P2175,Q1411740
Q418817,P2175,Q18556020
Q418817,P2175,Q181257
Q418817,P2175,Q1209744
Q418817,P2175,Q725345
Q418817,P2175,Q264118
Q418817,P2175,Q1898141
Q418817,P2175,Q504775
Q418817,P2175,Q208414
Q418817,P2175,Q18555254
Q418817,P2175,Q4833719
Q418817,P2175,Q1138590
Q418817,P2175,Q18556864
Q418817,P2175,Q56014469
Q418817,P2175,Q55998694
Q418817,P2175,Q2626074
Q418817,P2175,Q324464
Q418817,P2175,Q19000544
Q418817,P3489,Q3679274
Q418817,P3489,Q28123618
Q418817,P3780,Q47522218
Q418817,P3780,Q47521577
Q418817,P2868,Q4118287
Q418817,P2868,Q281044
Q418817,P2868,Q50377200
Q418817,P2868,Q50377178
Q418817,P129,Q21108482
Q418817,P361,Q21095323
Q238512,P31,Q11173
Q238512,P31,Q12140
Q238512,P31,Q35456
Q238512,P31,Q72941151
Q238512,P636,Q640448
Q238512,P2175,Q212961
Q238512,P2175,Q1783924
Q238512,P2175,Q2739660
Q238512,P2175,Q809758
Q238512,P2175,Q189588
Q238512,P2175,Q3667186
Q238512,P2175,Q18555061
Q238512,P2175,Q128581
Q238512,P2175,Q422225
Q238512,P2175,Q18555025
Q238512,P2175,Q28757362
Q238512,P2175,Q18348812
Q238512,P2175,Q18555055
Q238512,P2175,Q18556189
Q238512,P2175,Q18556840
Q238512,P2175,Q1671685
Q238512,P2175,Q18554959
Q238512,P2175,Q18556047
Q238512,P2175,Q18553565
Q238512,P2175,Q18556540
Q238512,P2175,Q192102
Q238512,P3489,Q3679274
Q238512,P3780,Q47520888
Q238512,P3780,Q47521313
Q238512,P3780,Q47522215
Q238512,P3780,Q47521621
Q238512,P3780,Q48826160
Q238512,P2868,Q4118287
Q238512,P2868,Q50429865
Q238512,P2868,Q50429867
Q238512,P2868,Q249619
Q238512,P361,Q22274618
Q14290559,P31,Q28640
Q14290559,P910,Q25335441
Q14290559,P1889,Q7253467
Q14290559,P1343,Q20078554
Q162555,P910,Q8934832
Q162555,P31,Q930752
Q162555,P31,Q11862829
Q162555,P1343,Q2657718
Q162555,P2578,Q12078
Q162555,P279,Q11190
Q162555,P3095,Q16062369
Q128406,P31,Q930752
Q128406,P31,Q28598684
Q128406,P31,Q7180763
Q128406,P31,Q11862829
Q128406,P910,Q5613026
Q128406,P2578,Q496997
Q128406,P2578,Q1848900
Q128406,P2578,Q208467
Q128406,P2578,Q8386
Q128406,P2578,Q926230
Q128406,P5008,Q54439832
Q128406,P3095,Q2114605
Q128406,P1424,Q13099509
Q128406,P1343,Q1970746
Q128406,P1343,Q602358
Q128406,P1343,Q19180675
Q128406,P279,Q843601
Q226640,P31,Q4167410
Q177755,P1995,Q162555
Q177755,P279,Q1365309
Q177755,P279,Q18556019
Q177755,P279,Q18556002
Q177755,P31,Q12136
Q177755,P927,Q47273
Q422252,P31,Q11173
Q422252,P31,Q12140
Q422252,P31,Q35456
Q422252,P527,Q650
Q422252,P527,Q623
Q422252,P527,Q629
Q422252,P527,Q556
Q422252,P2175,Q12078
Q422252,P2175,Q127076
Q422252,P2175,Q8282
Q422252,P2175,Q8084905
Q422252,P2175,Q979168
Q422252,P2175,Q101991
Q422252,P2175,Q1963588
Q422252,P2175,Q1765564
Q422252,P2175,Q5958765
Q422252,P2175,Q816798
Q422252,P2175,Q268713
Q422252,P2175,Q18556331
Q422252,P2175,Q18554884
Q422252,P2175,Q1088156
Q422252,P2175,Q55789426
Q422252,P2175,Q1813737
Q422252,P2175,Q280027
Q422252,P2175,Q1138590
Q422252,P2175,Q208414
Q422252,P2175,Q2626074
Q422252,P2175,Q84263196
Q422252,P3489,Q3679189
Q422252,P3489,Q28123617
Q422252,P3780,Q29006204
Q422252,P3780,Q29006304
Q422252,P3780,Q10578714
Q422252,P3780,Q47521239
Q422252,P2868,Q16909071
Q422252,P2868,Q7447768
Q422252,P2868,Q581996
Q422252,P2868,Q575136
Q422252,P2868,Q422549
Q422252,P2868,Q50430266
Q422252,P129,Q2663095
Q422252,P129,Q3454531
Q422252,P129,Q14905076
Q422252,P3776,Q14906849
Q422252,P361,Q14864626
Q422252,P361,Q14819900
Q282142,P279,Q177755
Q282142,P1995,Q188449
Q282142,P2293,Q18037554
Q282142,P31,Q12136
Q282142,P910,Q55292222
Q282142,P2176,Q425088
Q282142,P2176,Q27253076
Q282142,P5008,Q4099686
Q422549,P910,Q7243524
Q422549,P279,Q79529
Q422549,P279,Q210420
Q422549,P279,Q11364
Q422549,P31,Q17339814
Q422549,P361,Q14877400
Q422549,P361,Q14349691
Q422549,P361,Q14860762
Q422549,P361,Q14820897
Q422549,P361,Q14864489
Q422549,P361,Q22290464
Q422549,P361,Q14327689
Q422549,P2849,Q3301573
Q422549,P2849,Q3549771
Q11364,P279,Q1993433
Q11364,P279,Q420168
Q11364,P279,Q11173
Q11364,P279,Q50430050
Q11364,P279,Q12140
Q11364,P910,Q8522220
Q11364,P1424,Q7139889
Q11364,P5008,Q5460604
Q11364,P2579,Q162606
Q11364,P1343,Q20078554
Q170474,P910,Q8619071
Q170474,P279,Q418
Q170474,P1343,Q2657718
Q170474,P527,Q183755
Q170474,P527,Q181417
Q170474,P461,Q1185939
Q170474,P1424,Q8056464
Q26963,P31,Q11173
Q26963,P31,Q12140
Q26963,P31,Q177911
Q26963,P31,Q187661
Q26963,P527,Q623
Q26963,P1343,Q2657718
Q26963,P2175,Q334655
Q26963,P2175,Q686574
Q26963,P703,Q15978631
Q26963,P279,Q45071
Q26963,P3780,Q47522036
Q26963,P3780,Q5376364
Q26963,P3780,Q47521419
Q26963,P3780,Q48826316
Q26963,P2868,Q50430133
Q26963,P129,Q21111265
Q26963,P129,Q21111833
Q26963,P129,Q21109974
Q26963,P129,Q21109971
Q26963,P129,Q3454531
Q26963,P129,Q3454525
Q26963,P129,Q7671468
Q26963,P910,Q55941199
Q26963,P361,Q14905655
Q26963,P361,Q21421955
Q26963,P361,Q21109352
Q26963,P361,Q14820879
Q26963,P361,Q14358865
Q26963,P361,Q22317008
Q26963,P361,Q22319391
Q26963,P361,Q22317004
Q1318776,P279,Q62614
Q1318776,P279,Q49847565
Q1318776,P910,Q8844583
Q1318776,P31,Q11173
Q1318776,P31,Q12140
Q1318776,P31,Q177911
Q1318776,P31,Q187661
Q1318776,P527,Q623
Q1318776,P1343,Q2657718
Q1318776,P1343,Q22306032
Q1318776,P703,Q15978631
Q1318776,P3780,Q29006008
Q1318776,P3780,Q29006138
Q1318776,P3780,Q47521224
Q1318776,P3780,Q47521219
Q1318776,P3780,Q47521631
Q1318776,P3780,Q47521458
Q1318776,P3780,Q47522155
Q1318776,P3780,Q47521052
Q1318776,P3780,Q47521872
Q1318776,P3780,Q47522194
Q1318776,P3780,Q47521051
Q1318776,P3780,Q48826389
Q1318776,P3780,Q48826468
Q1318776,P2868,Q62614
Q1318776,P2175,Q55998629
Q1318776,P2175,Q30989134
Q1318776,P2175,Q7705854
Q1318776,P2175,Q207133
Q1318776,P2175,Q938107
Q1318776,P2175,Q938107
Q1318776,P61,Q73013657
Q1318776,P61,Q104369
Q1318776,P361,Q14905664
Q1318776,P361,Q21114373
Q1318776,P361,Q22290466
Q1318776,P361,Q14633904
Q1318776,P361,Q21105044
Q1318776,P361,Q21096237
Q478798,P910,Q28736179
Q478798,P910,Q6135725
Q478798,P1889,Q12021511
Q478798,P1889,Q21419567
Q478798,P1687,P18
Q478798,P279,Q11795009
Q9629,P527,Q14625953
Q9629,P527,Q14625967
Q9629,P279,Q1364005
Q9629,P279,Q35970
Q9629,P279,Q66600606
Q9629,P1343,Q19558994
Q9629,P1343,Q2041543
Q9629,P927,Q1030169
Q9629,P910,Q32777488
Q1588952,P31,Q4167410
Q1588952,P1889,Q18699304
Q1588952,P1889,Q20519350
Q1588952,P1889,Q28916407
Q1588952,P1889,Q37491354
Q35473,P910,Q7163191
Q35473,P366,Q210064
Q35473,P366,Q2075301
Q35473,P366,Q584049
Q35473,P279,Q391414
Q35473,P186,Q11469
Q35473,P1343,Q19190511
Q1410851,P1995,Q327657
Q1410851,P279,Q7554046
Q1410851,P279,Q1362453
Q1410851,P31,Q12136
Q1410851,P31,Q929833
Q1202245,P910,Q8788430
Q1202245,P279,Q1347367
Q7303272,P31,Q4167410
Q1148337,P780,Q1362864
Q1148337,P780,Q718113
Q1148337,P780,Q183425
Q1148337,P780,Q3503092
Q1148337,P780,Q133244
Q1148337,P1995,Q162555
Q1148337,P279,Q18557387
Q1148337,P2293,Q14914618
Q1148337,P2293,Q18026498
Q1148337,P2293,Q13566093
Q1148337,P31,Q12136
Q1148337,P2176,Q27077807
Q1148337,P2176,Q421136
Q1148337,P2176,Q37243546
Q1148337,P5008,Q4099686
Q178593,P910,Q8593039
Q178593,P1343,Q2657718
Q178593,P279,Q11369
Q178593,P1889,Q2427921
Q178593,P5008,Q99671171
Q7899335,P31,Q4167410
Q461857,P279,Q18553645
Q461857,P279,Q7077953
Q461857,P279,Q55790925
Q461857,P1995,Q162555
Q461857,P1995,Q504033
Q461857,P31,Q12136
Q461857,P31,Q55789477
Q461857,P5008,Q4099686
Q280175,P31,Q4167410
Q193166,P31,Q11173
Q193166,P31,Q12140
Q193166,P527,Q627
Q193166,P527,Q629
Q193166,P527,Q623
Q193166,P2175,Q18557946
Q193166,P703,Q15978631
Q193166,P1889,Q11726365
Q193166,P2868,Q742487
Q193166,P2868,Q13643765
Q193166,P361,Q14859830
Q193166,P361,Q21097149
Q193166,P361,Q22320645
Q193166,P361,Q21127143
Q193166,P361,Q21113080
Q193166,P361,Q14905712
Q193166,P361,Q14913508
Q193166,P361,Q22276022
Q193166,P361,Q22276020
Q193166,P361,Q22276021
Q193166,P361,Q22276019
Q193166,P361,Q21749034
Q193166,P361,Q14913506
Q193166,P361,Q14863662
Q193166,P361,Q21102316
Q193166,P361,Q14913507
Q193166,P361,Q21115650
Q193166,P361,Q22318299
Q193166,P361,Q22323635
Q193166,P361,Q21103124
Q193166,P361,Q22320463
Q193166,P361,Q22321086
Q193166,P361,Q22320385
Q193166,P361,Q21137135
Q193166,P361,Q22321320
Q193166,P361,Q21209326
Q193166,P1343,Q4532138
Q12684,P1151,Q13341443
Q12684,P910,Q6813405
Q12684,P279,Q11042
Q12684,P279,Q8187769
Q12684,P2184,Q2501507
Q12684,P2184,Q6672
Q12684,P2184,Q3859789
Q12684,P1479,Q33233
Q12684,P1269,Q9053464
Q12684,P5008,Q5460604
Q12684,P1343,Q1970746
Q12684,P1343,Q602358
Q12684,P1343,Q19180675
Q12684,P1343,Q2041543
Q12684,P1343,Q19190511
Q12684,P6104,Q15181203
Q1663522,P31,Q4167410
Q938205,P1995,Q162555
Q938205,P279,Q18555138
Q938205,P279,Q18975102
Q938205,P2176,Q186127
Q938205,P2176,Q418817
Q938205,P2176,Q408977
Q938205,P2176,Q412415
Q938205,P2176,Q416975
Q938205,P2176,Q287029
Q938205,P2176,Q408524
Q938205,P2176,Q2298283
Q938205,P2176,Q27032359
Q938205,P2176,Q408524
Q938205,P2293,Q18043118
Q938205,P2293,Q18056659
Q938205,P2293,Q17837678
Q938205,P2293,Q18028607
Q938205,P2293,Q18040040
Q938205,P31,Q12136
Q938205,P5008,Q4099686
Q2281087,P31,Q4167410
Q2281087,P1889,Q2133832
Q2281087,P1889,Q2133813
Q2281087,P1889,Q419161
Q2281087,P460,Q232398
Q2281087,P460,Q1176171
Q2281087,P460,Q1679727
Q2281087,P460,Q2134133
Q170304,P31,Q11173
Q170304,P31,Q12140
Q170304,P31,Q162657
