entity1,relations,entity2
Q380616,P2283,Q747779
Q218706,P682,Q332154
Q111146,P927,Q7873
Q554297,P279,Q420418
Q464067,P2176,Q413546
Q464067,P2176,Q415259
Q464067,P2176,Q412223
Q464067,P2176,Q411478
Q37748,P1552,Q118406
Q8161,P279,Q7748
Q242165,P2176,Q18216
Q242165,P2176,Q57055
Q242165,P2176,Q256602
Q242165,P2176,Q2552927
Q242165,P2176,Q186969
Q242165,P2176,Q808845
Q9128,P2579,Q14620
Q58345,P279,Q8054
Q1029907,P361,Q11829360
Q1029907,P2789,Q173710
Q1029907,P2789,Q134955
Q1637543,P1995,Q162555
Q127980,P279,Q169336
Q127980,P279,Q214609
Q161,P279,Q214609
Q161,P366,Q28823
Q425402,P279,Q212410
Q151885,P1552,Q1128596
Q463418,P279,Q7868
Q219699,P361,Q12796
Q276258,P156,Q131774
Q276258,P155,Q34581
Q276258,P828,Q34581
Q5773040,P1995,Q162555
Q1898141,P1995,Q162555
Q1898141,P2176,Q186127
Q1898141,P2176,Q418817
Q1898141,P2176,Q408977
Q1898141,P2176,Q408524
Q1144929,P1056,Q45190
Q411624,P681,Q79899
Q411624,P681,Q220599
Q411624,P681,Q154626
Q171558,P1542,Q193078
Q171558,P1542,Q4
Q212743,P361,Q1074
Q161210,P279,Q186752
Q6005550,P279,Q899285
Q224952,P279,Q5
Q224952,P361,Q7748
Q413766,P682,Q539568
Q413766,P681,Q381899
Q422092,P279,Q911138
Q614467,P366,Q17200001
Q420012,P681,Q39572
Q420012,P681,Q83330
Q420012,P681,Q79899
Q420012,P682,Q332154
Q174834,P279,Q780687
Q415588,P2175,Q549534
Q412415,P2175,Q549534
Q412415,P2175,Q467635
Q412415,P2175,Q938205
Q783794,P279,Q43229
Q18936,P2175,Q208414
Q422416,P279,Q277954
Q186889,P279,Q169872
Q186889,P1995,Q120569
Q407595,P279,Q79529
Q407595,P1478,Q1057
Q12769938,P1542,Q309314
Q176503,P279,Q265868
Q176503,P2789,Q229081
Q549534,P1995,Q162555
Q549534,P2176,Q422232
Q549534,P2176,Q415588
Q549534,P2176,Q412415
Q246128,P279,Q7162
Q16363,P2789,Q756066
Q16363,P2789,Q9633
Q2705075,P279,Q40821
Q2705075,P279,Q863803
Q193211,P279,Q827023
Q193211,P1995,Q162555
Q189470,P279,Q169872
Q189470,P279,Q7208
Q228537,P361,Q43471
Q228537,P2789,Q33767
Q173817,P279,Q36253
Q173817,P361,Q37221
Q207961,P361,Q8087
Q726686,P361,Q730920
Q3010,P279,Q7569
Q208826,P279,Q36253
Q476112,P279,Q208826
Q422232,P2175,Q549534
Q422232,P2175,Q29496
Q422232,P2175,Q208414
Q422232,P2175,Q980926
Q422232,P2175,Q280027
Q422232,P2175,Q170990
Q422232,P2868,Q127060
Q408977,P2175,Q29496
Q408977,P2175,Q1898141
Q408977,P2175,Q938205
Q408977,P2175,Q208414
Q190012,P2175,Q925092
Q190012,P2868,Q173235
Q408524,P2175,Q938205
Q408524,P2175,Q467635
Q408524,P2175,Q1485
Q408524,P2175,Q1898141
Q408524,P2175,Q500695
Q45435667,P279,Q251124
Q5182134,P279,Q12136
Q23841,P279,Q17200001
Q23841,P121,Q283
Q39111,P2175,Q41861
Q39111,P2175,Q180762
Q210430,P279,Q380967
Q703,P279,Q11426
Q113796,P186,Q5447188
Q161238,P279,Q16644043
Q41500,P361,Q756
Q20204151,P1552,Q4440864
Q1427096,P279,Q179661
Q194908,P279,Q212354
Q3508850,P279,Q13048280
Q180618,P1535,Q7020
Q180618,P2975,Q7020
Q44619,P279,Q154430
Q206060,P1995,Q171171
Q174728,P361,Q26240
Q174728,P111,Q36253
Q191907,P279,Q161179
Q191907,P2868,Q133948
Q662860,P1542,Q12192
Q662860,P1542,Q199804
Q662860,P1542,Q1472
Q662860,P1542,Q12204
Q1566,P1535,Q1578
Q11004,P279,Q756
Q11004,P279,Q2095
Q199678,P2868,Q133948
Q199678,P2868,Q34956
Q199678,P366,Q133948
Q876,P2868,Q133948
Q8492,P279,Q40050
Q5445,P1995,Q103824
Q6147804,P186,Q28823
Q6147804,P366,Q12684
Q193078,P279,Q481609
Q193078,P828,Q171558
Q153,P2868,Q146505
Q11053,P361,Q42244
Q413283,P2868,Q187689
Q26868,P703,Q7377
Q258658,P279,Q8054
Q146439,P279,Q79529
Q3010352,P279,Q576349
Q3010352,P1995,Q10379
Q3010352,P1995,Q83042
Q277954,P279,Q11364
Q2329,P2578,Q79529
Q2329,P2579,Q11023
Q12206,P1542,Q127724
Q12206,P1542,Q945238
Q133105,P2789,Q160695
Q247101,P361,Q212743
Q692077,P1995,Q171171
Q192630,P279,Q11471
Q192630,P156,Q193168
Q192630,P361,Q11471
Q290667,P279,Q207961
Q290667,P279,Q1165717
Q410291,P2175,Q41861
Q410291,P2175,Q180762
Q1752317,P279,Q235356
Q1757427,P279,Q5445
Q1757427,P1995,Q103824
Q186127,P2175,Q180614
Q186127,P2175,Q938205
Q186127,P2175,Q1076481
Q186127,P2175,Q1898141
Q186127,P2868,Q12187
Q181409,P279,Q2095
Q500695,P1995,Q162555
Q500695,P2176,Q408524
Q1123417,P279,Q214609
Q169207,P279,Q9332
Q169207,P279,Q83267
Q899285,P279,Q2332446
Q899285,P1995,Q101929
Q173710,P927,Q994554
Q173710,P2789,Q174778
Q173710,P2789,Q1029907
Q1144114,P279,Q487937
Q39369,P111,Q11652
Q247154,P279,Q622821
Q247154,P1542,Q11563
Q408693,P279,Q187126
Q37383,P105,Q7432
Q219423,P279,Q2221906
Q836925,P279,Q10870555
Q309100,P279,Q205961
Q309100,P1056,Q1371819
Q220599,P361,Q79899
Q11358,P279,Q156
Q11469,P279,Q214609
Q207527,P279,Q161973
Q753,P279,Q214609
Q753,P279,Q12140
Q753,P279,Q11426
Q474191,P279,Q2138622
Q7946,P361,Q8063
Q7946,P279,Q79529
Q7946,P279,Q214609
Q2786686,P279,Q578714
Q758,P279,Q214609
Q11474,P279,Q79529
Q11474,P279,Q214609
Q174778,P2789,Q9637
Q174778,P2789,Q173710
Q160402,P361,Q4338318
Q160402,P1542,Q4338318
Q428914,P279,Q7868
Q1054,P1552,Q11448
Q192900,P279,Q25276
Q173253,P366,Q160402
Q609809,P279,Q8054
Q44432,P279,Q11379
Q760348,P279,Q40821
Q212878,P279,Q1196129
Q6537379,P279,Q349
Q6537379,P279,Q219067
Q6537379,P2283,Q133105
Q327245,P279,Q43229
Q189308,P171,Q808
Q1553259,P279,Q46744
Q1473931,P361,Q212743
Q49546,P2868,Q146505
Q5264826,P1995,Q162555
Q229256,P279,Q949302
Q229256,P2176,Q416132
Q229256,P2176,Q132501
Q229256,P2176,Q422442
Q744,P279,Q186752
Q744,P279,Q214609
Q12271,P279,Q82604
Q1178984,P279,Q104493
Q336,P3095,Q901
Q336,P1056,Q9081
Q8425,P1552,Q188619
Q8425,P1552,Q345367
Q186619,P279,Q628523
Q735,P361,Q11042
Q28643,P279,Q2083958
Q17737,P279,Q151885
Q37038,P279,Q11028
Q506132,P279,Q9418
Q185698,P279,Q217602
Q24773234,P279,Q8054
Q898365,P279,Q1057
Q536269,P1995,Q162555
Q536269,P2176,Q423364
Q658,P279,Q11426
Q208395,P279,Q207961
Q208395,P1552,Q212750
Q16399,P927,Q9633
Q16399,P1056,Q422106
Q16399,P361,Q11078
Q1139400,P279,Q102205
Q409231,P2175,Q81938
Q409231,P2175,Q645363
Q409231,P2175,Q62736
Q409231,P2175,Q101991
Q409231,P2175,Q133087
Q409231,P279,Q188724
Q409231,P2868,Q188724
Q407350,P2175,Q165328
Q50700,P279,Q11563
Q9647,P366,Q84230
Q49845,P279,Q7590
Q675754,P279,Q212809
Q103142,P2789,Q501908
Q103142,P2789,Q388209
Q147778,P689,Q5
Q147778,P828,Q15326
Q147778,P828,Q131742
Q147778,P828,Q3144934
Q147778,P1995,Q120569
Q147778,P927,Q9368
Q4338318,P361,Q7087
Q4338318,P279,Q2200417
Q827658,P366,Q2251595
Q282,P186,Q45422
Q282,P366,Q40050
Q10737,P1995,Q7867
Q10737,P1995,Q9418
Q7958,P279,Q1200750
Q7958,P3712,Q46744
Q223102,P1995,Q120569
Q223102,P2176,Q421713
Q223102,P2176,Q412223
Q223102,P927,Q9629
Q245341,P279,Q77604
Q245341,P361,Q77604
Q207609,P279,Q7187
Q271663,P279,Q162657
Q41861,P2176,Q592802
Q41861,P2176,Q424952
Q41861,P2176,Q423930
Q41861,P2176,Q39111
Q41861,P2176,Q422188
Q41861,P2176,Q280786
Q41861,P2176,Q425296
Q41861,P2176,Q410291
Q41861,P2176,Q412221
Q41861,P2176,Q419987
Q41861,P2176,Q411347
Q41861,P2176,Q423364
Q41861,P2176,Q422229
Q41861,P2176,Q420360
Q41861,P2176,Q411325
Q41861,P2176,Q418101
Q41861,P2176,Q221520
Q41861,P2176,Q418139
Q41861,P2176,Q277785
Q41861,P2176,Q4890934
Q41861,P2176,Q419995
Q41861,P2176,Q958087
Q41861,P2176,Q729213
Q41861,P2176,Q419939
Q41861,P2176,Q413994
Q41861,P2176,Q422185
Q41861,P2176,Q409468
Q41861,P2176,Q3342150
Q41861,P2176,Q425289
Q41861,P2176,Q421119
Q1123260,P279,Q189331
Q2090167,P1995,Q162555
Q8452,P1995,Q5284418
Q37017,P361,Q23640
Q1126769,P1995,Q83042
Q28640,P3095,Q702269
Q28640,P279,Q192581
Q36402,P361,Q575
Q28472,P186,Q189474
Q8236,P279,Q205961
Q8236,P828,Q8434
Q861028,P279,Q397860
Q861028,P1995,Q162555
Q185269,P279,Q300033
Q196672,P279,Q265868
Q196672,P2789,Q180323
Q749115,P155,Q34581
Q785022,P279,Q79460
Q192360,P279,Q29485
Q192360,P2579,Q101929
Q1088163,P1995,Q162555
Q7881,P361,Q729
Q79782,P1552,Q11465
Q79782,P1552,Q11376
Q6428674,P2579,Q309
Q6428674,P2579,Q420
Q897,P279,Q11426
Q205961,P279,Q9081
Q11023,P2578,Q385378
Q11023,P2283,Q2329
Q7094,P361,Q2329
Q7094,P361,Q420
Q7094,P279,Q420
Q152234,P279,Q169872
Q1365309,P1995,Q162555
Q1365309,P1995,Q83042
Q409770,P279,Q11364
Q1329012,P361,Q641118
Q28575,P150,Q515
Q23444,P279,Q9128
Q2453464,P1995,Q120569
Q2453464,P2176,Q256602
Q2453464,P2176,Q422212
Q2453464,P2176,Q169569
Q1128996,P1995,Q162555
Q483247,P1552,Q193181
Q657665,P279,Q7208
Q730877,P279,Q1054718
Q1135563,P361,Q1364005
Q212809,P2283,Q580725
Q1076087,P1995,Q162555
Q315860,P682,Q332154
Q315860,P682,Q14859627
Q315860,P681,Q79899
Q315860,P681,Q178999
Q315860,P681,Q7868
Q226995,P279,Q578714
Q10599959,P279,Q7868
Q10599959,P279,Q43054
Q53121,P279,Q79782
Q53121,P2283,Q11442
Q786998,P279,Q84230
Q21173843,P921,Q12136
Q21173843,P921,Q10876
Q1208453,P279,Q25276
Q620730,P2175,Q172941
Q620730,P361,Q26868
Q366774,P276,Q9377
Q415571,P2175,Q180614
Q422301,P681,Q7868
Q7560,P279,Q7566
Q397860,P1995,Q162555
Q397860,P1995,Q171171
Q131408,P279,Q39546
Q1043452,P3095,Q327029
Q52946,P279,Q11024
Q52946,P2079,Q170475
Q52946,P366,Q11024
Q7390,P366,Q52946
Q7390,P366,Q152247
Q557945,P1995,Q7867
Q1851434,P2578,Q207961
Q200741,P1995,Q162555
Q727096,P279,Q12136
Q81163,P279,Q169336
Q81163,P828,Q181898
Q81163,P2079,Q181898
Q179723,P2283,Q729
Q179723,P2283,Q5
Q48422,P1557,Q4
Q973234,P279,Q40821
Q973234,P279,Q180507
Q786852,P1995,Q162555
Q488415,P101,Q514
Q308194,P279,Q239526
Q595094,P279,Q31184
Q645363,P279,Q101991
Q645363,P2176,Q186969
Q645363,P2176,Q409231
Q3089469,P279,Q12136
Q189033,P361,Q182228
Q367700,P2175,Q1485
Q116907,P361,Q192628
Q116907,P366,Q133948
Q181394,P279,Q79529
Q28745,P279,Q178827
Q419277,P279,Q8054
Q191924,P769,Q418656
Q191924,P2175,Q181923
Q191924,P2175,Q12174
Q589612,P279,Q12078
Q589612,P1995,Q162555
Q16499,P689,Q16399
Q16499,P2176,Q377342
Q190200,P279,Q208826
Q83042,P279,Q11190
Q943,P279,Q9128
Q2357982,P4934,Q126017
Q1333608,P1995,Q162555
Q28693,P1995,Q5284418
Q17278,P361,Q12507
Q17278,P1552,Q36253
Q17278,P1552,Q173817
Q17278,P1552,Q37221
Q17278,P156,Q12507
Q409145,P1419,Q201717
Q828224,P111,Q36253
Q1752915,P2175,Q41112
Q1752915,P2868,Q208144
Q426228,P279,Q79529
Q188928,P279,Q11053
Q1578,P366,Q662860
Q1578,P2283,Q1566
Q1578,P186,Q1566
Q6931269,P279,Q949302
Q6931269,P1995,Q120569
Q578,P111,Q11471
Q134574,P279,Q39546
Q134574,P279,Q11019
Q326224,P366,Q179661
Q326224,P366,Q336
Q326224,P2175,Q133087
Q186474,P366,Q133948
Q131841,P361,Q9420
Q131841,P279,Q151885
Q938983,P279,Q1178507
Q938983,P1995,Q327657
Q938983,P2176,Q256602
Q938983,P2176,Q409262
Q170990,P1995,Q327657
Q170990,P279,Q1178507
Q170990,P2176,Q417222
Q170990,P2176,Q421094
Q170990,P2176,Q422232
Q170990,P2176,Q420035
Q170990,P2176,Q424972
Q170990,P927,Q9644
Q180323,P279,Q265868
Q482853,P361,Q7881
Q482853,P2789,Q13147
Q482853,P2789,Q713102
Q482853,P927,Q133279
Q42889,P279,Q11019
Q42889,P366,Q7590
Q42889,P361,Q4323994
Q186005,P279,Q179661
Q681160,P1995,Q101929
Q681160,P1995,Q83042
Q681160,P1995,Q171171
Q681160,P279,Q980926
Q681160,P279,Q949302
Q681160,P780,Q1166142
Q788790,P279,Q11028
Q107617,P279,Q79782
Q107617,P1552,Q11652
Q96649518,P1995,Q103824
Q334655,P1995,Q1221899
Q334655,P2176,Q26963
Q165328,P2176,Q407350
Q414986,P279,Q277954
Q414986,P2868,Q277954
Q16370,P703,Q5
Q828410,P279,Q184204
Q2141048,P1995,Q327657
Q1480291,P1995,Q327657
Q215414,P279,Q214609
Q146322,P279,Q81163
Q146322,P279,Q11474
Q620207,P361,Q33767
Q620207,P927,Q33767
Q45045,P361,Q11023
Q45045,P279,Q101965
Q133500,P279,Q2200417
Q133500,P1542,Q9081
Q133500,P1542,Q164359
Q133500,P1542,Q46744
Q917177,P1542,Q1121544
Q575,P156,Q7722
Q575,P361,Q573
Q575,P1552,Q204170
Q3540864,P279,Q169872
Q744305,P1995,Q327657
Q1293405,P361,Q133279
Q62736,P279,Q170990
Q62736,P1995,Q327657
Q62736,P2176,Q186969
Q62736,P2176,Q419890
Q62736,P2176,Q409231
Q62736,P2176,Q963093
Q62736,P2176,Q2465218
Q62736,P2176,Q408676
Q62736,P2176,Q18216
Q422423,P366,Q576618
Q2144402,P279,Q21255975
Q417222,P2175,Q12078
Q417222,P2175,Q101991
Q417222,P2175,Q5958765
Q417222,P2175,Q170990
Q417222,P2868,Q422549
Q9659,P144,Q9887
Q43533,P279,Q79529
Q133087,P689,Q5
Q133087,P1995,Q11180
Q133087,P279,Q170990
Q133087,P780,Q1166142
Q133087,P2176,Q412486
Q133087,P2176,Q186969
Q133087,P2176,Q409231
Q133087,P2176,Q963093
Q133087,P2176,Q18216
Q133087,P2176,Q326224
Q133087,P138,Q185789
Q105522,P2868,Q133948
Q11379,P1552,Q11423
Q39572,P361,Q79899
Q692536,P1995,Q327657
Q10861465,P279,Q31184
Q182895,P279,Q265868
Q182895,P361,Q13147
Q180284,P361,Q9635
Q1189807,P279,Q12453
Q60235,P138,Q8486
Q4862650,P279,Q407553
Q216935,P2175,Q81938
Q216935,P2175,Q189331
Q216935,P2175,Q170518
Q216935,P2175,Q209583
Q216935,P2175,Q925092
Q229081,P279,Q265868
Q229081,P2789,Q176503
Q1682583,P689,Q232358
Q15807,P361,Q133105
Q12460151,P361,Q26868
Q207550,P279,Q178069
Q11180,P279,Q11190
Q945238,P1995,Q83042
Q945238,P2176,Q273169
Q945238,P2176,Q407541
Q133076,P279,Q12136
Q1121544,P828,Q917177
Q633403,P279,Q169872
Q980926,P1995,Q83042
Q980926,P2176,Q422232
Q980926,P2176,Q11426176
Q980926,P780,Q38933
Q980926,P780,Q186235
Q1178507,P279,Q101991
Q1178507,P1995,Q327657
Q76560,P279,Q12140
Q9690,P828,Q12167
Q9690,P828,Q1485
Q9690,P828,Q12206
Q76626,P361,Q756
Q191733,P279,Q170475
Q3695508,P279,Q170475
Q133279,P361,Q160695
Q107231,P279,Q12136
Q107231,P1995,Q83042
Q516389,P2579,Q7162
Q82714,P361,Q37017
Q1399118,P279,Q265158
Q200656,P279,Q79529
Q2910873,P101,Q514
Q185789,P361,Q11435
Q185789,P111,Q39297
Q575064,P279,Q1364005
Q315,P361,Q11024
Q315,P1552,Q1308274
Q16501,P2176,Q773449
Q16501,P2176,Q327362
Q480700,P2176,Q256602
Q12202,P1995,Q83042
Q12202,P279,Q3010352
Q12202,P2176,Q416331
Q14859627,P279,Q3430227
Q5107,P279,Q2221906
Q746416,P279,Q7365
Q272714,P1995,Q120569
Q12174,P2176,Q191924
Q12174,P2176,Q255680
Q1527888,P1995,Q120569
Q1527888,P927,Q9618
Q37172,P279,Q170475
Q37172,P1552,Q41364
Q37172,P1552,Q11652
Q37172,P1552,Q1165717
Q1472,P780,Q38933
Q1472,P780,Q9690
Q1472,P780,Q40878
Q1472,P780,Q178436
Q1472,P780,Q189470
Q1472,P1995,Q120569
Q1472,P2176,Q422232
Q1472,P2176,Q422212
Q1472,P2176,Q422252
Q201097,P186,Q11474
Q419935,P2175,Q1734755
Q357519,P279,Q7868
Q357519,P361,Q193583
Q186915,P279,Q11367
Q186915,P1552,Q219567
Q186915,P1552,Q192197
Q186915,P361,Q6153218
Q603644,P1995,Q120569
Q603644,P780,Q133244
Q603644,P780,Q38933
Q127076,P828,Q974135
Q127076,P828,Q133823
Q127076,P828,Q164778
Q127076,P828,Q121041
Q127076,P2176,Q251347
Q127076,P2176,Q421095
Q127076,P2176,Q422252
Q127076,P2176,Q421937
Q146505,P279,Q79529
Q146505,P279,Q11435
Q178436,P2176,Q132501
Q178436,P1995,Q120569
Q11465,P156,Q11376
Q941770,P1995,Q120569
Q941770,P2176,Q421713
Q18621601,P279,Q12136
Q1349821,P1995,Q120569
Q1349821,P279,Q274160
Q412486,P2175,Q133087
Q187689,P1535,Q82682
Q376666,P279,Q603644
Q376666,P1995,Q120569
Q183635,P279,Q52948
Q9614,P366,Q124794
Q162908,P1552,Q11435
Q162908,P279,Q5447188
Q162908,P279,Q79529
Q130768,P279,Q104541
Q130768,P279,Q498957
Q130768,P1536,Q4
Q816798,P2176,Q422252
Q816798,P361,Q41534
Q864329,P279,Q183635
Q909022,P2283,Q55634432
Q909022,P2283,Q165632
Q754845,P279,Q9647
Q1266418,P1995,Q120569
Q1266418,P138,Q134955
Q188251,P279,Q8054
Q851111,P279,Q2256181
Q133244,P1995,Q11180
Q133244,P1995,Q212809
Q133244,P1995,Q103824
Q2138622,P279,Q336
Q2138622,P279,Q1057
Q2138622,P2578,Q2095
Q422188,P2175,Q41861
Q422188,P2175,Q794086
Q422188,P2868,Q200656
Q170617,P681,Q79899
Q170617,P361,Q66310097
Q11435,P279,Q102205
Q11435,P1552,Q128709
Q1165717,P279,Q207961
Q2125439,P279,Q652297
Q1075923,P1995,Q120569
Q1075923,P2176,Q407241
Q210439,P279,Q7553
Q210439,P279,Q192581
Q107988,P279,Q223143
Q420035,P2175,Q170990
Q420035,P2868,Q188724
Q14982,P2868,Q146505
Q61186,P279,Q1621273
Q80711,P279,Q106016
Q178827,P279,Q11369
Q1411242,P279,Q1299714
Q344,P279,Q11471
Q344,P155,Q193168
Q344,P361,Q11471
Q7020,P361,Q7868
Q7020,P361,Q808
Q7020,P2579,Q7162
Q183130,P1995,Q120569
Q183130,P2176,Q420394
Q183130,P2176,Q422210
Q183130,P2176,Q423037
Q204015,P279,Q185557
Q392604,P279,Q5488
Q4087,P361,Q190901
Q130336,P2175,Q81938
Q4248527,P279,Q2095
Q1129338,P1995,Q171171
Q188417,P279,Q223143
Q184726,P279,Q189814
Q4927059,P1995,Q120569
Q205555,P279,Q160402
Q460433,P279,Q29485
Q11035,P279,Q11019
Q637883,P279,Q212809
Q120569,P361,Q11180
Q207977,P366,Q101965
Q412050,P2868,Q575890
Q412050,P2868,Q721432
Q298230,P1995,Q120569
Q298230,P2176,Q422210
Q298230,P2176,Q420394
Q298230,P689,Q173710
Q13649246,P279,Q9492
Q134955,P2789,Q1029907
Q77776,P279,Q101991
Q853930,P279,Q165947
Q175821,P111,Q36253
Q661015,P1995,Q120569
Q2119376,P279,Q272035
Q2913954,P279,Q578714
Q240642,P2868,Q576618
Q1247300,P111,Q39552
Q415775,P279,Q79529
Q1349983,P279,Q1121708
Q1349983,P828,Q20204151
Q1349983,P1478,Q39552
Q1349983,P1542,Q60528603
Q41534,P279,Q134219
Q41534,P366,Q911138
Q1314,P155,Q1313
Q1314,P279,Q24384
Q1314,P2922,Q110
Q1314,P2922,Q119
Q103191,P279,Q423481
Q1067506,P1542,Q82642
Q1067506,P279,Q3430227
Q407693,P279,Q408068
Q1149305,P2579,Q9418
Q273543,P279,Q553
Q7220961,P186,Q11426
Q7220961,P186,Q11474
Q7220961,P366,Q385378
Q172605,P361,Q9635
Q9635,P366,Q213449
Q9635,P366,Q9530
Q9635,P366,Q1663054
Q9635,P361,Q23640
Q9635,P927,Q23640
Q7363,P366,Q9530
Q911386,P279,Q101991
Q911386,P279,Q6931269
Q911386,P1995,Q171171
Q911386,P2176,Q420394
Q255680,P2175,Q12174
Q270952,P1542,Q1115038
Q143983,P279,Q81163
Q104280,P361,Q180284
Q1848900,P2579,Q128406
Q41576,P636,Q420054
Q41576,P769,Q410061
Q41576,P769,Q4890934
Q41576,P769,Q422438
Q41576,P769,Q174259
Q41576,P769,Q213511
Q41576,P769,Q251347
Q41576,P769,Q179996
Q41576,P769,Q10354103
Q41576,P769,Q417597
Q41576,P769,Q419394
Q41576,P769,Q413591
Q41576,P2175,Q81938
Q41576,P2175,Q35805
Q39266,P279,Q9394
Q7193,P279,Q420
Q2736268,P1995,Q162555
Q35869,P1995,Q101929
Q35869,P279,Q279330
Q35869,P2176,Q637247
Q35869,P2176,Q410358
Q35869,P2176,Q32921
Q35869,P2176,Q424340
Q35869,P2176,Q407308
Q35869,P2176,Q416473
Q35869,P2176,Q416132
Q35869,P2176,Q422212
Q35869,P780,Q35805
Q515,P279,Q177634
Q2197000,P361,Q9530
Q273169,P2175,Q81938
Q273169,P2175,Q182155
Q273169,P2175,Q945238
Q35805,P2176,Q41576
Q35805,P2176,Q174723
Q35805,P1542,Q17200001
Q615057,P2578,Q131130
Q175449,P361,Q7891
Q175449,P927,Q994554
Q175449,P2789,Q9637
Q624758,P361,Q9418
Q624758,P279,Q9418
Q153356,P2176,Q213511
Q153356,P2176,Q201928
Q153356,P2176,Q193045
Q153356,P2176,Q422442
Q32778,P2176,Q1758380
Q32778,P279,Q279330
Q191154,P361,Q334637
Q191154,P279,Q79529
Q4698686,P279,Q12453
Q407308,P2175,Q35869
Q407308,P2868,Q927234
Q1435822,P279,Q396013
Q1435822,P1995,Q103824
Q1435822,P2176,Q2552927
Q1435822,P2176,Q256602
Q1435822,P2176,Q424027
Q1435822,P2176,Q412223
Q1435822,P2176,Q808845
Q216933,P279,Q234904
Q410061,P769,Q41576
Q410061,P769,Q4890934
Q410061,P769,Q422438
Q410061,P769,Q174259
Q410061,P769,Q213511
Q410061,P769,Q251347
Q410061,P769,Q179996
Q410061,P769,Q10354103
Q410061,P769,Q417597
Q410061,P769,Q419394
Q410061,P769,Q413591
Q410061,P2175,Q189331
Q927234,P279,Q12140
Q629444,P1995,Q83042
Q2357917,P279,Q212809
Q154430,P279,Q169872
Q154430,P2176,Q411457
Q154430,P2176,Q423364
Q154430,P2176,Q421937
Q154430,P2176,Q210402
Q154430,P2176,Q251347
Q154430,P2176,Q408471
Q154430,P2176,Q422244
Q154430,P2176,Q412194
Q154430,P1995,Q7867
Q2479906,P279,Q729
Q185648,P111,Q39552
Q6501879,P279,Q1103
Q12192,P2176,Q12187
Q12192,P2176,Q1758380
Q12192,P2176,Q422442
Q12192,P2176,Q256602
Q12192,P2176,Q421713
Q12192,P2176,Q169569
Q12192,P2176,Q410358
Q12192,P2176,Q2552927
Q12192,P2176,Q413728
Q12192,P2176,Q424027
Q12192,P780,Q35805
Q12192,P780,Q38933
Q12192,P780,Q188008
Q12192,P780,Q199602
Q12192,P780,Q647099
Q12192,P828,Q166231
Q12192,P828,Q662860
Q11002,P279,Q2095
Q422212,P2868,Q927234
Q422212,P2868,Q422549
Q422212,P2175,Q2453464
Q422212,P2175,Q35869
Q422212,P2175,Q1472
Q422212,P279,Q12140
Q628523,P279,Q11028
Q628523,P366,Q11024
Q279330,P927,Q181602
Q279330,P927,Q502704
Q279330,P2176,Q415550
Q9637,P2789,Q174778
Q9637,P2789,Q175449
Q107238,P279,Q223143
Q219588,P279,Q133105
Q219588,P703,Q7377
Q188008,P2176,Q81225
Q14123862,P279,Q1364005
Q571571,P279,Q11024
Q496812,P1995,Q103824
Q6042515,P279,Q8161
Q502704,P361,Q7891
Q424227,P279,Q279330
Q424227,P927,Q181602
Q424227,P927,Q502704
Q5251810,P279,Q323426
Q93288,P279,Q49848
Q199804,P2176,Q637247
Q199804,P828,Q662860
Q199804,P828,Q165632
Q11457,P279,Q161
Q165632,P279,Q104541
Q28823,P279,Q214609
Q28823,P186,Q161
Q186752,P279,Q103537
Q186752,P1542,Q42982
Q114085,P780,Q86
Q114085,P780,Q1115038
Q327029,P425,Q1043452
Q422482,P2175,Q183134
Q422482,P2175,Q82504
Q422482,P2175,Q221668
Q422482,P279,Q12187
Q422482,P279,Q28742
Q422482,P2868,Q12187
Q104085,P279,Q187661
Q104085,P2868,Q187661
Q118781,P138,Q897
Q118781,P138,Q161
Q719725,P105,Q7432
Q719725,P793,Q1764062
Q4358176,P279,Q43229
Q16331,P279,Q265868
Q16331,P361,Q13147
Q756610,P1995,Q189553
Q160289,P279,Q160402
Q160289,P927,Q7362
Q757722,P279,Q2343082
Q220989,P279,Q169872
Q220989,P1995,Q83042
Q12133,P1995,Q189553
Q128709,P279,Q82580
Q131130,P2579,Q615057
Q202785,P279,Q1949963
Q7162004,P2868,Q324089
Q42982,P828,Q186752
Q42982,P279,Q5958765
Q42982,P1995,Q101929
Q42982,P1542,Q1115038
Q42982,P2176,Q11426176
Q42982,P2176,Q424049
Q42982,P2176,Q422252
Q42982,P2176,Q424972
Q42982,P2176,Q417222
Q42982,P2959,Q5958765
Q43238,P427,Q157656
Q1006,P122,Q7270
Q83500,P279,Q2200417
Q101065,P279,Q2347178
Q2291130,P1995,Q83042
Q2291130,P279,Q1126769
Q159557,P1995,Q83042
Q173318,P361,Q7364
Q38945,P279,Q144
Q181898,P1542,Q81163
Q7218,P2578,Q184651
Q7218,P279,Q420
Q7218,P279,Q2329
Q185080,P361,Q1073
Q185080,P927,Q182228
Q223907,P1995,Q83042
Q223907,P1995,Q7867
Q41571,P1995,Q83042
Q41571,P279,Q576349
Q41571,P2176,Q210402
Q41571,P2176,Q410412
Q41571,P2176,Q412164
Q41571,P2176,Q410400
Q41571,P2176,Q407241
Q132501,P279,Q186752
Q132501,P2175,Q178436
Q132501,P2175,Q229256
Q132501,P2868,Q146505
Q1136940,P1995,Q327657
Q7320788,P279,Q1187030
Q2849606,P279,Q574360
Q2849606,P279,Q1067506
Q11019,P279,Q39546
Q11019,P101,Q11023
Q133823,P1995,Q83042
