doc,relation,idf
966,P1889,1.215857939421847
966,P828,2.371913103846252
966,P527,1.7122215928922886
966,P2670,2.697550396298469
966,P361,4.5231593652701525
966,P3095,2.216964657722196
966,P31,2.9620982354537575
966,P461,3.3814169214591194
966,P1382,1.6337071067297328
967,P527,0.8561107964461443
968,P279,0.46402725703381137
968,P1552,1.9618033055487631
970,P279,0.9280545140676227
970,P460,1.5752995274037234
970,P527,0.8561107964461443
970,P828,2.371913103846252
970,P1542,2.9367800853643025
970,P1889,1.215857939421847
971,P279,1.3920817711014342
971,P461,1.6907084607295597
972,P527,0.8561107964461443
973,P527,0.8561107964461443
973,P279,0.46402725703381137
974,P361,2.2615796826350762
974,P527,1.7122215928922886
974,P279,1.8561090281352455
974,P1889,1.215857939421847
974,P460,1.5752995274037234
974,P4934,7.284576725495644
974,P3095,2.216964657722196
974,P31,0.9873660784845858
975,P527,0.8561107964461443
975,P361,1.1307898413175381
975,P460,0.7876497637018617
978,P31,1.9747321569691716
978,P460,1.5752995274037234
978,P527,3.424443185784577
978,P361,5.653949206587691
978,P279,0.9280545140676227
978,P4934,3.642288362747822
978,P461,1.6907084607295597
978,P1382,1.6337071067297328
978,P156,3.5250582715346117
978,P1889,1.215857939421847
978,P17,4.938260085574427
978,P205,7.846980982138788
979,P279,0.9280545140676227
979,P460,1.5752995274037234
979,P31,0.9873660784845858
980,P279,1.3920817711014342
980,P460,1.5752995274037234
980,P31,0.9873660784845858
980,P1382,1.6337071067297328
980,P527,2.568332389338433
982,P279,1.3920817711014342
982,P460,0.7876497637018617
982,P1269,1.79960880309251
982,P31,1.9747321569691716
982,P527,0.8561107964461443
982,P361,1.1307898413175381
982,P461,1.6907084607295597
982,P1889,1.215857939421847
983,P279,0.46402725703381137
983,P527,0.8561107964461443
983,P361,1.1307898413175381
983,P460,0.7876497637018617
985,P279,0.9280545140676227
985,P460,1.5752995274037234
985,P361,1.1307898413175381
985,P31,1.9747321569691716
985,P1382,1.6337071067297328
985,P527,0.8561107964461443
986,P279,1.3920817711014342
986,P460,2.362949291105585
986,P31,5.924196470907515
986,P1382,1.6337071067297328
986,P180,2.693689387641009
986,P1889,1.215857939421847
986,P828,4.743826207692504
986,P1552,1.9618033055487631
986,P1535,5.260470538569126
986,P361,2.2615796826350762
986,P1269,1.79960880309251
986,P2079,2.5654707339071328
986,P2670,2.697550396298469
986,P2389,4.576145418339876
986,P461,3.3814169214591194
986,P17,4.938260085574427
987,P527,0.8561107964461443
987,P279,1.3920817711014342
987,P31,0.9873660784845858
987,P1552,3.9236066110975263
988,P2670,2.697550396298469
988,P361,1.1307898413175381
988,P460,0.7876497637018617
989,P1889,1.215857939421847
989,P279,0.9280545140676227
990,P279,0.46402725703381137
990,P460,0.7876497637018617
990,P361,1.1307898413175381
991,P527,0.8561107964461443
991,P279,0.46402725703381137
991,P3095,2.216964657722196
992,P527,0.8561107964461443
992,P279,0.46402725703381137
992,P31,0.9873660784845858
993,P527,0.8561107964461443
993,P279,1.3920817711014342
994,P279,1.3920817711014342
994,P460,0.7876497637018617
994,P1269,1.79960880309251
994,P31,0.9873660784845858
994,P828,2.371913103846252
995,P279,0.46402725703381137
995,P361,1.1307898413175381
995,P31,0.9873660784845858
997,P279,0.9280545140676227
997,P460,0.7876497637018617
997,P461,1.6907084607295597
998,P361,1.1307898413175381
998,P279,1.3920817711014342
998,P425,2.9641790595524173
998,P1269,1.79960880309251
998,P186,3.0402314227523273
998,P1889,1.215857939421847
998,P3729,5.7267174459386965
998,P527,0.8561107964461443
999,P279,1.3920817711014342
1000,P279,1.3920817711014342
1000,P460,1.5752995274037234
1000,P31,0.9873660784845858
1000,P461,1.6907084607295597
1000,P527,2.568332389338433
1000,P361,2.2615796826350762
1000,P1889,2.431715878843694
1000,P1382,3.2674142134594657
1000,P129,3.647275904258861
1000,P186,9.120694268256981
1000,P366,2.411804432873554
1000,P121,4.802458544415365
1000,P4934,3.642288362747822
1000,P156,3.5250582715346117
1000,P1542,5.873560170728605
1001,P279,2.320136285169057
1001,P1269,1.79960880309251
1001,P31,0.9873660784845858
1001,P3095,2.216964657722196
1001,P2670,2.697550396298469
1001,P1382,1.6337071067297328
1003,P279,2.7841635422028683
1003,P460,1.5752995274037234
1003,P527,1.7122215928922886
1003,P461,1.6907084607295597
1003,P3095,2.216964657722196
1003,P1552,1.9618033055487631
1004,P425,2.9641790595524173
1004,P279,0.46402725703381137
1005,P279,0.46402725703381137
1006,P527,0.8561107964461443
1006,P279,0.46402725703381137
1006,P3095,2.216964657722196
1007,P527,0.8561107964461443
1007,P1269,3.59921760618502
1007,P31,0.9873660784845858
1008,P460,0.7876497637018617
1009,P279,1.3920817711014342
1009,P460,0.7876497637018617
1009,P527,0.8561107964461443
1010,P279,1.3920817711014342
1010,P460,0.7876497637018617
1010,P31,1.9747321569691716
1010,P2079,2.5654707339071328
1010,P461,1.6907084607295597
1010,P1269,1.79960880309251
1011,P279,0.9280545140676227
1011,P460,0.7876497637018617
1011,P527,0.8561107964461443
1011,P31,0.9873660784845858
1012,P527,0.8561107964461443
1012,P279,0.46402725703381137
1013,P1552,7.847213222195053
1013,P1535,5.260470538569126
1013,P361,7.915528889222767
1013,P279,5.104299827371925
1013,P1889,2.431715878843694
1013,P461,3.3814169214591194
1013,P460,2.362949291105585
1013,P527,5.9927755751230105
1013,P2670,2.697550396298469
1013,P4934,7.284576725495644
1013,P3095,2.216964657722196
1013,P31,2.9620982354537575
1013,P1382,1.6337071067297328
1013,P155,3.293104090538247
1013,P156,3.5250582715346117
1013,P2922,4.320620457522627
1013,P366,7.235413298620662
1014,P279,1.3920817711014342
1014,P460,0.7876497637018617
1014,P31,0.9873660784845858
1014,P1382,1.6337071067297328
1014,P3095,2.216964657722196
1015,P279,2.320136285169057
1015,P460,1.5752995274037234
1015,P527,0.8561107964461443
1015,P2670,2.697550396298469
1015,P361,1.1307898413175381
1016,P527,4.280553982230721
1016,P279,1.8561090281352455
1016,P361,3.392369523952614
1016,P3095,2.216964657722196
1016,P1269,1.79960880309251
1016,P1889,1.215857939421847
1017,P1552,9.809016527743816
1017,P1535,5.260470538569126
1017,P1269,3.59921760618502
1017,P31,3.949464313938343
1017,P460,1.5752995274037234
1017,P279,4.640272570338114
1017,P527,0.8561107964461443
1017,P361,2.2615796826350762
1017,P2389,4.576145418339876
1017,P155,3.293104090538247
1017,P461,3.3814169214591194
1017,P1889,1.215857939421847
1017,P3712,3.347171311808523
1017,P1382,1.6337071067297328
1018,P279,0.46402725703381137
1019,P527,0.8561107964461443
1023,P279,0.46402725703381137
1023,P460,0.7876497637018617
1024,P527,0.8561107964461443
1024,P1552,1.9618033055487631
1024,P1535,5.260470538569126
1026,P1269,1.79960880309251
1026,P2079,2.5654707339071328
1026,P279,0.46402725703381137
1026,P3095,2.216964657722196
1027,P527,0.8561107964461443
1027,P361,3.392369523952614
1027,P279,1.8561090281352455
1027,P1889,1.215857939421847
1027,P460,0.7876497637018617
1027,P155,3.293104090538247
1027,P461,1.6907084607295597
1027,P1542,2.9367800853643025
1028,P279,0.9280545140676227
1028,P460,0.7876497637018617
1028,P180,2.693689387641009
1028,P1889,3.647573818265541
1028,P828,2.371913103846252
1028,P461,3.3814169214591194
1028,P527,2.568332389338433
1028,P361,2.2615796826350762
1028,P1382,4.9011213201891985
1028,P129,3.647275904258861
1028,P186,9.120694268256981
1028,P4934,3.642288362747822
1028,P156,3.5250582715346117
1028,P1542,5.873560170728605
1028,P31,0.9873660784845858
1028,P1056,4.032938385070846
1029,P279,1.3920817711014342
1029,P460,2.362949291105585
1029,P361,3.392369523952614
1029,P2670,2.697550396298469
1029,P3095,2.216964657722196
1029,P31,0.9873660784845858
1029,P1382,1.6337071067297328
1029,P527,0.8561107964461443
1029,P425,2.9641790595524173
1030,P279,1.3920817711014342
1030,P460,1.5752995274037234
1030,P527,2.568332389338433
1030,P31,0.9873660784845858
1030,P1382,1.6337071067297328
1034,P279,6.96040885550717
1034,P460,4.72589858221117
1034,P31,2.9620982354537575
1034,P2079,5.1309414678142655
1034,P461,3.3814169214591194
1034,P527,3.424443185784577
1034,P1269,5.39882640927753
1034,P361,5.653949206587691
1034,P2670,2.697550396298469
1034,P1889,3.647573818265541
1034,P1382,3.2674142134594657
1034,P129,3.647275904258861
1034,P186,9.120694268256981
1034,P425,2.9641790595524173
1034,P2868,4.6551338296585065
1034,P366,2.411804432873554
1034,P121,4.802458544415365
1034,P4934,3.642288362747822
1034,P111,4.040318492368468
1037,P31,0.9873660784845858
1037,P1382,1.6337071067297328
1037,P279,1.3920817711014342
1037,P527,0.8561107964461443
1037,P361,2.2615796826350762
1037,P3095,2.216964657722196
1037,P828,2.371913103846252
1037,P1542,2.9367800853643025
1037,P1889,1.215857939421847
1037,P1552,3.9236066110975263
1040,P527,2.568332389338433
1040,P1889,2.431715878843694
1040,P1382,3.2674142134594657
1040,P279,0.46402725703381137
1040,P1552,1.9618033055487631
1041,P279,2.320136285169057
1041,P460,1.5752995274037234
1041,P31,4.936830392422929
1041,P1382,1.6337071067297328
1041,P361,1.1307898413175381
1041,P180,2.693689387641009
1041,P1889,2.431715878843694
1041,P828,4.743826207692504
1041,P527,0.8561107964461443
1041,P1269,1.79960880309251
1041,P2079,2.5654707339071328
1041,P1552,1.9618033055487631
1041,P3712,3.347171311808523
1041,P425,2.9641790595524173
1041,P366,4.823608865747108
1041,P461,1.6907084607295597
1041,P186,3.0402314227523273
1042,P279,4.176245313304302
1042,P460,2.362949291105585
1042,P361,2.2615796826350762
1042,P31,2.9620982354537575
1042,P527,2.568332389338433
1042,P1269,1.79960880309251
1042,P3095,2.216964657722196
1042,P461,5.072125382188679
1042,P1889,1.215857939421847
1042,P366,2.411804432873554
1043,P460,0.7876497637018617
1043,P828,2.371913103846252
1044,P279,1.8561090281352455
1044,P460,0.7876497637018617
1044,P527,0.8561107964461443
1044,P1269,1.79960880309251
1044,P31,0.9873660784845858
1045,P460,0.7876497637018617
1046,P279,2.320136285169057
1046,P460,3.1505990548074467
1046,P361,2.2615796826350762
1046,P425,2.9641790595524173
1046,P2868,4.6551338296585065
1046,P1889,1.215857939421847
1046,P366,2.411804432873554
1046,P121,4.802458544415365
1046,P828,2.371913103846252
1046,P1552,1.9618033055487631
1047,P279,0.46402725703381137
1047,P460,0.7876497637018617
1047,P527,0.8561107964461443
1049,P279,2.320136285169057
1049,P460,3.9382488185093085
1049,P31,3.949464313938343
1049,P1382,1.6337071067297328
1049,P2079,5.1309414678142655
1049,P461,1.6907084607295597
1049,P1269,1.79960880309251
1049,P3095,2.216964657722196
1049,P425,2.9641790595524173
1049,P828,2.371913103846252
1050,P279,0.9280545140676227
1050,P460,2.362949291105585
1050,P361,1.1307898413175381
1050,P31,1.9747321569691716
1050,P527,0.8561107964461443
1050,P1269,3.59921760618502
1050,P2079,2.5654707339071328
1050,P828,2.371913103846252
1050,P1542,2.9367800853643025
1050,P1889,1.215857939421847
1051,P361,1.1307898413175381
1051,P31,1.9747321569691716
1051,P527,0.8561107964461443
1051,P279,1.3920817711014342
1051,P1552,1.9618033055487631
1052,P527,0.8561107964461443
1054,P279,0.9280545140676227
1054,P460,0.7876497637018617
1056,P2670,2.697550396298469
1056,P361,1.1307898413175381
1056,P460,1.5752995274037234
1056,P527,0.8561107964461443
1056,P1889,2.431715878843694
1056,P106,6.380643913345361
1057,P279,0.9280545140676227
1057,P460,0.7876497637018617
1057,P425,2.9641790595524173
1058,P279,1.3920817711014342
1058,P460,1.5752995274037234
1058,P2670,2.697550396298469
1058,P361,1.1307898413175381
1058,P1889,2.431715878843694
1058,P1382,3.2674142134594657
1058,P31,2.9620982354537575
1058,P452,4.868055826901179
1058,P1056,4.032938385070846
1059,P279,1.8561090281352455
1059,P460,1.5752995274037234
1059,P361,1.1307898413175381
1059,P1889,4.863431757687388
1059,P3729,5.7267174459386965
1059,P31,0.9873660784845858
1059,P1269,1.79960880309251
1059,P1542,5.873560170728605
1060,P527,0.8561107964461443
1060,P279,1.3920817711014342
1062,P527,0.8561107964461443
1063,P527,0.8561107964461443
1063,P1552,1.9618033055487631
1063,P1535,5.260470538569126
1063,P155,3.293104090538247
1063,P156,3.5250582715346117
1063,P279,0.46402725703381137
1063,P2922,4.320620457522627
1064,P279,3.2481907992366796
1064,P460,3.1505990548074467
1064,P180,2.693689387641009
1064,P1889,4.863431757687388
1064,P828,2.371913103846252
1064,P527,3.424443185784577
1064,P1552,3.9236066110975263
1064,P1535,5.260470538569126
1064,P1269,1.79960880309251
1064,P2079,2.5654707339071328
1064,P2670,2.697550396298469
1064,P361,1.1307898413175381
1064,P1382,3.2674142134594657
1064,P4934,7.284576725495644
1064,P3095,2.216964657722196
1064,P366,2.411804432873554
1064,P425,2.9641790595524173
1064,P2868,4.6551338296585065
1064,P31,0.9873660784845858
1064,P461,1.6907084607295597
1064,P921,6.460686621018898
1065,P527,0.8561107964461443
1067,P1889,2.431715878843694
1067,P1382,3.2674142134594657
1067,P31,0.9873660784845858
1067,P527,0.8561107964461443
1067,P279,0.9280545140676227
1069,P279,0.9280545140676227
1069,P361,1.1307898413175381
1071,P279,0.9280545140676227
1071,P460,0.7876497637018617
1071,P1889,1.215857939421847
1072,P279,1.3920817711014342
1072,P460,1.5752995274037234
1072,P361,1.1307898413175381
1072,P527,1.7122215928922886
1072,P618,9.805084005944694
1072,P366,4.823608865747108
1072,P1542,2.9367800853643025
1072,P1889,2.431715878843694
1072,P31,0.9873660784845858
1073,P279,1.3920817711014342
1074,P279,1.3920817711014342
1074,P527,0.8561107964461443
1074,P461,1.6907084607295597
1074,P361,1.1307898413175381
1074,P460,0.7876497637018617
1074,P31,0.9873660784845858
1076,P527,0.8561107964461443
1076,P460,0.7876497637018617
1076,P279,0.9280545140676227
1076,P1889,1.215857939421847
1079,P279,0.46402725703381137
1079,P460,0.7876497637018617
1079,P180,2.693689387641009
1079,P1889,1.215857939421847
1079,P828,2.371913103846252
1079,P361,1.1307898413175381
1081,P527,1.7122215928922886
1081,P461,1.6907084607295597
1081,P31,0.9873660784845858
1081,P279,0.46402725703381137
1081,P1889,1.215857939421847
1082,P279,0.9280545140676227
1082,P1552,1.9618033055487631
1082,P2670,2.697550396298469
1082,P1382,1.6337071067297328
1083,P279,0.9280545140676227
1083,P460,1.5752995274037234
1083,P828,2.371913103846252
1084,P279,1.3920817711014342
1084,P460,0.7876497637018617
1084,P527,2.568332389338433
1084,P425,2.9641790595524173
1084,P2868,4.6551338296585065
1084,P1552,1.9618033055487631
1085,P279,1.3920817711014342
1086,P1889,1.215857939421847
1086,P1552,1.9618033055487631
1086,P3712,3.347171311808523
1087,P279,1.3920817711014342
1087,P460,0.7876497637018617
1087,P31,0.9873660784845858
1087,P2079,2.5654707339071328
1087,P461,3.3814169214591194
1090,P279,2.320136285169057
1090,P460,0.7876497637018617
1090,P361,2.2615796826350762
1090,P31,2.9620982354537575
1090,P527,0.8561107964461443
1090,P1269,1.79960880309251
1090,P2079,2.5654707339071328
1090,P461,1.6907084607295597
1092,P279,4.640272570338114
1092,P460,1.5752995274037234
1092,P361,1.1307898413175381
1092,P31,3.949464313938343
1092,P527,0.8561107964461443
1092,P1552,5.88540991664629
1092,P1535,5.260470538569126
1092,P1269,1.79960880309251
1092,P1056,4.032938385070846
1092,P3095,2.216964657722196
1092,P2579,4.078058820351315
1092,P2670,2.697550396298469
1092,P1382,1.6337071067297328
1093,P279,1.3920817711014342
1093,P460,1.5752995274037234
1093,P2670,2.697550396298469
1093,P361,1.1307898413175381
1093,P527,0.8561107964461443
1093,P366,2.411804432873554
1093,P121,4.802458544415365
1093,P1889,1.215857939421847
1093,P3095,4.433929315444392
1093,P461,1.6907084607295597
1093,P31,0.9873660784845858
1094,P279,1.3920817711014342
1095,P527,0.8561107964461443
1095,P1269,1.79960880309251
1095,P31,0.9873660784845858
1096,P279,0.46402725703381137
1097,P279,4.640272570338114
1097,P460,0.7876497637018617
1097,P31,0.9873660784845858
1097,P1382,1.6337071067297328
1097,P180,2.693689387641009
1097,P1889,1.215857939421847
1097,P828,2.371913103846252
1097,P1269,1.79960880309251
1097,P2079,2.5654707339071328
1097,P425,5.928358119104835
1097,P2868,4.6551338296585065
1097,P1535,2.630235269284563
1097,P2959,4.938260085574427
1097,P366,2.411804432873554
1098,P2579,4.078058820351315
1099,P279,0.46402725703381137
1101,P527,0.8561107964461443
1102,P279,0.9280545140676227
1102,P460,1.5752995274037234
1102,P361,2.2615796826350762
1102,P31,0.9873660784845858
1102,P527,0.8561107964461443
1102,P828,2.371913103846252
1103,P31,0.9873660784845858
1103,P1382,1.6337071067297328
1104,P527,0.8561107964461443
1107,P527,1.7122215928922886
1107,P618,9.805084005944694
1107,P366,4.823608865747108
1107,P1542,2.9367800853643025
1107,P1889,2.431715878843694
1107,P460,0.7876497637018617
1107,P279,0.46402725703381137
1108,P180,2.693689387641009
1108,P1889,1.215857939421847
1108,P828,2.371913103846252
1108,P361,1.1307898413175381
1108,P460,0.7876497637018617
1108,P31,0.9873660784845858
1108,P1382,1.6337071067297328
1108,P527,0.8561107964461443
1109,P31,0.9873660784845858
1109,P1382,1.6337071067297328
1110,P31,1.9747321569691716
1110,P279,1.8561090281352455
1110,P2079,2.5654707339071328
1110,P461,6.762833842918239
1110,P366,2.411804432873554
1110,P121,4.802458544415365
1110,P361,1.1307898413175381
1110,P155,3.293104090538247
1111,P180,2.693689387641009
1111,P1889,1.215857939421847
1111,P828,2.371913103846252
1111,P460,0.7876497637018617
1111,P279,0.46402725703381137
1111,P461,3.3814169214591194
1111,P361,1.1307898413175381
1111,P155,3.293104090538247
1111,P31,0.9873660784845858
1112,P279,0.9280545140676227
1112,P828,2.371913103846252
1112,P1542,2.9367800853643025
1112,P1889,1.215857939421847
1113,P361,4.5231593652701525
1113,P527,2.568332389338433
1113,P2670,2.697550396298469
1113,P460,0.7876497637018617
1113,P279,0.46402725703381137
1114,P527,0.8561107964461443
1114,P279,0.46402725703381137
1115,P361,2.2615796826350762
1115,P460,1.5752995274037234
1115,P1889,2.431715878843694
1115,P366,2.411804432873554
1115,P121,4.802458544415365
1115,P279,1.3920817711014342
1115,P828,2.371913103846252
1115,P1269,1.79960880309251
1115,P186,3.0402314227523273
1115,P527,0.8561107964461443
1115,P156,3.5250582715346117
1115,P461,1.6907084607295597
1115,P1552,1.9618033055487631
1116,P31,0.9873660784845858
1116,P1382,1.6337071067297328
1116,P279,0.46402725703381137
1116,P527,1.7122215928922886
1116,P1552,1.9618033055487631
1116,P1535,5.260470538569126
1116,P1269,1.79960880309251
1116,P2079,2.5654707339071328
1116,P2670,2.697550396298469
1116,P361,1.1307898413175381
1116,P460,0.7876497637018617
1117,P461,1.6907084607295597
1117,P527,1.7122215928922886
1117,P31,1.9747321569691716
1117,P1889,2.431715878843694
1117,P460,0.7876497637018617
1117,P366,2.411804432873554
1117,P121,4.802458544415365
1117,P279,1.8561090281352455
1117,P156,3.5250582715346117
1117,P361,1.1307898413175381
1117,P1542,5.873560170728605
1118,P31,0.9873660784845858
1118,P460,1.5752995274037234
1118,P1889,2.431715878843694
1118,P461,1.6907084607295597
1118,P361,1.1307898413175381
1118,P279,0.9280545140676227
1119,P361,1.1307898413175381
1120,P361,1.1307898413175381
1121,P361,1.1307898413175381
1122,P361,1.1307898413175381
1122,P460,0.7876497637018617
1123,P461,3.3814169214591194
1123,P527,4.280553982230721
1123,P366,7.235413298620662
1123,P1889,4.863431757687388
1123,P279,2.7841635422028683
1123,P460,1.5752995274037234
1123,P361,4.5231593652701525
1123,P618,9.805084005944694
1123,P1542,2.9367800853643025
1123,P828,2.371913103846252
1123,P1382,1.6337071067297328
1123,P1552,3.9236066110975263
1123,P31,0.9873660784845858
1123,P3095,2.216964657722196
1123,P156,3.5250582715346117
1123,P155,3.293104090538247
1124,P1889,3.647573818265541
1124,P1382,3.2674142134594657
1124,P279,0.9280545140676227
1124,P527,0.8561107964461443
1124,P156,3.5250582715346117
1124,P361,2.2615796826350762
1124,P1542,5.873560170728605
1124,P828,2.371913103846252
1124,P3730,7.559298909687007
1125,P527,0.8561107964461443
1125,P461,3.3814169214591194
1125,P1269,1.79960880309251
1125,P1889,6.0792896971092345
1125,P366,2.411804432873554
1125,P1552,3.9236066110975263
1125,P3712,3.347171311808523
1125,P279,0.9280545140676227
1125,P460,0.7876497637018617
1125,P828,2.371913103846252
1125,P361,1.1307898413175381
1126,P279,3.2481907992366796
1126,P460,1.5752995274037234
1126,P527,4.280553982230721
1126,P1552,1.9618033055487631
1126,P1535,5.260470538569126
1126,P361,4.5231593652701525
1126,P31,2.9620982354537575
1126,P461,5.072125382188679
1126,P1889,3.647573818265541
1126,P1382,4.9011213201891985
1126,P3095,2.216964657722196
1126,P129,3.647275904258861
1126,P186,9.120694268256981
1126,P156,3.5250582715346117
1126,P1542,5.873560170728605
1126,P111,4.040318492368468
1127,P180,2.693689387641009
1127,P1889,3.647573818265541
1127,P828,2.371913103846252
1127,P527,0.8561107964461443
1127,P279,5.568327084405737
1127,P1552,1.9618033055487631
1127,P1535,5.260470538569126
1127,P1269,5.39882640927753
1127,P2079,2.5654707339071328
1127,P31,1.9747321569691716
1127,P2670,2.697550396298469
1127,P361,2.2615796826350762
1127,P460,0.7876497637018617
1127,P155,3.293104090538247
1127,P461,1.6907084607295597
1127,P425,2.9641790595524173
1128,P461,3.3814169214591194
1128,P361,1.1307898413175381
1128,P460,0.7876497637018617
1129,P279,0.9280545140676227
1129,P1552,1.9618033055487631
1129,P1535,5.260470538569126
1129,P1269,1.79960880309251
1129,P31,1.9747321569691716
1130,P279,2.7841635422028683
1130,P460,1.5752995274037234
1130,P361,4.5231593652701525
1130,P527,7.704997168015298
1130,P1889,2.431715878843694
1130,P1382,3.2674142134594657
1130,P155,3.293104090538247
1130,P461,1.6907084607295597
1130,P129,3.647275904258861
1130,P186,9.120694268256981
1130,P366,2.411804432873554
1131,P279,1.3920817711014342
1131,P31,1.9747321569691716
1131,P461,1.6907084607295597
1131,P361,1.1307898413175381
1131,P366,2.411804432873554
1132,P1269,1.79960880309251
1132,P1889,1.215857939421847
1132,P366,4.823608865747108
1132,P460,0.7876497637018617
1133,P180,2.693689387641009
1133,P1889,3.647573818265541
1133,P828,2.371913103846252
1133,P527,2.568332389338433
1133,P361,1.1307898413175381
1133,P1382,3.2674142134594657
1133,P279,0.46402725703381137
1133,P129,3.647275904258861
1133,P186,9.120694268256981
1133,P111,8.080636984736936
1134,P1552,1.9618033055487631
1134,P1535,5.260470538569126
1135,P1552,1.9618033055487631
1135,P1535,5.260470538569126
1135,P155,3.293104090538247
1135,P461,1.6907084607295597
1135,P361,2.2615796826350762
1135,P156,3.5250582715346117
1135,P279,0.9280545140676227
1135,P2670,2.697550396298469
1135,P460,0.7876497637018617
1135,P1889,1.215857939421847
1135,P366,4.823608865747108
1135,P1542,2.9367800853643025
1136,P279,1.3920817711014342
1136,P460,0.7876497637018617
1136,P361,1.1307898413175381
1137,P279,1.3920817711014342
1137,P460,0.7876497637018617
1137,P1552,1.9618033055487631
1137,P1535,5.260470538569126
1138,P279,4.176245313304302
1138,P460,1.5752995274037234
1138,P31,2.9620982354537575
1138,P1382,1.6337071067297328
1138,P2670,2.697550396298469
1138,P361,2.2615796826350762
1138,P527,0.8561107964461443
1138,P461,1.6907084607295597
1138,P828,2.371913103846252
1138,P1542,2.9367800853643025
1138,P1889,1.215857939421847
1139,P279,5.568327084405737
1139,P460,3.9382488185093085
1139,P31,4.936830392422929
1139,P1382,1.6337071067297328
1139,P361,2.2615796826350762
1139,P1269,1.79960880309251
1139,P2079,2.5654707339071328
1139,P1889,2.431715878843694
1139,P425,2.9641790595524173
1139,P3095,4.433929315444392
1139,P828,2.371913103846252
1139,P156,3.5250582715346117
1139,P461,1.6907084607295597
1140,P460,0.7876497637018617
1140,P828,2.371913103846252
1141,P279,2.7841635422028683
1141,P460,1.5752995274037234
1141,P31,0.9873660784845858
1141,P1382,3.2674142134594657
1141,P1269,3.59921760618502
1141,P2079,2.5654707339071328
1141,P527,3.424443185784577
1141,P1889,2.431715878843694
1141,P3095,4.433929315444392
1141,P4934,3.642288362747822
1141,P461,3.3814169214591194
1141,P425,2.9641790595524173
1141,P111,4.040318492368468
1142,P527,0.8561107964461443
1142,P461,3.3814169214591194
1142,P1269,1.79960880309251
1142,P1889,6.0792896971092345
1142,P366,2.411804432873554
1142,P1552,3.9236066110975263
1142,P3712,3.347171311808523
1142,P279,0.9280545140676227
1142,P460,0.7876497637018617
1142,P828,2.371913103846252
1142,P361,1.1307898413175381
1144,P361,1.1307898413175381
1144,P31,0.9873660784845858
1145,P527,1.7122215928922886
1145,P279,1.3920817711014342
1145,P460,0.7876497637018617
1145,P1889,1.215857939421847
1146,P279,0.46402725703381137
1146,P460,0.7876497637018617
1146,P527,0.8561107964461443
1148,P31,0.9873660784845858
1148,P279,0.46402725703381137
1148,P1889,1.215857939421847
1149,P1552,1.9618033055487631
1149,P1535,5.260470538569126
1149,P155,3.293104090538247
1149,P461,1.6907084607295597
1149,P361,2.2615796826350762
1149,P156,3.5250582715346117
1149,P279,0.9280545140676227
1149,P2670,2.697550396298469
1149,P460,0.7876497637018617
1149,P1889,1.215857939421847
1149,P366,4.823608865747108
1149,P1542,2.9367800853643025
1150,P279,0.46402725703381137
1150,P1552,1.9618033055487631
1150,P31,0.9873660784845858
1150,P361,2.2615796826350762
1150,P111,4.040318492368468
1151,P460,3.1505990548074467
1151,P279,2.7841635422028683
1151,P31,0.9873660784845858
1151,P527,1.7122215928922886
1151,P361,4.5231593652701525
1151,P2670,2.697550396298469
1151,P1889,2.431715878843694
1151,P3729,5.7267174459386965
1151,P276,20.999049365254752
1152,P279,3.2481907992366796
1152,P460,1.5752995274037234
1152,P527,4.280553982230721
1152,P1552,1.9618033055487631
1152,P1535,5.260470538569126
1152,P361,4.5231593652701525
1152,P31,2.9620982354537575
1152,P461,5.072125382188679
1152,P1889,3.647573818265541
1152,P1382,4.9011213201891985
1152,P3095,2.216964657722196
1152,P129,3.647275904258861
1152,P186,9.120694268256981
1152,P156,3.5250582715346117
1152,P1542,5.873560170728605
1152,P111,4.040318492368468
1153,P527,2.568332389338433
1153,P1269,1.79960880309251
1153,P2079,2.5654707339071328
1153,P361,1.1307898413175381
1154,P31,1.9747321569691716
1154,P1382,3.2674142134594657
1154,P180,2.693689387641009
1154,P1889,1.215857939421847
1154,P828,2.371913103846252
1154,P461,3.3814169214591194
1154,P527,4.280553982230721
1154,P361,2.2615796826350762
1154,P460,0.7876497637018617
1154,P279,1.8561090281352455
1154,P155,3.293104090538247
1156,P279,3.2481907992366796
1156,P460,1.5752995274037234
1156,P361,1.1307898413175381
1156,P31,2.9620982354537575
1156,P527,0.8561107964461443
1156,P1269,3.59921760618502
1156,P1552,5.88540991664629
1156,P1542,2.9367800853643025
1156,P828,2.371913103846252
1157,P279,0.46402725703381137
1157,P460,0.7876497637018617
1157,P31,1.9747321569691716
1157,P1382,1.6337071067297328
1157,P361,1.1307898413175381
1157,P366,4.823608865747108
1158,P1269,1.79960880309251
1158,P1889,1.215857939421847
1158,P366,4.823608865747108
1159,P279,2.320136285169057
1159,P460,2.362949291105585
1159,P31,1.9747321569691716
1159,P2079,2.5654707339071328
1159,P461,1.6907084607295597
1159,P3095,2.216964657722196
1159,P2389,4.576145418339876
1159,P425,2.9641790595524173
1159,P828,2.371913103846252
1160,P279,0.46402725703381137
1160,P460,0.7876497637018617
1160,P31,1.9747321569691716
1160,P1382,1.6337071067297328
1160,P361,1.1307898413175381
1160,P366,4.823608865747108
1161,P279,2.320136285169057
1161,P460,0.7876497637018617
1161,P1889,1.215857939421847
1161,P1552,1.9618033055487631
1161,P3712,3.347171311808523
