word,wikiID
candidate,Q618536
file,Q1196501
identify,Q407776
midday,Q168182
reed,Q7585483
simmon,Q158356
armtek,-1
alpha,Q9887
negotiate,Q202875
reph,-1
republic,Q7270
chemlawn,-1
deter,Q4821052
tactic,Q354906
beef,Q192628
conagra,Q1123399
man,Q8441
marketplace,Q330284
paradyne,-1
testimony,Q1196258
icc,Q219343
reconsider,Q7302769
reconsideration,Q60761444
cutback,Q52205731
liquid,Q11435
redemption,Q125331
fountain,Q483453
carpet,Q163446
petrobra,-1
seamen,Q420125
striker,Q187618
bankruptcy,Q152074
viner,Q7932453
enjoin,Q6495575
space,Q107
revlon,Q1459595
forbe,-1
district,Q149621
mine,Q256955
annesley,Q2627150
block,Q6536648
dome,Q12493
southwest,Q11114344
stone,Q8063
ally,Q119645
coalition,Q124964
society,Q8425
story,Q958511
ban,Q246271
border,Q133346
prevent,Q5611828
rhine,Q584
river,Q4022
stretch,Q287593
expire,Q15906346
taft,Q297056
petition,Q697279
reopen,-1
plaza,Q2997369
shift,Q419307
debtor,Q157470
fermenta,-1
nordbanken,Q1123823
represent,Q14865097
thought,Q9420
coincide,Q2308809
appliance,Q2144709
injury,Q193078
filter,Q108174
realization,Q7301281
lock,Q366453
earthquake,Q7944
installation,Q229454
pumping,Q967914
quake,Q1175605
tremor,Q223907
leasing,Q716894
v,Q9963
guide,Q14290559
imposition,Q779970
mind,Q450
peak,Q1039790
rank,Q4389919
tin,Q1096
insituform,Q6038182
gilt,Q5562623
ecopetrol,Q1282130
panic,Q208450
resident,Q2145687
colonial,Q1552936
assumption,Q420391
exceed,Q16885327
haul,-1
mideast,Q7204
pattern,Q2083958
suspend,Q587346
amendment,Q1269627
telecom,Q415898
charter,Q727002
dismissal,Q5282362
edelman,Q21448897
fabric,Q28823
hancock,Q227177
standstill,Q7598679
fast,Q342933
formula,Q976981
inertia,Q122508
phone,Q11035
speaking,Q52946
sprint,Q1421125
trigger,Q253503
ssmc,-1
antille,-1
concert,Q182832
contrary,Q4381774
degree,Q383185
fairchild,Q346300
issuer,Q1337949
soro,Q1199124
belief,Q34394
carling,Q1041750
accident,Q171558
commerce,Q26643
encor,-1
diver,Q395524
ferry,Q25653
pier,Q863454
rescue,Q1341429
townsend,Q255226
microfilm,Q830450
downtown,Q1050303
tv,Q289
ava,Q11189756
headquarters,Q7540126
mean,Q2796622
salary,Q194489
stem,Q346340
covenant,Q400800
notification,Q3344505
piece,Q410669
escrow,Q338451
disaster,Q3839081
governor,Q132050
harold,Q222254
choice,Q1775867
comply,Q441901
refile,-1
dismiss,Q5282362
safety,Q10566551
deficiency,Q2303330
coast,Q93352
incident,Q1174821
liner,Q1826496
sinking,Q15847659
toll,Q1247950
bow,Q401865
door,Q36794
investigation,Q345847
leave,Q401466
present,Q193168
roll,Q419647
salvage,Q539079
say,Q406865
landslide,Q167903
town,Q3957
marine,Q975041
shipowner,Q500251
shutdown,Q4128962
blow,Q360503
evaluate,Q1379672
jungle,Q191086
km,Q828224
foreigner,Q1272171
sentiment,Q28659447
processing,Q229289
cotton,Q11457
fibre,Q161
circulation,Q205873
metre,Q11573
advertisement,Q37038
casino,Q133215
obstacle,Q264661
removal,Q7312191
sosnoff,-1
disk,Q224358
inch,Q218593
layoff,Q1462531
personnel,Q656365
subject,Q2202182
vogtle,Q947549
remainder,Q846677
crane,Q232612
waterway,Q1267889
amc,Q226483
loading,Q2880866
pledge,Q7204419
schedule,Q7271585
forest,Q4421
threshold,Q359787
waiver,Q797551
par,Q230125
prime,Q49008
conclusion,Q1399174
creation,Q63244734
efficiency,Q1034411
mass,Q11423
procurement,Q829492
alternative,Q2205075
disney,Q7414
khj,-1
renew,Q2143919
formation,Q342542
mitsui,Q899122
shield,Q131559
trump,Q408352
grease,Q348605
monkey,Q1367
lake,Q23397
wave,Q37172
commissioner,Q524778
gmt,Q30192
high,Q397088
participant,Q1178827
tap,Q340788
answer,Q570443
meter,Q11573
laser,Q38867
school,Q3914
takefman,-1
voice,Q7390
baa,Q356105
downgrade,Q1253258
moody,Q296126
probability,Q9492
ruling,Q230037
tobacco,Q1566
fitness,Q523402
bring,Q4968231
forum,Q207829
convention,Q19969914
navigation,Q102066
kwacha,Q1122658
county,Q28575
propane,Q131189
attract,Q4818684
mts,Q225598
drought,Q43059
keller,Q430737
qualification,Q21071764
reading,Q199657
shopping,Q830036
biotechnology,Q7108
laboratory,Q483242
outlay,Q240673
weekly,Q92767868
pagex,-1
renegotiation,-1
working,Q8034885
leaseback,Q633304
benchmark,Q577395
dead,Q4
magnitude,Q25478470
editor,Q194105
harper,Q257813
raising,Q7285138
lowering,Q21072707
rail,Q3417678
wti,-1
timetable,Q7271585
dependence,Q183545
dibona,Q1209314
floor,Q217164
public,Q2388316
common,Q1208568
examine,Q27318
beverage,Q40050
cinema,Q567053
caw,Q2930992
ceasar,Q1048
footwear,Q161928
shoe,Q22676
sun,Q525
agenda,Q342986
cbt,Q1022997
corn,Q11575
couple,Q15643227
soybean,Q11006
assume,Q420391
chrysler,Q181114
refinance,Q1751574
lindner,Q4261994
insure,Q43183
attention,Q6501338
sister,Q595094
worth,Q346903
campaign,Q679087
effectiveness,Q1296024
fate,Q216774
forcing,Q5467581
memory,Q492
caution,Q377906
aqazadeh,Q25432604
brief,Q914068
importance,Q16886469
king,Q12097
meat,Q10990
poultry,Q178559
purchasing,Q1369832
hillsdown,-1
bangladesh,Q902
handling,Q1372201
schilling,Q408950
hillard,Q3135650
affect,Q1184551
drawing,Q93184
flag,Q14660
meantime,Q6804099
pertamina,Q1641044
reorganisation,Q1728583
preussag,Q573103
crash,Q224992
burden,Q354825
infusion,Q61951
definition,Q101072
plea,Q15916459
reservation,Q2145614
anger,Q79871
defuse,Q649416
discuss,Q52943
freeze,Q409967
gro,Q565166
dresser,Q1216975
kerridge,Q6394384
sachs,Q29511214
schlumberger,Q1425316
creditanstalt,Q694468
publishing,Q3972943
colleague,Q1751358
make,Q401277
choke,Q442586
gravity,Q11412
holiday,Q1445650
compensate,Q359765
linking,Q224246
mile,Q253276
physician,Q39631
therapy,Q179661
danish,Q365952
act,Q226469
arranging,Q379755
assembly,Q366378
automaker,Q190117
brother,Q10861465
history,Q309
jeep,Q30113
pass,Q420230
recorder,Q1217525
recording,Q399857
sensor,Q167676
gleason,Q571783
guard,Q413876
aluminum,Q663
silicon,Q670
acting,Q222749
involvement,Q16886557
nominee,Q618536
oak,Q12004
seizer,Q48674256
chancellor,Q373085
ending,Q16220058
evidence,Q1347572
losing,Q6683617
scope,Q2260509
significance,Q2285199
counterpart,Q1137078
print,Q81673
explore,Q6502154
climate,Q7937
goal,Q4503831
verhofstadt,Q56541227
wish,Q241625
one,Q199
railway,Q3565868
marietta,Q1659041
midland,Q227172
complement,Q19924622
bro,Q413395
farah,Q3066784
tier,Q344230
picken,Q21449067
tenneco,Q1509038
bayer,Q152051
paralax,Q165074
invacare,Q4994426
testing,Q27318
qtrs,-1
dart,Q278999
haft,Q1560144
anti,Q346504
copyright,Q1297822
penobscot,Q774932
precision,Q2108242
trico,Q7841232
sponsor,Q396951
rescheduling,-1
establish,Q65045905
brace,Q896541
publisher,Q3972943
thwart,Q1263450
webb,Q349935
decide,Q16774901
mandate,Q233671
penalty,Q237891
presidential,Q63532478
training,Q918385
fruit,Q1364
juice,Q8492
hernandez,Q12175844
advisory,Q25099033
japanese,Q346080
round,Q398690
desire,Q775842
beer,Q44
cigarette,Q1578
walk,Q6537379
aim,Q226531
avoid,Q4829132
dinner,Q657221
judgment,Q12621536
merchant,Q215536
tie,Q403069
gathering,Q5527345
intelligence,Q83500
missile,Q974850
collapse,Q19956728
troop,Q1080137
bearer,Q4876711
bil,Q860237
renouf,Q7313436
z,Q9751
conglomerate,Q225670
kingdom,Q899387
tightening,-1
consultant,Q15978655
distiller,Q101017
lawyer,Q40348
bear,Q11788
write,Q37260
grocery,Q1295201
pence,Q234129
rowntree,Q7372262
speciality,Q7574930
wake,Q1362362
vat,Q351600
complex,Q28839103
leisure,Q180910
ste,-1
pantherella,-1
ball,Q18545
ounce,Q48013
divs,-1
tonnage,Q491774
advice,Q4686783
restraining,-1
intend,Q6044264
emerge,Q3724127
inroad,-1
mulroney,Q21491429
province,Q34876
remain,Q26827887
accessory,Q1044576
sand,Q34679
shattner,-1
switch,Q5320
correct,Q5172812
remittance,Q1351807
turning,Q258127
quixote,Q480
read,Q418416
fluctuate,-1
fulfill,Q5507838
petrosurance,-1
reinsurance,Q476118
boycott,Q179366
neighbouring,Q123705
expand,Q253338
mercury,Q48397
odger,Q3044517
instinet,Q1651946
length,Q36253
christi,Q5109210
cyacq,-1
dixon,Q226512
bancorporation,Q2512624
rainier,Q295573
forma,Q1389390
evening,Q7725
explosion,Q179057
relationship,Q62075492
aspect,Q38113
federation,Q43702
fish,Q152
observer,Q401355
plain,Q160091
refuge,Q4430621
weigh,Q25288
wildlife,Q241741
seaway,Q15945704
nord,Q224360
feasibility,Q5439522
pilot,Q2095549
running,Q105674
gardner,Q232460
century,Q578
biopool,-1
blood,Q7873
netback,-1
restart,Q1175112
granite,Q41177
count,Q3519259
scenario,Q1090839
baldrige,Q21504787
military,Q8473
summit,Q207326
failing,Q1121708
volcker,Q16873859
lyon,Q456
spirit,Q193291
promotion,Q233269
senator,Q2570643
bankshare,-1
manner,Q1620068
win,Q405718
gate,Q53060
interconnect,Q1665949
contingent,Q1359069
seal,Q257102
impose,Q29912949
spur,Q740732
appraisal,Q4781689
cannon,Q81103
gerber,Q1318993
balao,Q4850064
reg,Q7276324
shrs,-1
delaying,Q352862
adsteam,-1
cheetham,Q5089466
cgrt,-1
slowdown,Q31351
yard,Q482798
subroto,Q56540951
turbulence,Q190132
miti,Q1939643
solve,Q42884764
consequence,Q1175608
pollution,Q58734
sandoz,Q507154
alusuisse,Q448042
jucker,Q21517854
ore,Q102798
rosenmuller,Q56540500
thinking,Q9420
vw,Q246
symbol,Q80071
klm,Q181912
belgium,Q31
meanwhile,Q3303801
mid,Q226756
realignment,Q7301201
flumar,-1
weakening,Q27787163
stimulation,Q4114622
telemedia,Q3517315
mountain,Q8502
register,Q217425
representing,Q7314265
sunter,Q7641685
seek,Q7445771
submit,Q7631700
maxtor,Q960876
discipline,Q1315911
monitoring,Q2143522
sugar,Q11002
g,Q9739
weyerhaeuser,Q1780382
rental,Q157171
varity,Q7915946
cablevision,Q48739587
shake,Q222977
shot,Q1175140
danger,Q3013486
democrat,Q342240
veto,Q178074
delor,Q22348772
foreign,Q5468197
switching,Q4229952
stabilise,Q344864
backing,Q798314
diversify,Q342755
ax,Q39397
citroen,Q6746
sport,Q349
calm,Q15402295
conduct,Q5159367
advise,Q290716
theodore,Q233844
siew,-1
conclude,-1
modification,Q6889353
dwt,Q357074
scrap,Q917714
disadvantage,Q5281228
instance,Q437448
scrutiny,Q7439360
stream,Q47521
bhp,Q407387
consolidate,Q297534
copper,Q753
guinea,Q1006
queensland,Q36074
falling,Q416317
poclain,Q687687
outflow,Q7112062
elder,Q7233501
smc,-1
flat,Q354943
accelerate,Q11376
inflow,Q16797612
sound,Q11461
mee,Q403663
newsletter,Q264238
telex,Q66175
bus,Q5638
hiring,Q5769828
honour,Q207333
adjust,Q41441174
banque,-1
aluminium,Q663
standing,Q1986098
bsi,-1
assist,Q416893
calny,-1
symbion,Q502012
warburg,Q968
overhead,Q1862556
zim,Q136198
endotronic,-1
giorgio,Q5905041
becor,-1
expression,Q398752
gear,Q143873
avia,Q27143
check,Q446253
goodwill,Q1199427
confusion,Q557945
lab,Q340640
salant,Q12410095
existence,Q468777
find,Q535119
gephardt,Q5548659
restore,Q7316232
surge,Q404057
reclassification,Q28839039
factory,Q83405
e,Q9907
avaq,-1
participate,Q1178827
outlet,Q7112160
carter,Q223912
forthcoming,Q5472609
cornelissen,Q37498774
living,Q395956
microwave,Q127995
generation,Q213381
ncr,Q423339
lerner,Q1724752
kleen,-1
writing,Q37260
canbra,-1
operate,Q7096677
telemarketing,Q268733
emphasis,Q1339251
controversy,Q1255828
fisher,Q249583
cooper,Q223935
coopervision,Q15030582
dna,Q7430
fbs,-1
fendt,Q666948
weapon,Q728
probe,Q123722
smithkline,Q212322
tissue,Q229448
ashland,Q225332
offset,Q358568
qtly,-1
friction,Q82580
centel,Q5059055
nervousness,Q3338369
react,Q2124100
create,Q5183420
enable,Q25193637
favour,Q347719
prove,Q30762
allowance,Q2309332
bar,Q187456
dependency,Q183545
depletion,Q3044853
remove,Q7312204
repeal,Q4590027
subsidise,Q193219
vital,Q1320884
necessity,Q3679254
profile,Q61875635
low,Q231459
push,Q406475
rumour,Q878352
wait,Q398529
marketer,Q39809
replace,Q396788
compare,Q1720648
waterman,Q410745
diversification,Q355963
band,Q233765
convert,Q235969
citrus,Q81513
convince,Q65079829
concept,Q151885
heritage,Q415651
foam,Q215414
montagu,Q1241797
theta,Q14398
steinhardt,Q1168458
basin,Q2887180
economic,Q159810
prt,Q350348
relating,-1
south,Q667
apt,Q9626537
query,Q7385
heck,Q1592947
withdraw,Q28469944
adhesive,Q131790
merge,Q1323078
reliance,Q402655
norstar,Q6819354
ceremony,Q2627975
content,Q1128596
signing,Q7512976
basket,Q201097
oman,Q842
conjunction,Q226931
fill,Q1414137
confirmation,Q188613
assure,-1
entitle,-1
junior,Q233839
midway,Q226620
reynold,Q36936275
palm,Q231003
palomino,Q1996502
stimulus,Q1172295
administrator,Q358827
arbitration,Q207946
pesos,Q244696
suspicion,Q417280
dainippon,-1
ink,Q127418
prefer,Q908656
abide,-1
baht,Q177882
overdraft,Q1129100
goodwood,Q237605
camera,Q15328
tape,Q11267285
boeing,Q66
vendex,Q3051909
subscribe,Q43006303
code,Q188889
discontinue,-1
fumio,Q16275888
wireless,Q249
petronas,Q221692
indebtedness,Q3196867
harcourt,Q413022
issuing,-1
refinancing,Q1751574
binding,Q137771
lear,Q417140
siegler,Q21493986
guinness,Q194297
allegheny,Q296634
travel,Q61509
averaging,Q202785
drill,Q58964
acceleration,Q11376
helmut,Q18191106
whole,Q7997504
moratorium,Q4302358
radiation,Q18335
continental,Q229138
bojangle,-1
reversion,Q2478414
fitzwater,Q37218713
cnt,Q233574
bottling,Q320096
breakup,Q322451
fend,Q5443212
licensing,Q79719
fleet,Q346949
rabbit,Q9394
track,Q351303
shell,Q224038
retire,Q946865
swearingen,Q7654171
headline,Q1313396
considering,Q5163182
denman,Q973082
legislator,Q4175034
crime,Q83267
expertise,Q381160
mayo,Q228999
scrubber,Q943331
clothing,Q11460
fbt,-1
contribute,Q237302
laidlaw,Q6473773
trucking,Q516739
seidman,Q7446641
ranco,Q353230
dispose,Q5282669
hawker,Q1222986
greenmail,Q2260952
wagner,Q1511
signature,Q188675
leaf,Q33971
maple,Q42292
gelco,Q5530392
generating,Q5532552
privatise,Q161500
cycle,Q225014
page,Q224749
champion,Q852061
beginning,Q4880495
feel,Q395112
perception,Q160402
drink,Q40050
trying,Q92775356
bombay,Q1156
lifestyle,Q346799
foothold,-1
rupee,Q178843
dip,Q233382
draw,Q234634
investigate,Q345847
rpt,Q397425
fairfax,Q245828
slash,Q229049
understanding,Q46744
shore,Q468756
take,Q1124733
prediction,Q748250
discovery,Q211051
roxy,Q403375
babcock,Q29949678
imaging,Q1038886
sustain,Q290667
contrast,Q295554
nic,Q19968244
ccr,-1
countrywide,Q5177565
insect,Q1390
sample,Q1570376
baking,Q720398
pillsbury,Q447809
equal,Q5384104
widening,Q20812556
omits,-1
prepayment,Q7240650
affiliation,Q382466
condom,Q14076
ingredient,Q10675206
mention,Q1603129
reflect,Q120429
api,Q165194
woman,Q467
baird,Q410408
quaker,Q170208
psy,Q20150
miller,Q694116
electronics,Q11650
love,Q316
suggest,Q690194
ameritrust,Q1740314
giant,Q3707571
liberalization,Q746418
ambassador,Q121998
meaning,Q813854
n,Q9937
clorox,Q910368
imposing,Q16934483
reciprocity,Q1350049
strait,Q37901
warplane,Q216916
warship,Q3114762
windfall,Q1208720
krung,Q3429088
saunder,-1
dutch,Q1267799
strengthen,-1
collin,Q1109586
rainbow,Q1052
clause,Q117364
delegate,Q1184054
treaty,Q131569
perry,Q2047030
democracy,Q7174
pubco,Q7257246
fmr,-1
finland,Q33
carteret,Q1045884
multiple,Q3327686
wendy,Q4018995
colorado,Q1261
safeguard,Q3271761
audio,Q4650720
odd,Q407985
denshin,-1
kokusai,-1
dupont,Q232406
jurisdiction,Q471855
manage,Q2920921
distribute,Q225802
att,Q298495
liquor,Q56139
gpu,Q228194
tmi,Q515325
delta,Q903600
icn,-1
spokesperson,Q17221
ecolab,Q1282031
newhall,Q415995
halcyon,Q1293287
lighting,Q210064
roger,Q4925304
minorco,-1
leadership,Q484275
suharto,Q44819
urge,Q396341
incorrect,Q16879044
naira,Q203567
inclusion,Q341771
trademark,Q167270
uruguay,Q77
brewer,Q869095
judge,Q16533
barwon,Q2266524
jackson,Q190170
dinar,Q191830
comprise,Q16886929
mini,Q36024
refunding,Q7307698
welcome,Q13109234
judgement,Q12621536
silkworm,Q134747
weinberger,Q21450753
copy,Q55368
prohibiting,-1
taxation,Q8161
bonn,Q586
leading,Q1968967
dawkin,Q21508013
ranging,Q1643652
enquiry,Q21004260
hydrocracker,Q212749
commenting,Q10953930
accept,Q4672359
wicke,-1
wickes,Q7998350
ditch,Q2048319
dumping,Q399141
oki,Q296025
award,Q618779
improve,Q21255975
coke,Q292816
tonka,Q1645436
moto,Q527891
photo,Q125191
title,Q216353
command,Q10781077
wolverine,Q14334
enter,Q161935
regency,Q477406
freedman,Q841571
nortek,-1
rexham,-1
excise,Q159579
bowling,Q3177899
brunswick,Q257733
elect,Q40231
mhi,-1
sterivet,-1
cme,-1
fiber,Q161
serve,Q1176587
pressing,Q3402603
miyazawa,Q21488041
swire,Q1141162
apea,-1
regime,Q5589178
mechanism,Q393987
ministerial,Q346786
succeed,Q15808312
unwillingness,-1
yuan,Q226153
santo,Q406964
tmoc,-1
merit,Q673579
persuade,Q1231428
rrt,-1
concentrate,Q1355665
concepcion,Q109182
hormuz,Q347009
kdi,-1
triangle,Q19821
commercial,Q4399563
contain,Q1128498
stat,Q235342
speculating,Q107885
claremont,Q294388
tackle,Q242511
add,Q32043
measurement,Q12453
nursing,Q121176
lamborghini,Q35886
spa,Q1341387
wilkinson,Q397485
contributing,-1
flower,Q506
catalog,Q64221206
jewelry,Q161439
polyester,Q188245
cooperative,Q4539
dissolution,Q416674
growmark,Q5611697
op,Q226362
speculator,Q107885
groundwork,Q5611035
viratek,-1
diesel,Q1221452
finalize,Q1416126
pdvsa,-1
minstar,-1
fertilizer,Q83323
potash,Q10564271
bayou,Q812585
dealership,Q5245910
tell,Q365335
volkswagen,Q246
sumita,Q1354773
jardine,Q21492107
milling,Q18230399
starch,Q41534
bat,Q28425
wiggin,Q21498310
premier,Q959664
progressive,Q350611
bicc,-1
egg,Q17147
fesharaki,-1
iagifu,-1
png,Q254317
mcfarland,Q414715
petromineral,-1
covering,Q5179248
statoil,Q1776022
linotype,Q6554757
setting,Q351657
violate,Q7933104
tseng,Q2603704
traveler,Q2450618
argentine,Q2365041
breakwater,Q4959694
novamin,-1
pep,Q16881108
seaxe,-1
tcby,-1
glatfelter,Q726654
lennox,Q178408
shipyard,Q190928
deliver,Q3705086
messidor,Q837281
hamburg,Q1055
receivables,Q16881927
combustion,Q133235
gateway,Q232330
sporting,Q398098
stay,Q253287
identity,Q227672
oxford,Q34217
morse,Q226572
labatt,Q1422061
attain,-1
bamberger,Q21493428
snc,-1
eye,Q7364
cleaning,Q17200001
library,Q7075
modulaire,-1
examination,Q17987816
southern,Q407522
dayton,Q34739
ambrit,-1
telegraph,Q721587
meinhardt,Q6810179
plunge,Q7205509
prevailing,Q7242336
bp,Q152057
walter,Q246836
brkn,-1
euromarket,-1
guaranty,Q16246919
west,Q679
credibility,Q1530061
breaking,Q1295363
pinola,Q2095986
fluorocarbon,Q425094
presentation,Q604733
successor,Q939330
alliance,Q878249
comite,Q168065
het,Q424795
luxembourg,Q32
blockbuster,Q340372
assistant,Q361991
mulford,Q166059
tex,Q351781
fruehauf,Q1470870
predecessor,Q16881385
occur,-1
han,Q644137
healthmate,-1
ray,Q2281087
x,Q9968
meyer,Q225858
repeat,Q1206944
rhetoric,Q81009
interstate,Q94247
might,Q6844070
specific,Q7574974
heller,Q227985
spc,Q281319
slope,Q275447
leonard,Q948418
anticipate,Q255266
transworld,Q7835462
ffmc,-1
strata,Q12758989
herstatt,Q880268
extend,Q295785
keswick,Q451384
object,Q2011843
star,Q523
rhm,-1
thyssen,Q413509
window,Q35473
nakasone,Q21449216
countertrade,Q1780840
pose,Q29034095
keefe,Q6382690
spartech,-1
oustanding,-1
pak,Q298145
worsen,-1
amortization,Q4064479
bull,Q693690
valhi,-1
suspending,-1
abolish,Q2266109
fecs,-1
peg,Q2044005
treasurer,Q388338
outline,Q4383565
avert,Q4655041
predict,Q748250
steep,Q7605896
edward,Q278835
fleming,Q379425
basf,Q9401
hedging,Q1593238
rugby,Q227861
und,Q234808
grouping,Q5611311
amylum,Q41534
callebaut,Q1027218
afg,Q250298
sage,Q3260592
metromail,Q7398895
mexico,Q96
oppenheimer,Q21431219
trailer,Q230175
cornerstone,Q1133673
restrict,Q7316284
son,Q177232
gibb,Q452023
clbga,-1
tfb,-1
american,Q463180
key,Q242186
frost,Q4590598
hall,Q240854
non,Q403599
performing,Q35140
deny,Q17129304
presidency,Q3558349
professor,Q121594
condensate,Q1781176
csr,Q292926
kelman,Q6386388
concentrating,-1
rouble,Q15788
sword,Q12791
minimum,Q845060
pioneer,Q2096314
amcor,Q460307
nzfp,-1
werner,Q296770
generale,Q83460
jewelmaster,-1
spectrum,Q654182
interlink,Q6047101
providing,-1
gardini,Q28874244
bringing,-1
ecus,Q273724
gandalf,Q177499
ms,Q204674
ensure,Q5380065
meadow,Q7777019
intercontinental,Q1240810
see,Q384351
weis,Q1034992
matsunaga,Q21492053
harding,Q245877
pcr,Q176996
hanover,Q1715
wor,Q563770
chirac,Q2105
give,Q5565592
afford,Q531136
hurting,Q5948755
briefly,-1
corporate,Q167037
heyman,Q30242516
proposing,-1
inverness,Q160493
eep,Q238186
sim,Q225236
welbilt,-1
corona,Q2121324
royex,-1
naturalite,-1
imperial,Q226342
back,Q133279
cease,Q5055756
substitute,Q413640
carrying,Q1045331
avon,Q233796
climb,Q5133663
diablo,Q232018
continue,Q5165384
innovex,-1
cap,Q6147804
coming,Q1113766
horner,Q28199867
taking,Q166332
bottom,Q416683
chase,Q226427
fomc,-1
rush,Q227463
chargeoff,Q5074237
emery,Q403209
farmland,Q3395383
circle,Q17278
seipp,Q2266900
promise,Q1425577
refer,Q7307090
chalmer,-1
hoogoven,-1
swedish,Q298714
citadel,Q88291
caesar,Q1048
ajinomoto,Q412826
depositary,Q1191707
vision,Q1714531
mercantile,Q601401
appropriation,Q621724
blip,Q4926796
deak,Q56538129
barne,Q16479487
barter,Q484830
penney,Q16881094
austrian,Q397257
bancshare,-1
peabody,Q403121
accrual,Q384475
deutsche,Q366068
loh,Q409320
compromise,Q726686
pcgg,-1
soriano,Q403257
ucpb,-1
avana,Q17081059
float,Q406754
leed,Q6515782
ordnance,Q7100867
permitting,-1
westlb,-1
electromedic,-1
fragrance,Q2151963
centurion,Q26409
paint,Q174219
stoltenberg,Q550340
east,Q684
strenger,Q37212985
agip,Q377915
saga,Q180494
eysken,-1
citing,Q1713
wessanen,Q2246923
mccrory,-1
sulphur,Q682
pope,Q19546
memotec,-1
conable,-1
elevator,Q132911
eliminate,-1
orion,Q104387
montreal,Q340
frontier,Q1355821
communique,Q628523
dilute,Q16033661
myer,Q1110323
feeling,Q205555
ocean,Q9430
iea,-1
oecd,Q41550
braverman,Q21492334
foster,Q226141
agl,Q292371
holme,Q340483
wormald,Q51885032
howard,Q3595959
datron,-1
bean,Q379813
marion,Q1165347
upward,Q7899476
valuing,-1
liberty,Q2979
dump,Q416001
carroll,Q231840
cummin,Q132624
iowa,Q1546
berry,Q16128920
intermedic,-1
shirt,Q76768
republicbank,-1
smithson,Q21475341
bowater,Q895392
montagne,Q228183
fly,Q25312
blame,Q621695
coconut,Q13187
interim,Q4895105
expect,Q2642029
proxmire,Q1894476
poehl,Q963388
paperboard,Q14934005
providence,Q224317
agrimont,-1
malpractice,Q318836
chamber,Q4870820
pacemaker,Q372713
batignolle,-1
comstock,Q402883
spie,-1
gaming,Q533967
showboat,Q17149955
allegi,-1
pettee,-1
hartmarx,Q5675052
xebec,Q837491
cat,Q146
reaffirm,-1
vulcan,Q384315
cascade,Q1046834
wojnilower,-1
slate,Q207079
hawkeye,Q231898
persistent,Q7170396
threaten,Q707125
background,Q1619726
burmah,Q4999360
france,Q142
lex,Q246094
reaffirmation,-1
saver,Q7428168
fslic,-1
wimpey,Q5546426
clevite,Q5132340
dig,Q4232202
lvi,-1
rehabilitation,Q227301
salt,Q11254
sprinkel,-1
balladur,Q12959
lieu,Q1824387
realty,Q10494269
faygo,Q2580010
coarse,Q5138057
stck,-1
label,Q722218
lichtblau,Q96477864
mki,-1
wholesale,Q220695
patient,Q181600
seeking,Q7445771
making,-1
atcor,-1
moore,Q117753
strengthening,Q604164
sama,Q416651
pennzoil,Q2562491
commonwealth,Q2578692
effective,Q1296024
crzy,Q27536538
eddie,Q295609
fail,Q1121708
montgomery,Q223831
richard,Q1249148
pentland,Q2069464
genetic,Q1247963
resdel,-1
mainframe,Q177234
macandrew,-1
tuskaloosa,Q1323725
optic,Q14620
aristech,-1
marshall,Q217983
cast,Q365229
fishing,Q14373
specify,-1
dreyer,Q21507264
merrill,Q402896
foodservice,Q41958
means,Q1216688
colon,Q1110523
starting,Q257117
lessen,Q667790
attend,Q4818211
planter,Q739104
inn,Q256020
arctic,Q25322
quoting,Q1603129
beaver,Q47542
schlesinger,Q23835490
abandon,Q397584
coniston,Q399031
valor,Q16726223
physics,Q413
argosystem,-1
aramco,Q679322
porex,-1
growing,Q1547817
ward,Q229213
peerless,Q1783748
pharmacontrol,-1
dropping,Q496
brook,Q346604
mpb,Q403679
wyse,Q2595760
computerland,Q5157400
ammeen,-1
denim,Q652698
samjen,-1
etl,Q444479
german,Q348514
steuart,Q2346365
music,Q638
pointing,Q12013533
redland,Q427515
montrose,Q229098
hodel,Q1622675
honor,Q207333
greenspan,Q414927
bay,Q39594
coating,Q1570182
saw,Q125356
belligerent,Q2363432
hollinger,Q966623
restricting,-1
westpac,Q2031726
shultz,Q15730693
kwik,Q6450411
prebble,Q2108182
contractual,Q93288
sorg,Q7563450
close,Q420328
loma,Q403934
gillette,Q503592
seger,Q21491492
rochester,Q218292
docker,Q1537445
dockworker,Q1537445
street,Q79007
perelman,Q21491138
filde,-1
sainsbury,Q2212276
come,Q1113766
inoc,Q16425375
bpcc,-1
electrospace,-1
deluxe,Q398301
tug,Q191826
greyhound,Q38571
trailway,-1
inspection,Q1137655
smit,Q2122984
customs,Q182290
vr,Q229665
rodriguez,Q395850
peripheral,Q178648
tektronix,Q1347679
saur,Q2227674
join,Q413109
westworld,Q28135282
turkey,Q43
nazer,Q6983373
pasta,Q178
adhere,Q88075159
ali,Q39619
courtauld,Q5178451
datacard,Q5227423
bakery,Q274393
macgregor,Q1882419
baxter,Q250143
debartolo,-1
carolco,Q1044291
srd,Q130591
torotel,-1
tecsyn,-1
rko,Q267282
rorer,Q21507333
barclay,Q403064
distillery,Q101017
eurodollar,Q1374984
going,Q1229901
jack,Q224322
wrong,Q6765918
arrive,Q29912990
spencer,Q226336
ekofisk,Q1323379
mobile,Q228924
norway,Q20
cosmo,Q420596
onyx,Q180884
intercep,-1
den,Q416665
calmat,-1
communist,Q6186
initiate,Q20999220
crellin,Q37482561
louvre,Q19675
weighing,Q25288
speaker,Q253510
